fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena,zona_horaria_origen
16626,2026-08-01 20:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-16.8,C,85.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16627,2026-08-01 20:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.23,C,79.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16628,2026-08-01 21:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-19.34,C,74.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16629,2026-08-01 21:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-16.77,C,69.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16630,2026-08-01 22:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-17.75,C,73.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16631,2026-08-01 22:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.0,C,63.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16632,2026-08-01 23:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.41,C,91.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16633,2026-08-04 03:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.84,C,78.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16634,2026-08-04 04:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2.78,C,84.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16635,2026-08-04 04:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.55,C,91.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16636,2026-08-04 05:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.6,C,78.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16637,2026-08-04 05:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.22,C,85.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16638,2026-08-04 06:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.35,C,79.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16639,2026-08-04 06:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.91,C,92.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16640,2026-08-04 07:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2.9,C,55.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16641,2026-08-04 07:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.28,C,88.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16642,2026-08-04 08:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.56,C,74.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16643,2026-08-04 08:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.95,C,75.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16644,2026-08-04 09:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.28,C,95.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16645,2026-08-04 09:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.76,C,78.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16646,2026-08-04 10:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.32,C,72.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16647,2026-08-04 10:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.64,C,75.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16648,2026-08-04 11:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.93,C,81.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16649,2026-08-04 11:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.72,C,77.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16650,2026-08-04 12:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.67,C,68.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16651,2026-08-04 12:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.48,C,73.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16652,2026-08-04 13:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,5.14,C,68.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16653,2026-08-04 13:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2.62,C,77.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16654,2026-08-04 14:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.62,C,79.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16655,2026-08-04 14:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.17,C,71.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16656,2026-08-04 15:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.01,C,59.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16657,2026-08-18 19:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.96,C,51.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16658,2026-08-18 20:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.51,C,42.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16659,2026-08-18 20:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.76,C,42.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16660,2026-08-18 21:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,21.29,C,49.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16661,2026-08-18 21:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,17.32,C,59.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16662,2026-08-18 22:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.97,C,46.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16663,2026-08-18 22:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.75,C,52.3,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16664,2026-08-18 23:23:00,VIA-00695,ORD-2026-05776, cam-21 ,PROD-039,17.75,C,39.5,0,1,False,,False,,False,,True,Formato esperado: CAM-\d{2},False,,False,,False,,False,,False,,False,,True,America/La_Paz
16665,2026-08-18 23:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,25.05,C,44.5,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16666,2026-08-19 00:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,23.14,C,48.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16667,2026-08-19 00:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,21.59,C,52.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16668,2026-08-19 01:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,20.23,C,44.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16669,2026-08-19 01:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,22.03,C,50.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16670,2026-08-19 02:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.26,C,39.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16671,2026-08-19 02:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.38,C,53.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16672,2026-08-19 03:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,21.57,C,55.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16673,2026-08-19 03:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,23.76,C,29.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16674,2026-08-19 04:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.47,C,53.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16675,2026-08-19 04:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.71,C,47.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16676,2026-08-19 05:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.13,C,43.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16677,2026-08-19 05:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,20.88,C,50.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16678,2026-08-19 06:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.82,C,53.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16679,2026-08-19 06:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,20.77,C,48.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16680,2026-08-19 07:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.9,C,53.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16681,2026-08-17 01:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,20.55,C,49.3,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16682,2026-08-17 01:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,24.25,C,49.2,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16683,2026-08-17 02:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,25.43,C,41.5,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16684,2026-08-17 02:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,22.82,C,51.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16685,2026-08-17 03:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,20.25,C,34.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16686,2026-08-17 03:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,18.18,C,53.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16687,2026-08-17 04:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,21.72,C,46.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16688,2026-08-17 04:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,17.89,C,48.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16689,2026-08-17 05:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,17.75,C,45.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16690,2026-08-17 05:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,22.94,C,47.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16691,2026-08-17 06:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,22.73,C,56.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16692,2026-08-17 06:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,19.11,C,48.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16693,2026-08-17 07:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,18.63,C,41.1,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16694,2026-08-17 07:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,19.98,C,44.5,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16695,2026-08-17 08:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,14.97,C,37.0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16696,2026-08-17 08:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,17.28,C,62.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16697,2026-08-17 09:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,20.49,C,63.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16698,2026-08-17 09:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,17.7,C,48.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16699,2026-08-17 10:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,21.24,C,40.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16700,2026-08-17 10:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,21.59,C,44.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16701,2026-08-17 11:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,18.92,C,46.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16702,2026-08-17 11:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,19.88,C,51.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16703,2026-08-17 12:16:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,21.14,C,43.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16704,2026-08-17 12:46:00,VIA-00696,ORD-2026-00721,CAM-16,PROD-046,17.77,C,32.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16705,2026-08-30 08:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.84,C,51.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16706,2026-08-30 09:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,24.51,C,49.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16707,2026-08-30 09:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,17.98,C,,0,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz
16708,2026-08-30 10:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,18.69,C,45.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16709,2026-08-30 10:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.98,C,68.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16710,2026-08-30 11:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.15,C,54.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16711,2026-08-30 11:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,21.18,C,55.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16712,2026-08-30 12:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,18.87,C,36.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16713,2026-08-30 12:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.96,C,45.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16714,2026-08-30 13:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,24.23,C,56.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16715,2026-08-30 13:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,17.86,C,43.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16716,2026-08-30 14:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,19.88,C,47.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16717,2026-08-30 14:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,18.6,C,55.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16718,2026-08-30 15:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.03,C,44.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16719,2026-08-30 15:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.32,C,53.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16720,2026-08-30 16:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.54,C,52.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16721,2026-08-30 16:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.27,C,41.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16722,2026-08-30 17:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,19.32,C,54.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16723,2026-08-30 17:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,19.29,C,50.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16724,2026-08-30 18:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,18.63,C,38.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16725,2026-08-30 18:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,22.13,C,52.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16726,2026-08-30 19:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,18.87,C,49.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16727,2026-08-30 19:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.59,C,72.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16728,2026-08-30 20:27:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,20.1,C,51.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16729,2026-08-01 22:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.18,C,82.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16730,2026-08-01 23:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,5.08,C,75.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16731,2026-08-01 23:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.24,C,78.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16732,2026-08-02 00:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.14,C,88.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16733,2026-08-02 00:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.04,C,64.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16734,2026-08-02 01:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.57,C,87.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16735,2026-08-02 01:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.47,C,80.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16736,2026-08-02 02:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.92,C,77.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16737,2026-08-02 02:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,5.26,C,82.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16738,2026-08-02 03:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.07,C,77.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16739,2026-08-02 03:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.12,C,85.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16740,2026-08-02 04:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.1,C,79.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16741,2026-08-02 04:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.05,C,83.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16742,2026-08-02 05:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.97,C,85.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16743,2026-08-02 05:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.23,C,80.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16744,2026-08-02 06:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,2.67,C,76.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16745,2026-08-02 06:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,2.71,C,84.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16746,2026-08-02 07:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,5.11,C,74.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
16747,2026-08-02 07:31:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,4.19,C,85.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
