fila_bronze,viaje_id,order_id,camion_id_tratado,producto_id,timestamp_bolivia,temp_c,humedad_pct,objetivo_c,tolerancia_c,desvio_respecto_umbral_c,temp_lag1_c,temp_lag2_c,cambio_temp_c,pendiente_c_por_min,temp_media_historica_3,temp_max_historica_3,minutos_desde_inicio,categoria_logistica_tratada,tipo_camion_tratado,capacidad_kg_tratada,centro_distribucion_tratado,cantidad_solicitada_tratado,tiempo_entrega_prometido_hrs_tratado,temperatura_imputada_x,humedad_imputada,clasificacion_objetivo_60min,max_desvio_termico_proximos_60min_c,n_lecturas_futuras_60min,apta_clasificacion_60min,apta_regresion_60min
12796,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 04:20:00,-17.53,57.2,-18.0,2.0,-1.5300000000000011,-18.05,-16.85,0.5199999999999996,0.01733333333333332,-17.47666666666667,-16.85,90.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-0.4299999999999997,2,True,True
12797,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 04:50:00,-19.14,90.5,-18.0,2.0,-0.8599999999999994,-17.53,-18.05,-1.6099999999999994,-0.05366666666666665,-18.24,-17.53,120.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-0.4299999999999997,2,True,True
12798,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 05:20:00,-16.43,68.5,-18.0,2.0,-0.4299999999999997,-19.14,-17.53,2.710000000000001,0.09033333333333336,-17.700000000000003,-16.43,150.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.0399999999999991,2,True,True
12799,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 05:50:00,-18.45,63.1,-18.0,2.0,-1.5500000000000007,-16.43,-19.14,-2.0199999999999996,-0.06733333333333331,-18.006666666666668,-16.43,180.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-0.6999999999999993,2,True,True
12800,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 06:20:00,-18.96,71.8,-18.0,2.0,-1.0399999999999991,-18.45,-16.43,-0.5100000000000016,-0.017000000000000053,-17.946666666666665,-16.43,210.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-0.6999999999999993,2,True,True
12801,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 06:50:00,-19.3,69.5,-18.0,2.0,-0.6999999999999993,-18.96,-18.45,-0.33999999999999986,-0.011333333333333329,-18.903333333333332,-18.45,240.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.4499999999999993,2,True,True
12802,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 07:20:00,-18.55,70.0,-18.0,2.0,-1.4499999999999993,-19.3,-18.96,0.75,0.025,-18.936666666666667,-18.55,270.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.4699999999999989,2,True,True
12803,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 07:50:00,-18.02,67.2,-18.0,2.0,-1.9800000000000004,-18.55,-19.3,0.5300000000000011,0.017666666666666705,-18.623333333333335,-18.02,300.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.0300000000000011,2,True,True
12804,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 08:20:00,-18.53,69.9,-18.0,2.0,-1.4699999999999989,-18.02,-18.55,-0.5100000000000016,-0.017000000000000053,-18.36666666666667,-18.02,330.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,6.24,2,True,True
12805,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 08:50:00,-18.97,68.4,-18.0,2.0,-1.0300000000000011,-18.53,-18.02,-0.4399999999999977,-0.01466666666666659,-18.506666666666664,-18.02,360.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,6.24,2,True,True
12806,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 09:20:00,-9.76,76.0,-18.0,2.0,6.24,-18.97,-18.53,9.209999999999999,0.307,-15.753333333333336,-9.76,390.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,6.0,2,True,True
12807,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 09:50:00,-10.0,65.0,-18.0,2.0,6.0,-9.76,-18.97,-0.2400000000000002,-0.008000000000000007,-12.909999999999998,-9.76,420.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,6.99,2,True,True
12808,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 10:20:00,-10.93,71.2,-18.0,2.0,5.07,-10.0,-9.76,-0.9299999999999997,-0.03099999999999999,-10.229999999999999,-9.76,450.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,6.99,2,True,True
12809,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 10:50:00,-9.01,63.9,-18.0,2.0,6.99,-10.93,-10.0,1.92,0.064,-9.98,-9.01,480.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,6.800000000000001,2,True,True
12810,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 11:20:00,-9.2,67.0,-18.0,2.0,6.800000000000001,-9.01,-10.93,-0.1899999999999995,-0.006333333333333317,-9.713333333333333,-9.01,510.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,1,0.4800000000000004,2,True,True
12811,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 11:50:00,-20.48,63.3,-18.0,2.0,0.4800000000000004,-9.2,-9.01,-11.280000000000001,-0.37600000000000006,-12.896666666666667,-9.01,540.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.4699999999999989,2,True,True
12812,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 12:20:00,-17.47,76.6,-18.0,2.0,-1.4699999999999989,-20.48,-9.2,3.0100000000000016,0.10033333333333339,-15.716666666666667,-9.2,570.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-0.6999999999999993,2,True,True
12813,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 12:50:00,-17.7,69.9,-18.0,2.0,-1.6999999999999993,-17.47,-20.48,-0.23000000000000043,-0.007666666666666681,-18.55,-17.47,600.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-0.6999999999999993,2,True,True
12814,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 13:20:00,-16.7,80.1,-18.0,2.0,-0.6999999999999993,-17.7,-17.47,1.0,0.03333333333333333,-17.29,-16.7,630.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.1600000000000001,2,True,True
12815,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 13:50:00,-17.71,72.9,-18.0,2.0,-1.7100000000000009,-16.7,-17.7,-1.0100000000000016,-0.03366666666666672,-17.37,-16.7,660.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,-1.1600000000000001,1,True,True
12816,VIA-00534,ORD-2026-06480,CAM-19,PROD-058,2026-08-05 14:20:00,-17.16,83.5,-18.0,2.0,-1.1600000000000001,-17.71,-16.7,0.5500000000000007,0.018333333333333358,-17.189999999999998,-16.7,690.0,Congelado,Refrigerado,2000,Tarija,348.0,48.0,False,False,0,,0,True,False
12817,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 13:22:00,20.56,49.5,20.0,5.0,-4.440000000000001,,,,,20.56,20.56,0.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-3.2699999999999996,2,True,True
12818,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 13:52:00,18.86,42.7,20.0,5.0,-3.8599999999999994,20.56,,-1.6999999999999993,-0.05666666666666664,19.71,20.56,30.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-3.2699999999999996,2,True,True
12819,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 14:22:00,21.73,47.1,20.0,5.0,-3.2699999999999996,18.86,20.56,2.870000000000001,0.0956666666666667,20.383333333333333,21.73,60.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.3000000000000007,2,True,True
12820,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 14:52:00,19.28,39.3,20.0,5.0,-4.280000000000001,21.73,18.86,-2.4499999999999993,-0.08166666666666664,19.956666666666667,21.73,90.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.3000000000000007,2,True,True
12821,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 15:22:00,22.7,48.7,20.0,5.0,-2.3000000000000007,19.28,21.73,3.419999999999998,0.11399999999999993,21.236666666666668,22.7,120.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.620000000000001,2,True,True
12822,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 15:52:00,22.38,48.2,20.0,5.0,-2.620000000000001,22.7,19.28,-0.3200000000000003,-0.010666666666666677,21.453333333333333,22.7,150.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-4.300000000000001,2,True,True
12823,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 16:22:00,20.7,47.3,20.0,5.0,-4.300000000000001,22.38,22.7,-1.6799999999999997,-0.05599999999999999,21.926666666666666,22.7,180.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.7600000000000016,2,True,True
12824,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 16:52:00,19.46,48.2,20.0,5.0,-4.460000000000001,20.7,22.38,-1.2399999999999984,-0.041333333333333284,20.846666666666664,22.38,210.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.4499999999999993,2,True,True
12825,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 17:22:00,22.24,44.3,20.0,5.0,-2.7600000000000016,19.46,20.7,2.7799999999999976,0.09266666666666659,20.8,22.24,240.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.4499999999999993,2,True,True
12826,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 17:52:00,22.55,39.5,20.0,5.0,-2.4499999999999993,22.24,19.46,0.3100000000000023,0.01033333333333341,21.416666666666668,22.55,270.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-3.870000000000001,2,True,True
12827,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 18:22:00,21.13,42.1,20.0,5.0,-3.870000000000001,22.55,22.24,-1.4200000000000017,-0.04733333333333339,21.97333333333333,22.55,300.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-4.059999999999999,2,True,True
12828,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 18:52:00,19.06,50.3,20.0,5.0,-4.059999999999999,21.13,22.55,-2.0700000000000003,-0.069,20.91333333333333,22.55,330.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-4.359999999999999,2,True,True
12829,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 19:22:00,20.36,49.6,20.0,5.0,-4.640000000000001,19.06,21.13,1.3000000000000007,0.043333333333333356,20.183333333333334,21.13,360.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-0.22000000000000064,2,True,True
12830,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 19:52:00,19.36,44.7,20.0,5.0,-4.359999999999999,20.36,19.06,-1.0,-0.03333333333333333,19.593333333333334,20.36,390.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-0.22000000000000064,2,True,True
12831,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 20:22:00,15.22,44.9,20.0,5.0,-0.22000000000000064,19.36,20.36,-4.139999999999999,-0.13799999999999996,18.313333333333333,20.36,420.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-4.43,2,True,True
12832,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 20:52:00,20.19,43.0,20.0,5.0,-4.809999999999999,15.22,19.36,4.970000000000001,0.16566666666666668,18.256666666666664,20.19,450.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-3.1000000000000014,2,True,True
12833,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 21:22:00,20.57,41.6,20.0,5.0,-4.43,20.19,15.22,0.379999999999999,0.012666666666666633,18.66,20.57,480.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-3.1000000000000014,2,True,True
12834,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 21:52:00,21.9,46.7,20.0,5.0,-3.1000000000000014,20.57,20.19,1.3299999999999983,0.04433333333333327,20.886666666666667,21.9,510.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.469999999999999,2,True,True
12835,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 22:22:00,19.66,46.3,20.0,5.0,-4.66,21.9,20.57,-2.2399999999999984,-0.07466666666666662,20.709999999999997,21.9,540.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.3299999999999983,2,True,True
12836,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 22:52:00,22.53,46.0,20.0,5.0,-2.469999999999999,19.66,21.9,2.870000000000001,0.0956666666666667,21.363333333333333,22.53,570.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-2.3299999999999983,2,True,True
12837,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 23:22:00,17.33,48.7,20.0,5.0,-2.3299999999999983,22.53,19.66,-5.200000000000003,-0.17333333333333342,19.84,22.53,600.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-3.6099999999999994,2,True,True
12838,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-23 23:52:00,18.61,43.6,20.0,5.0,-3.6099999999999994,17.33,22.53,1.2800000000000011,0.04266666666666671,19.49,22.53,630.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-4.629999999999999,2,True,True
12839,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-24 00:22:00,19.63,50.0,20.0,5.0,-4.629999999999999,18.61,17.33,1.0199999999999996,0.03399999999999999,18.523333333333333,19.63,660.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,-4.780000000000001,1,True,True
12840,VIA-00535,ORD-2026-04368,CAM-11,PROD-010,2026-08-24 00:52:00,20.22,45.1,20.0,5.0,-4.780000000000001,19.63,18.61,0.5899999999999999,0.019666666666666662,19.486666666666665,20.22,690.0,Seco,Refrigerado,2000,Cochabamba,278.0,48.0,False,False,0,,0,True,False
12841,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 02:03:00,18.12,39.4,20.0,5.0,-3.120000000000001,,,,,18.12,18.12,0.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.4499999999999993,2,True,True
12842,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 02:33:00,21.55,54.5,20.0,5.0,-3.4499999999999993,18.12,,3.4299999999999997,0.11433333333333333,19.835,21.55,30.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-4.059999999999999,2,True,True
12843,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 03:03:00,19.82,59.3,20.0,5.0,-4.82,21.55,18.12,-1.7300000000000004,-0.05766666666666668,19.830000000000002,21.55,60.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.1000000000000014,2,True,True
12844,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 03:33:00,19.06,50.2,20.0,5.0,-4.059999999999999,19.82,21.55,-0.7600000000000016,-0.025333333333333385,20.143333333333334,21.55,90.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.629999999999999,2,True,True
12845,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 04:03:00,18.1,36.5,20.0,5.0,-3.1000000000000014,19.06,19.82,-0.9599999999999973,-0.03199999999999991,18.993333333333336,19.82,120.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.629999999999999,2,True,True
12846,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 04:33:00,17.63,52.5,20.0,5.0,-2.629999999999999,18.1,19.06,-0.4700000000000024,-0.01566666666666675,18.263333333333332,19.06,150.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-4.920000000000002,2,True,True
12847,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 05:03:00,19.98,46.3,20.0,5.0,-4.98,17.63,18.1,2.3500000000000014,0.07833333333333338,18.570000000000004,19.98,180.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.7699999999999996,2,True,True
12848,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 05:33:00,19.92,49.9,20.0,5.0,-4.920000000000002,19.98,17.63,-0.05999999999999872,-0.0019999999999999575,19.176666666666666,19.98,210.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.7699999999999996,2,True,True
12849,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 06:03:00,18.77,34.9,20.0,5.0,-3.7699999999999996,19.92,19.98,-1.1500000000000021,-0.03833333333333341,19.55666666666667,19.98,240.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.9200000000000017,2,True,True
12850,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 06:33:00,20.96,40.7,20.0,5.0,-4.039999999999999,18.77,19.92,2.1900000000000013,0.07300000000000004,19.883333333333333,20.96,270.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.9200000000000017,2,True,True
12851,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 07:03:00,22.08,54.2,20.0,5.0,-2.9200000000000017,20.96,18.77,1.1199999999999974,0.037333333333333246,20.603333333333335,22.08,300.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.4499999999999993,2,True,True
12852,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 07:33:00,20.07,48.4,20.0,5.0,-4.93,22.08,20.96,-2.009999999999998,-0.06699999999999993,21.036666666666665,22.08,330.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.4499999999999993,2,True,True
12853,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 08:03:00,18.45,45.9,20.0,5.0,-3.4499999999999993,20.07,22.08,-1.620000000000001,-0.054000000000000034,20.2,22.08,360.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.030000000000001,2,True,True
12854,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 08:33:00,19.09,49.6,20.0,5.0,-4.09,18.45,20.07,0.6400000000000006,0.021333333333333353,19.203333333333333,20.07,390.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.030000000000001,2,True,True
12855,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 09:03:00,17.03,52.8,20.0,5.0,-2.030000000000001,19.09,18.45,-2.0599999999999987,-0.06866666666666663,18.19,19.09,420.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-4.210000000000001,2,True,True
12856,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 09:33:00,19.21,55.4,20.0,5.0,-4.210000000000001,17.03,19.09,2.1799999999999997,0.07266666666666666,18.443333333333335,19.21,450.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-4.59,2,True,True
12857,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 10:03:00,19.59,55.6,20.0,5.0,-4.59,19.21,17.03,0.379999999999999,0.012666666666666633,18.61,19.59,480.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-4.199999999999999,2,True,True
12858,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 10:33:00,19.75,53.1,20.0,5.0,-4.75,19.59,19.21,0.16000000000000014,0.005333333333333338,19.516666666666666,19.75,510.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.0100000000000016,2,True,True
12859,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 11:03:00,19.2,49.9,20.0,5.0,-4.199999999999999,19.75,19.59,-0.5500000000000007,-0.018333333333333358,19.513333333333332,19.75,540.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.0100000000000016,2,True,True
12860,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 11:33:00,18.01,61.7,20.0,5.0,-3.0100000000000016,19.2,19.75,-1.1899999999999977,-0.03966666666666659,18.986666666666668,19.75,570.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-3.0599999999999987,2,True,True
12861,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 12:03:00,21.94,55.9,20.0,5.0,-3.0599999999999987,18.01,19.2,3.9299999999999997,0.13099999999999998,19.71666666666667,21.94,600.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-4.670000000000002,2,True,True
12862,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 12:33:00,20.07,58.0,20.0,5.0,-4.93,21.94,18.01,-1.870000000000001,-0.062333333333333366,20.006666666666668,21.94,630.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.7600000000000016,2,True,True
12863,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 13:03:00,20.33,36.8,20.0,5.0,-4.670000000000002,20.07,21.94,0.259999999999998,0.0086666666666666,20.78,21.94,660.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,-2.7600000000000016,1,True,True
12864,VIA-00536,ORD-2026-01769,CAM-25,PROD-039,2026-08-28 13:33:00,22.24,40.3,20.0,5.0,-2.7600000000000016,20.33,20.07,1.9100000000000001,0.06366666666666668,20.88,22.24,690.0,Seco,Refrigerado,2000,Cochabamba,41.0,48.0,False,False,0,,0,True,False
12865,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 05:41:00,-18.4,62.0,-18.0,2.0,-1.6000000000000014,,,,,-18.4,-18.4,0.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.6099999999999994,2,True,True
12866,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 06:11:00,-18.02,69.3,-18.0,2.0,-1.9800000000000004,-18.4,,0.379999999999999,0.012666666666666633,-18.21,-18.02,30.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.0300000000000011,2,True,True
12867,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 06:41:00,-18.39,78.5,-18.0,2.0,-1.6099999999999994,-18.02,-18.4,-0.370000000000001,-0.012333333333333366,-18.27,-18.02,60.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.0300000000000011,2,True,True
12868,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 07:11:00,-18.97,70.5,-18.0,2.0,-1.0300000000000011,-18.39,-18.02,-0.5799999999999983,-0.019333333333333275,-18.459999999999997,-18.02,90.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.2600000000000016,2,True,True
12869,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 07:41:00,-17.99,74.4,-18.0,2.0,-1.9899999999999984,-18.97,-18.39,0.9800000000000004,0.032666666666666684,-18.45,-17.99,120.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.2199999999999989,2,True,True
12870,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 08:11:00,-17.26,70.2,-18.0,2.0,-1.2600000000000016,-17.99,-18.97,0.7299999999999969,0.024333333333333228,-18.073333333333334,-17.26,150.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.2199999999999989,2,True,True
12871,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 08:41:00,-17.22,74.3,-18.0,2.0,-1.2199999999999989,-17.26,-17.99,0.0400000000000027,0.0013333333333334233,-17.49,-17.22,180.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.5599999999999987,2,True,True
12872,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 09:11:00,-18.42,60.9,-18.0,2.0,-1.5799999999999983,-17.22,-17.26,-1.2000000000000028,-0.0400000000000001,-17.633333333333336,-17.22,210.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.5599999999999987,2,True,True
12873,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 09:41:00,-17.56,68.9,-18.0,2.0,-1.5599999999999987,-18.42,-17.22,0.860000000000003,0.028666666666666767,-17.73333333333333,-17.22,240.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.1900000000000013,2,True,True
12874,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 10:11:00,-17.86,68.4,-18.0,2.0,-1.8599999999999994,-17.56,-18.42,-0.3000000000000007,-0.010000000000000024,-17.94666666666667,-17.56,270.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-0.9600000000000009,2,True,True
12875,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 10:41:00,-18.81,66.5,-18.0,2.0,-1.1900000000000013,-17.86,-17.56,-0.9499999999999993,-0.03166666666666664,-18.076666666666668,-17.56,300.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-0.9600000000000009,2,True,True
12876,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 11:11:00,-16.96,76.5,-18.0,2.0,-0.9600000000000009,-18.81,-17.86,1.8499999999999979,0.0616666666666666,-17.876666666666665,-16.96,330.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-0.8099999999999987,2,True,True
12877,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 11:41:00,-18.57,67.7,-18.0,2.0,-1.4299999999999997,-16.96,-18.81,-1.6099999999999994,-0.05366666666666665,-18.113333333333333,-16.96,360.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-0.8099999999999987,2,True,True
12878,VIA-00537,ORD-2026-06013,CAM-24,PROD-011,2026-08-19 12:11:00,-16.81,77.9,-18.0,2.0,-0.8099999999999987,-18.57,-16.96,1.7600000000000016,0.05866666666666672,-17.446666666666665,-16.81,390.0,Congelado,Refrigerado,2000,Oruro,131.0,48.0,False,False,0,-1.7899999999999991,2,True,True
