viaje_id,order_id,camion_id_tratado,producto_id,inicio_viaje,fin_viaje,n_lecturas,n_lecturas_observadas,temperatura_promedio_c,temperatura_maxima_c,n_desviaciones,categoria_logistica,tipo_camion,centro_distribucion,tuvo_desviacion,apto_kpi_termico_observado
VIA-00896,ORD-2026-06348,CAM-09,PROD-014,2026-08-03 19:11:00,2026-08-04 06:41:00,24,24,19.289166666666667,22.92,1,Seco,Seco,Santa Cruz,True,True
VIA-00897,ORD-2026-04328,CAM-23,PROD-027,2026-08-30 14:23:00,2026-08-31 01:53:00,24,24,5.257499999999999,11.49,5,Fresco,Seco,Santa Cruz,True,True
VIA-00898,ORD-2026-05708,CAM-06,PROD-032,2026-08-09 18:05:00,2026-08-10 05:35:00,24,24,21.473333333333333,26.75,3,Seco,Seco,Cochabamba,True,True
VIA-00899,ORD-2026-07152,CAM-08,PROD-041,2026-08-13 12:00:00,2026-08-13 23:30:00,24,24,-17.982499999999998,-16.55,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00900,ORD-2026-03981,CAM-21,PROD-005,2026-08-13 12:03:00,2026-08-13 23:33:00,24,24,21.102916666666665,23.68,0,Seco,Seco,Tarija,False,True
VIA-00901,ORD-2026-06283,CAM-20,PROD-054,2026-08-11 06:51:00,2026-08-11 18:21:00,24,24,-16.15458333333333,-8.54,5,Congelado,Refrigerado,Oruro,True,True
VIA-00902,ORD-2026-01285,CAM-04,PROD-028,2026-08-09 12:35:00,2026-08-10 00:05:00,24,0,,,0,Seco,Seco,La Paz,False,False
VIA-00903,ORD-2026-05830,CAM-19,PROD-051,2026-08-04 18:18:00,2026-08-05 05:48:00,24,24,-17.923750000000002,-16.09,0,Congelado,Refrigerado,Tarija,False,True
VIA-00904,ORD-2026-03657,CAM-29,PROD-032,2026-08-19 18:44:00,2026-08-20 06:14:00,24,24,20.065416666666668,22.34,0,Seco,Seco,Santa Cruz,False,True
VIA-00905,ORD-2026-02563,CAM-28,PROD-040,2026-08-09 22:05:00,2026-08-10 09:35:00,24,23,19.757826086956523,24.35,0,Seco,Refrigerado,La Paz,False,True
VIA-00906,ORD-2026-04265,CAM-21,PROD-006,2026-08-28 23:32:00,2026-08-29 11:02:00,24,24,20.125416666666666,22.92,0,Seco,Seco,Tarija,False,True
VIA-00907,ORD-2026-07219,CAM-17,PROD-040,2026-08-09 22:21:00,2026-08-10 09:51:00,23,23,19.417826086956524,22.74,0,Seco,Seco,Cochabamba,False,True
VIA-00908,ORD-2026-01137,CAM-08,PROD-022,2026-08-27 04:52:00,2026-08-27 16:22:00,24,24,3.854583333333333,5.44,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00909,ORD-2026-04392,CAM-01,PROD-034,2026-08-18 10:04:00,2026-08-18 21:34:00,24,24,4.1554166666666665,5.39,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00910,ORD-2026-01845,CAM-26,PROD-020,2026-08-24 20:59:00,2026-08-25 08:29:00,24,24,20.737916666666667,25.4,1,Seco,Refrigerado,Tarija,True,True
VIA-00911,ORD-2026-00373,CAM-28,PROD-053,2026-08-09 04:15:00,2026-08-09 15:45:00,24,24,3.768333333333333,5.37,2,Fresco,Refrigerado,La Paz,True,True
VIA-00912,ORD-2026-01925,CAM-20,PROD-019,2026-08-05 16:35:00,2026-08-06 04:05:00,24,24,20.112916666666667,24.63,0,Seco,Refrigerado,Oruro,False,True
VIA-00913,ORD-2026-05582,CAM-09,PROD-029,2026-08-04 23:42:00,2026-08-05 11:12:00,24,24,20.254166666666666,25.78,2,Seco,Seco,Santa Cruz,True,True
VIA-00914,ORD-2026-01504,CAM-10,PROD-014,2026-08-02 05:19:00,2026-08-02 16:19:00,23,23,19.66304347826087,23.71,0,Seco,Refrigerado,La Paz,False,True
VIA-00915,ORD-2026-01670,CAM-15,PROD-025,2026-08-24 22:15:00,2026-08-25 09:45:00,24,24,-18.21,-17.07,0,Congelado,Refrigerado,La Paz,False,True
VIA-00916,ORD-2026-03245,CAM-23,PROD-016,2026-08-22 02:32:00,2026-08-22 14:02:00,24,24,20.065416666666668,22.73,0,Seco,Seco,Santa Cruz,False,True
VIA-00917,ORD-2026-04657,CAM-08,PROD-044,2026-08-17 04:14:00,2026-08-17 15:44:00,24,24,3.903333333333333,5.77,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00918,ORD-2026-05566,CAM-03,PROD-056,2026-08-04 18:35:00,2026-08-05 06:05:00,24,24,5.345416666666666,11.21,6,Fresco,Seco,Oruro,True,True
VIA-00919,ORD-2026-04515,CAM-24,PROD-022,2026-08-29 17:58:00,2026-08-30 05:28:00,24,24,3.79625,5.44,0,Fresco,Refrigerado,Oruro,False,True
VIA-00920,ORD-2026-03128,CAM-19,PROD-020,2026-08-24 14:30:00,2026-08-25 02:00:00,24,24,20.524166666666666,23.47,0,Seco,Refrigerado,Tarija,False,True
VIA-00921,ORD-2026-02298,CAM-10,PROD-016,2026-08-23 01:34:00,2026-08-23 13:04:00,24,24,20.067083333333333,24.06,0,Seco,Refrigerado,La Paz,False,True
VIA-00922,ORD-2026-06614,CAM-27,PROD-022,2026-08-18 10:45:00,2026-08-18 22:15:00,24,24,3.9599999999999995,5.89,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00923,ORD-2026-00103,CAM-03,PROD-007,2026-08-21 12:10:00,2026-08-21 23:40:00,24,24,20.066666666666666,22.75,0,Seco,Seco,Oruro,False,True
VIA-00924,ORD-2026-04824,CAM-24,PROD-017,2026-08-09 06:00:00,2026-08-09 17:30:00,24,24,20.499583333333334,24.62,0,Seco,Refrigerado,Oruro,False,True
VIA-00925,ORD-2026-02411,CAM-24,PROD-044,2026-08-21 16:45:00,2026-08-22 04:15:00,24,24,3.7912500000000002,5.08,1,Fresco,Refrigerado,Oruro,True,True
VIA-00926,ORD-2026-02405,CAM-08,PROD-002,2026-08-05 09:00:00,2026-08-05 20:30:00,24,24,20.06625,24.3,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00927,ORD-2026-07022,CAM-20,PROD-002,2026-08-26 06:05:00,2026-08-26 17:05:00,23,23,19.49086956521739,23.43,0,Seco,Refrigerado,Oruro,False,True
VIA-00928,ORD-2026-07087,CAM-20,PROD-023,2026-08-08 03:52:00,2026-08-08 15:22:00,24,24,4.01875,5.85,0,Fresco,Refrigerado,Oruro,False,True
VIA-00929,ORD-2026-05494,CAM-30,PROD-029,2026-08-09 09:36:00,2026-08-09 21:06:00,24,24,20.0225,24.03,0,Seco,Seco,Cochabamba,False,True
VIA-00930,ORD-2026-02185,CAM-20,PROD-009,2026-08-16 09:53:00,2026-08-16 21:23:00,24,24,4.0687500000000005,5.82,0,Fresco,Refrigerado,Oruro,False,True
VIA-00931,ORD-2026-02826,CAM-24,PROD-022,2026-08-02 16:00:00,2026-08-03 03:30:00,24,24,3.98375,5.14,0,Fresco,Refrigerado,Oruro,False,True
VIA-00932,ORD-2026-02192,CAM-26,PROD-050,2026-08-29 18:45:00,2026-08-30 06:15:00,23,23,19.948260869565217,24.54,0,Seco,Refrigerado,Tarija,False,True
VIA-00933,ORD-2026-04734,CAM-19,PROD-008,2026-08-13 19:37:00,2026-08-14 07:07:00,24,24,-18.14625,-16.74,1,Congelado,Refrigerado,Tarija,True,True
VIA-00934,ORD-2026-04166,CAM-21,PROD-016,2026-08-22 05:51:00,2026-08-22 17:21:00,24,24,19.212083333333332,25.4,2,Seco,Seco,Tarija,True,True
VIA-00935,ORD-2026-05703,CAM-11,PROD-017,2026-08-13 18:33:00,2026-08-14 06:03:00,24,24,20.467499999999998,23.31,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00936,ORD-2026-04711,CAM-25,PROD-047,2026-08-05 14:28:00,2026-08-06 01:58:00,24,24,3.737083333333333,4.8,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00937,ORD-2026-00712,CAM-27,PROD-052,2026-08-29 05:50:00,2026-08-29 17:20:00,24,24,5.12625,11.47,5,Fresco,Refrigerado,Cochabamba,True,True
VIA-00938,ORD-2026-03401,CAM-25,PROD-034,2026-08-12 04:36:00,2026-08-12 16:06:00,24,24,4.002083333333333,6.12,1,Fresco,Refrigerado,Cochabamba,True,True
VIA-00939,ORD-2026-05340,CAM-03,PROD-030,2026-08-14 00:42:00,2026-08-14 12:12:00,24,24,20.180833333333336,23.55,0,Seco,Seco,Oruro,False,True
VIA-00940,ORD-2026-05099,CAM-24,PROD-030,2026-08-14 00:52:00,2026-08-14 12:22:00,24,24,20.1125,23.48,0,Seco,Refrigerado,Oruro,False,True
VIA-00941,ORD-2026-01160,CAM-19,PROD-009,2026-08-09 22:33:00,2026-08-10 10:03:00,24,24,4.068333333333333,5.07,0,Fresco,Refrigerado,Tarija,False,True
VIA-00942,ORD-2026-01543,CAM-26,PROD-057,2026-08-01 00:10:00,2026-08-01 11:40:00,24,23,19.80608695652174,23.16,0,Seco,Refrigerado,Tarija,False,True
VIA-00943,ORD-2026-05464,CAM-19,PROD-050,2026-08-12 00:34:00,2026-08-12 12:04:00,23,23,19.847826086956523,23.48,0,Seco,Refrigerado,Tarija,False,True
VIA-00944,ORD-2026-00695,CAM-08,PROD-029,2026-08-18 16:39:00,2026-08-19 04:09:00,24,24,19.689583333333335,22.61,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00945,ORD-2026-04511,CAM-10,PROD-032,2026-08-01 01:21:00,2026-08-01 12:51:00,24,24,19.378333333333334,23.11,0,Seco,Refrigerado,La Paz,False,True
VIA-00946,ORD-2026-05672,CAM-20,PROD-053,2026-08-01 14:06:00,2026-08-02 01:36:00,24,24,4.1075,5.66,0,Fresco,Refrigerado,Oruro,False,True
VIA-00947,ORD-2026-03943,CAM-22,PROD-001,2026-08-12 04:37:00,2026-08-12 16:07:00,24,24,4.28,5.57,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00948,ORD-2026-02486,CAM-20,PROD-026,2026-08-13 09:40:00,2026-08-13 21:10:00,24,0,,,0,Fresco,Refrigerado,Oruro,False,False
VIA-00949,ORD-2026-01245,CAM-20,PROD-049,2026-08-07 05:02:00,2026-08-07 16:32:00,24,0,,,0,Fresco,Refrigerado,Oruro,False,False
VIA-00950,ORD-2026-03993,CAM-09,PROD-040,2026-08-09 04:38:00,2026-08-09 16:08:00,24,24,19.974999999999998,24.59,0,Seco,Seco,Santa Cruz,False,True
VIA-00951,ORD-2026-00365,CAM-15,PROD-005,2026-08-29 00:48:00,2026-08-29 12:18:00,24,24,20.121666666666666,22.21,0,Seco,Refrigerado,La Paz,False,True
VIA-00952,ORD-2026-06575,CAM-19,PROD-043,2026-08-26 09:22:00,2026-08-26 20:52:00,24,23,-18.07217391304348,-16.6,0,Congelado,Refrigerado,Tarija,False,True
VIA-00953,ORD-2026-04527,CAM-08,PROD-043,2026-08-12 19:45:00,2026-08-13 07:15:00,24,24,-16.52125,-9.81,5,Congelado,Refrigerado,Santa Cruz,True,True
VIA-00954,ORD-2026-01196,CAM-20,PROD-012,2026-08-04 20:23:00,2026-08-05 07:53:00,24,24,20.274583333333336,23.06,0,Seco,Refrigerado,Oruro,False,True
VIA-00955,ORD-2026-03359,CAM-20,PROD-052,2026-08-12 22:27:00,2026-08-13 09:57:00,24,24,4.20875,6.55,1,Fresco,Refrigerado,Oruro,True,True
VIA-00956,ORD-2026-02389,CAM-08,PROD-025,2026-08-30 11:38:00,2026-08-30 23:08:00,24,24,-18.005,-17.02,1,Congelado,Refrigerado,Santa Cruz,True,True
VIA-00957,ORD-2026-07439,CAM-08,PROD-026,2026-08-08 11:35:00,2026-08-08 23:05:00,23,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-00958,ORD-2026-06077,CAM-24,PROD-036,2026-08-13 06:26:00,2026-08-13 17:56:00,24,0,,,0,Fresco,Refrigerado,Oruro,False,False
VIA-00959,ORD-2026-05906,CAM-16,PROD-054,2026-08-16 19:55:00,2026-08-17 07:25:00,24,24,-16.422916666666666,-9.95,5,Congelado,Seco,Oruro,True,True
VIA-00960,ORD-2026-04061,CAM-20,PROD-039,2026-08-17 18:29:00,2026-08-18 05:59:00,24,24,19.742916666666666,24.1,0,Seco,Refrigerado,Oruro,False,True
VIA-00961,ORD-2026-06299,CAM-11,PROD-034,2026-08-16 08:19:00,2026-08-16 19:49:00,24,23,4.158695652173913,5.24,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00962,ORD-2026-07499,CAM-18,PROD-050,2026-08-08 20:13:00,2026-08-09 07:43:00,24,24,19.72041666666667,24.39,0,Seco,Seco,Santa Cruz,False,True
VIA-00963,ORD-2026-07082,CAM-03,PROD-031,2026-08-02 20:08:00,2026-08-03 07:38:00,23,23,20.191739130434783,25.39,1,Seco,Seco,Oruro,True,True
VIA-00964,ORD-2026-00420,CAM-24,PROD-051,2026-08-28 11:40:00,2026-08-28 23:10:00,24,24,-18.02199074074074,-17.04,0,Congelado,Refrigerado,Oruro,False,True
VIA-00965,ORD-2026-01928,CAM-03,PROD-019,2026-08-25 04:16:00,2026-08-25 15:46:00,24,24,19.552083333333332,24.0,0,Seco,Seco,Oruro,False,True
VIA-00966,ORD-2026-00270,CAM-24,PROD-001,2026-08-28 06:59:00,2026-08-28 18:29:00,24,23,4.409130434782608,5.82,0,Fresco,Refrigerado,Oruro,False,True
VIA-00967,ORD-2026-03341,CAM-02,PROD-052,2026-08-15 03:59:00,2026-08-15 15:29:00,24,24,4.02125,6.29,1,Fresco,Refrigerado,Cochabamba,True,True
VIA-00968,ORD-2026-03406,CAM-28,PROD-047,2026-08-27 13:07:00,2026-08-28 00:37:00,23,23,5.247826086956522,10.56,5,Fresco,Refrigerado,La Paz,True,True
VIA-00969,ORD-2026-03173,CAM-18,PROD-029,2026-08-18 13:59:00,2026-08-19 01:29:00,24,24,20.19,23.73,0,Seco,Seco,Santa Cruz,False,True
VIA-00970,ORD-2026-00258,CAM-04,PROD-057,2026-08-25 02:14:00,2026-08-25 13:44:00,24,24,20.11375,23.91,0,Seco,Seco,La Paz,False,True
VIA-00971,ORD-2026-00295,CAM-16,PROD-032,2026-08-08 04:20:00,2026-08-08 15:50:00,24,24,21.24875,29.27,4,Seco,Seco,Oruro,True,True
VIA-00972,ORD-2026-02530,CAM-24,PROD-012,2026-08-13 17:03:00,2026-08-14 04:33:00,24,24,20.039583333333333,24.82,0,Seco,Refrigerado,Oruro,False,True
VIA-00973,ORD-2026-05209,CAM-08,PROD-025,2026-08-20 00:33:00,2026-08-20 12:03:00,24,24,-17.95,-16.59,1,Congelado,Refrigerado,Santa Cruz,True,True
VIA-00974,ORD-2026-00142,CAM-19,PROD-036,2026-08-27 09:34:00,2026-08-27 21:04:00,24,0,,,0,Fresco,Refrigerado,Tarija,False,False
VIA-00975,ORD-2026-00030,CAM-20,PROD-011,2026-08-08 09:10:00,2026-08-08 20:40:00,24,24,-17.91375,-16.75,0,Congelado,Refrigerado,Oruro,False,True
VIA-00976,ORD-2026-00608,CAM-09,PROD-055,2026-08-09 06:53:00,2026-08-09 18:23:00,24,24,20.3425,24.13,1,Seco,Seco,Santa Cruz,True,True
VIA-00977,ORD-2026-01289,CAM-20,PROD-056,2026-08-21 16:00:00,2026-08-22 03:30:00,24,23,3.696521739130435,4.57,0,Fresco,Refrigerado,Oruro,False,True
VIA-00978,ORD-2026-03708,CAM-04,PROD-048,2026-08-02 13:15:00,2026-08-03 00:45:00,24,24,19.638749999999998,24.18,0,Seco,Seco,La Paz,False,True
VIA-00979,ORD-2026-06611,CAM-27,PROD-016,2026-08-12 07:05:00,2026-08-12 18:35:00,24,24,19.94125,23.49,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00980,ORD-2026-05944,CAM-26,PROD-007,2026-08-05 11:02:00,2026-08-05 22:32:00,24,24,20.10875,23.99,0,Seco,Refrigerado,Tarija,False,True
VIA-00981,ORD-2026-01165,CAM-28,PROD-011,2026-08-27 09:44:00,2026-08-27 21:14:00,24,24,-18.0275,-16.52,0,Congelado,Refrigerado,La Paz,False,True
VIA-00982,ORD-2026-04963,CAM-24,PROD-034,2026-08-14 14:14:00,2026-08-15 01:44:00,24,23,4.111304347826087,5.34,1,Fresco,Refrigerado,Oruro,True,True
VIA-00983,ORD-2026-04379,CAM-08,PROD-022,2026-08-21 20:46:00,2026-08-22 08:16:00,24,24,3.9470833333333335,5.54,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00984,ORD-2026-02983,CAM-24,PROD-058,2026-08-08 12:52:00,2026-08-09 00:22:00,24,23,-18.15913043478261,-16.91,0,Congelado,Refrigerado,Oruro,False,True
VIA-00985,ORD-2026-01091,CAM-19,PROD-058,2026-08-04 13:49:00,2026-08-05 01:19:00,24,24,-18.110833333333336,-16.04,0,Congelado,Refrigerado,Tarija,False,True
VIA-00986,ORD-2026-05313,CAM-27,PROD-014,2026-08-06 10:58:00,2026-08-06 22:28:00,24,24,20.055,22.94,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00987,ORD-2026-05050,CAM-28,PROD-022,2026-08-30 18:48:00,2026-08-31 06:18:00,24,24,3.9283333333333332,5.68,1,Fresco,Refrigerado,La Paz,True,True
VIA-00988,ORD-2026-04780,CAM-26,PROD-002,2026-08-16 20:29:00,2026-08-17 07:59:00,23,23,19.30391304347826,23.52,0,Seco,Refrigerado,Tarija,False,True
VIA-00989,ORD-2026-01031,CAM-21,PROD-012,2026-08-15 11:29:00,2026-08-15 22:59:00,24,24,20.151666666666667,23.88,0,Seco,Seco,Tarija,False,True
VIA-00990,ORD-2026-02241,CAM-24,PROD-003,2026-08-21 05:08:00,2026-08-21 16:38:00,24,24,19.945833333333333,23.17,0,Seco,Refrigerado,Oruro,False,True
VIA-00991,ORD-2026-03421,CAM-03,PROD-029,2026-08-19 05:53:00,2026-08-19 17:23:00,24,24,20.221666666666668,23.75,0,Seco,Seco,Oruro,False,True
VIA-00992,ORD-2026-01772,CAM-28,PROD-056,2026-08-06 08:33:00,2026-08-06 20:03:00,24,24,3.8041666666666667,5.22,1,Fresco,Refrigerado,La Paz,True,True
VIA-00993,ORD-2026-00079,CAM-24,PROD-007,2026-08-27 21:24:00,2026-08-28 08:54:00,24,24,19.95625,22.83,0,Seco,Refrigerado,Oruro,False,True
VIA-00994,ORD-2026-04162,CAM-20,PROD-004,2026-08-22 00:48:00,2026-08-22 12:18:00,24,24,3.8708333333333336,5.03,0,Fresco,Refrigerado,Oruro,False,True
VIA-00995,ORD-2026-07065,CAM-28,PROD-055,2026-08-10 01:43:00,2026-08-10 13:13:00,24,23,19.53782608695652,22.72,0,Seco,Refrigerado,La Paz,False,True
VIA-00996,ORD-2026-06816,CAM-26,PROD-043,2026-08-15 06:31:00,2026-08-15 18:01:00,24,24,-18.076249999999998,-16.65,0,Congelado,Refrigerado,Tarija,False,True
VIA-00997,ORD-2026-02015,CAM-04,PROD-003,2026-08-16 23:56:00,2026-08-17 11:26:00,24,24,20.223333333333333,25.0,0,Seco,Seco,La Paz,False,True
VIA-00998,ORD-2026-03220,CAM-08,PROD-039,2026-08-17 03:26:00,2026-08-17 14:56:00,24,24,20.40375,23.6,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00999,ORD-2026-07332,CAM-28,PROD-054,2026-08-08 22:42:00,2026-08-09 10:12:00,24,24,-17.991249999999997,-16.42,0,Congelado,Refrigerado,La Paz,False,True
VIA-01000,ORD-2026-06120,CAM-25,PROD-016,2026-08-22 21:52:00,2026-08-23 09:22:00,23,23,20.061304347826088,23.7,1,Seco,Refrigerado,Cochabamba,True,True
VIA-01001,ORD-2026-03407,CAM-14,PROD-024,2026-08-27 13:30:00,2026-08-28 01:00:00,24,24,19.96708333333333,23.15,0,Seco,Seco,Cochabamba,False,True
VIA-01002,ORD-2026-05173,CAM-24,PROD-052,2026-08-30 08:07:00,2026-08-30 19:37:00,24,24,3.95375,5.88,0,Fresco,Refrigerado,Oruro,False,True
VIA-01003,ORD-2026-06727,CAM-20,PROD-023,2026-08-27 02:48:00,2026-08-27 14:18:00,24,24,3.9720833333333334,4.95,0,Fresco,Refrigerado,Oruro,False,True
VIA-01004,ORD-2026-04880,CAM-08,PROD-034,2026-08-01 00:30:00,2026-08-01 12:00:00,24,24,5.5879166666666675,10.73,5,Fresco,Refrigerado,Santa Cruz,True,True
VIA-01005,ORD-2026-00337,CAM-16,PROD-007,2026-08-17 15:04:00,2026-08-18 02:34:00,24,24,20.2775,24.67,0,Seco,Seco,Oruro,False,True
VIA-01006,ORD-2026-02187,CAM-28,PROD-051,2026-08-15 03:45:00,2026-08-15 15:15:00,24,24,-18.213333333333335,-16.37,1,Congelado,Refrigerado,La Paz,True,True
VIA-01007,ORD-2026-01102,CAM-03,PROD-042,2026-08-10 22:24:00,2026-08-11 09:54:00,24,24,19.984166666666667,23.8,0,Seco,Seco,Oruro,False,True
VIA-01008,ORD-2026-05201,CAM-18,PROD-014,2026-08-18 18:04:00,2026-08-19 05:34:00,24,24,20.59,24.74,0,Seco,Seco,Santa Cruz,False,True
VIA-01009,ORD-2026-04765,CAM-29,PROD-012,2026-08-25 07:03:00,2026-08-25 18:33:00,24,24,19.25583333333333,23.34,0,Seco,Seco,Santa Cruz,False,True
VIA-01010,ORD-2026-01992,CAM-24,PROD-055,2026-08-05 15:23:00,2026-08-06 02:53:00,24,24,19.920833333333334,23.87,0,Seco,Refrigerado,Oruro,False,True
VIA-01011,ORD-2026-02660,CAM-19,PROD-030,2026-08-12 00:18:00,2026-08-12 11:48:00,24,24,20.02125,24.13,0,Seco,Refrigerado,Tarija,False,True
VIA-01012,ORD-2026-01743,CAM-08,PROD-036,2026-08-06 21:33:00,2026-08-07 09:03:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-01013,ORD-2026-07358,CAM-28,PROD-014,2026-08-29 03:47:00,2026-08-29 15:17:00,24,24,20.120416666666667,24.04,0,Seco,Refrigerado,La Paz,False,True
VIA-01014,ORD-2026-06827,CAM-18,PROD-059,2026-08-23 13:09:00,2026-08-24 00:39:00,24,24,20.117083333333333,22.37,0,Seco,Seco,Santa Cruz,False,True
VIA-01015,ORD-2026-02227,CAM-19,PROD-023,2026-08-08 18:27:00,2026-08-09 05:57:00,24,24,5.134166666666666,10.44,5,Fresco,Refrigerado,Tarija,True,True
VIA-01016,ORD-2026-05668,CAM-08,PROD-044,2026-08-16 17:08:00,2026-08-17 04:38:00,24,24,4.078333333333333,5.56,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01017,ORD-2026-00092,CAM-26,PROD-019,2026-08-12 05:35:00,2026-08-12 17:05:00,23,23,20.66391304347826,24.09,0,Seco,Refrigerado,Tarija,False,True
VIA-01018,ORD-2026-07391,CAM-27,PROD-003,2026-08-06 23:04:00,2026-08-07 10:34:00,24,24,20.322083333333335,22.84,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01019,ORD-2026-01999,CAM-19,PROD-038,2026-08-12 09:56:00,2026-08-12 21:26:00,24,24,20.409166666666668,23.42,0,Seco,Refrigerado,Tarija,False,True
VIA-01020,ORD-2026-00034,CAM-05,PROD-003,2026-08-21 00:10:00,2026-08-21 11:40:00,24,24,19.96291666666667,23.75,0,Seco,Seco,Cochabamba,False,True
VIA-01021,ORD-2026-01904,CAM-24,PROD-027,2026-08-22 03:58:00,2026-08-22 15:28:00,24,24,3.98875,5.06,0,Fresco,Refrigerado,Oruro,False,True
VIA-01022,ORD-2026-02778,CAM-08,PROD-036,2026-08-15 20:06:00,2026-08-16 07:36:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-01023,ORD-2026-03826,CAM-02,PROD-009,2026-08-21 06:20:00,2026-08-21 17:50:00,24,24,3.9912500000000004,4.86,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01024,ORD-2026-04021,CAM-20,PROD-039,2026-08-28 23:59:00,2026-08-29 11:29:00,24,24,19.927916666666665,22.84,0,Seco,Refrigerado,Oruro,False,True
VIA-01025,ORD-2026-01983,CAM-18,PROD-047,2026-08-03 07:03:00,2026-08-03 18:33:00,23,23,5.372608695652175,10.98,5,Fresco,Seco,Santa Cruz,True,True
VIA-01026,ORD-2026-00985,CAM-25,PROD-044,2026-08-25 00:17:00,2026-08-25 11:47:00,24,24,4.1362499999999995,5.29,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01027,ORD-2026-00798,CAM-19,PROD-054,2026-08-02 17:51:00,2026-08-03 05:21:00,23,23,-18.285217391304347,-16.34,1,Congelado,Refrigerado,Tarija,True,True
VIA-01028,ORD-2026-07477,CAM-15,PROD-034,2026-08-13 17:36:00,2026-08-14 05:06:00,24,24,3.9170833333333337,5.42,0,Fresco,Refrigerado,La Paz,False,True
VIA-01029,ORD-2026-05517,CAM-24,PROD-034,2026-08-05 06:49:00,2026-08-05 18:19:00,24,23,4.227826086956521,5.49,0,Fresco,Refrigerado,Oruro,False,True
VIA-01030,ORD-2026-01483,CAM-29,PROD-014,2026-08-22 18:59:00,2026-08-23 06:29:00,24,24,19.7775,23.8,0,Seco,Seco,Santa Cruz,False,True
VIA-01031,ORD-2026-06251,CAM-26,PROD-052,2026-08-24 00:05:00,2026-08-24 11:35:00,24,24,3.9562500000000003,5.71,0,Fresco,Refrigerado,Tarija,False,True
VIA-01032,ORD-2026-01553,CAM-08,PROD-015,2026-08-23 06:10:00,2026-08-23 17:40:00,24,24,3.9279166666666665,5.57,1,Fresco,Refrigerado,Santa Cruz,True,True
VIA-01033,ORD-2026-03450,CAM-26,PROD-055,2026-08-10 23:58:00,2026-08-11 11:28:00,24,24,19.569583333333334,22.73,0,Seco,Refrigerado,Tarija,False,True
VIA-01034,ORD-2026-05339,CAM-19,PROD-051,2026-08-15 15:04:00,2026-08-16 02:34:00,24,24,-17.853333333333335,-15.79,1,Congelado,Refrigerado,Tarija,True,True
VIA-01035,ORD-2026-03286,CAM-10,PROD-014,2026-08-18 18:14:00,2026-08-19 05:44:00,24,23,19.61913043478261,23.9,0,Seco,Refrigerado,La Paz,False,True
VIA-01036,ORD-2026-03048,CAM-19,PROD-051,2026-08-16 02:08:00,2026-08-16 13:38:00,24,24,-17.819166666666664,-16.16,0,Congelado,Refrigerado,Tarija,False,True
VIA-01037,ORD-2026-01384,CAM-24,PROD-039,2026-08-17 19:56:00,2026-08-18 07:26:00,24,24,19.247916666666665,21.84,1,Seco,Refrigerado,Oruro,True,True
VIA-01038,ORD-2026-01685,CAM-08,PROD-025,2026-08-07 14:27:00,2026-08-08 01:57:00,24,24,-18.293333333333333,-16.58,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-01039,ORD-2026-00554,CAM-07,PROD-030,2026-08-15 20:17:00,2026-08-16 07:47:00,24,24,20.050416666666667,23.51,1,Seco,Seco,La Paz,True,True
VIA-01040,ORD-2026-01923,CAM-08,PROD-013,2026-08-18 19:10:00,2026-08-19 06:40:00,24,24,4.122083333333333,5.38,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01041,ORD-2026-00370,CAM-24,PROD-059,2026-08-15 20:11:00,2026-08-16 07:41:00,24,24,21.128333333333334,27.6,4,Seco,Refrigerado,Oruro,True,True
VIA-01042,ORD-2026-04588,CAM-05,PROD-019,2026-08-16 11:52:00,2026-08-16 23:22:00,24,24,19.704583333333332,23.34,0,Seco,Seco,Cochabamba,False,True
VIA-01043,ORD-2026-02537,CAM-19,PROD-050,2026-08-05 15:30:00,2026-08-06 03:00:00,23,23,20.51608695652174,28.28,3,Seco,Refrigerado,Tarija,True,True
VIA-01044,ORD-2026-01141,CAM-26,PROD-036,2026-08-25 13:53:00,2026-08-26 01:23:00,24,0,,,0,Fresco,Refrigerado,Tarija,False,False
