fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_en_cuarentena,movimiento_id_motivo,lote_id_en_cuarentena,lote_id_motivo,producto_id_en_cuarentena,producto_id_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,fecha_ingreso_en_cuarentena,fecha_ingreso_motivo,fecha_salida_en_cuarentena,fecha_salida_motivo,fecha_vencimiento_en_cuarentena,fecha_vencimiento_motivo,cantidad_ingreso_en_cuarentena,cantidad_ingreso_motivo,cantidad_salida_en_cuarentena,cantidad_salida_motivo,cantidad_merma_en_cuarentena,cantidad_merma_motivo,dias_en_almacen_en_cuarentena,dias_en_almacen_motivo,costo_unitario_bob_en_cuarentena,costo_unitario_bob_motivo,en_cuarentena_diagnostico,acciones_tratamiento,motivos_tratamiento,fecha_ingreso_tratada,fecha_salida_tratada,fecha_vencimiento_tratada,producto_id_tratado,cantidad_ingreso_tratada,cantidad_salida_tratada,cantidad_merma_tratada,dias_en_almacen_tratada,costo_unitario_bob_tratada,vida_util_producto_dias_usada,vencimiento_imputado,motivo_cuarentena_final,saldo_unidades_inventario,riesgo_salida_post_vencimiento,riesgo_basado_en_vencimiento_imputado,en_cuarentena_final,decision_tratamiento,apto_kpi_vencimiento_observado
2475,MOV-002475,LOT-2026-02475,PROD-040,La Paz,2026-07-09,2026-08-30,2027-07-09,704,679,23,52,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-09,2026-08-30,2027-07-09,PROD-040,704,679,23,52,40.19,365.0,False,,2,False,False,False,SILVER,True
2476,MOV-002476,LOT-2026-02476,PROD-039,Oruro,2026-07-05,2026-08-01,2027-07-05,611,603,3,27,53.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-05,2026-08-01,2027-07-05,PROD-039,611,603,3,27,53.27,365.0,False,,5,False,False,False,SILVER,True
2477,MOV-002477,LOT-2026-02477,PROD-009,La Paz,2026-07-17,2026-07-24,2026-08-04,323,313,8,7,75.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-17,2026-07-24,2026-08-04,PROD-009,323,313,8,7,75.19,18.0,False,,2,False,False,False,SILVER,True
2478,MOV-002478,LOT-2026-02478,PROD-028,Oruro,2026-08-26,2026-09-12,2027-08-26,641,636,3,17,27.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-26,2026-09-12,2027-08-26,PROD-028,641,636,3,17,27.13,365.0,False,,2,False,False,False,SILVER,True
2479,MOV-002479,LOT-2026-02479,PROD-053,Cochabamba,2026-06-30,2026-07-11,2026-07-18,974,944,26,11,52.38,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-30,2026-07-11,2026-07-18,PROD-053,974,944,26,11,52.38,18.0,False,,4,False,False,False,SILVER,True
2480,MOV-002480,LOT-2026-02480,PROD-031,La Paz,2026-08-07,2026-08-19,2027-08-07,358,349,2,12,50.89,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-07,2026-08-19,2027-08-07,PROD-031,358,349,2,12,50.89,365.0,False,,7,False,False,False,SILVER,True
2481,MOV-002481,LOT-2026-02481,PROD-004,Tarija,2026-05-04,2026-05-12,2026-05-22,276,268,7,8,16.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-04,2026-05-12,2026-05-22,PROD-004,276,268,7,8,16.27,18.0,False,,1,False,False,False,SILVER,True
2482,MOV-002482,LOT-2026-02482,PROD-019,Cochabamba,2026-08-16,2026-08-28,2027-08-16,806,798,5,12,62.3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-16,2026-08-28,2027-08-16,PROD-019,806,798,5,12,62.3,365.0,False,,3,False,False,False,SILVER,True
2483,MOV-002483,LOT-2026-02483,PROD-060,Oruro,2026-05-09,2026-05-19,2026-11-05,249,239,3,10,30.63,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-09,2026-05-19,2026-11-05,PROD-060,249,239,3,10,30.63,180.0,False,,7,False,False,False,SILVER,True
2484,MOV-002484,LOT-2026-02484,PROD-056,Cochabamba,2026-05-11,2026-05-29,2026-05-29,650,625,24,18,33.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-11,2026-05-29,2026-05-29,PROD-056,650,625,24,18,33.35,18.0,False,,1,False,False,False,SILVER,True
2485,MOV-002485,LOT-2026-02485,PROD-057,Cochabamba,2026-08-06,2026-09-02,2027-08-06,190,186,1,27,16.73,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-06,2026-09-02,2027-08-06,PROD-057,190,186,1,27,16.73,365.0,False,,3,False,False,False,SILVER,True
2486,MOV-002486,LOT-2026-02486,PROD-018,Tarija,2026-08-18,2026-09-10,2027-08-18,859,846,6,23,33.66,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-18,2026-09-10,2027-08-18,PROD-018,859,846,6,23,33.66,365.0,False,,7,False,False,False,SILVER,True
2487,MOV-002487,LOT-2026-02487,PROD-029,La Paz,2026-05-02,2026-05-30,2027-05-02,128,126,1,28,81.05,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-02,2026-05-30,2027-05-02,PROD-029,128,126,1,28,81.05,365.0,False,,1,False,False,False,SILVER,True
2488,MOV-002488,LOT-2026-02488,PROD-001,Cochabamba,2026-07-15,2026-07-22,2026-08-02,601,585,15,7,20.26,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-15,2026-07-22,2026-08-02,PROD-001,601,585,15,7,20.26,18.0,False,,1,False,False,False,SILVER,True
2489,MOV-002489,LOT-2026-02489,PROD-032,Santa Cruz,2026-08-24,2026-09-11,2027-08-24,135,128,1,18,33.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-24,2026-09-11,2027-08-24,PROD-032,135,128,1,18,33.13,365.0,False,,6,False,False,False,SILVER,True
2490,MOV-002490,LOT-2026-02490,PROD-008,Oruro,2026-08-10,2026-08-21,2027-02-06,636,626,8,11,79.52,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-10,2026-08-21,2027-02-06,PROD-008,636,626,8,11,79.52,180.0,False,,2,False,False,False,SILVER,True
2491,MOV-002491,LOT-2026-02491,PROD-030,Tarija,2026-08-26,2026-09-14,2027-08-26,798,786,6,19,34.93,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-26,2026-09-14,2027-08-26,PROD-030,798,786,6,19,34.93,365.0,False,,6,False,False,False,SILVER,True
2492,MOV-002492,LOT-2026-02492,PROD-046,Tarija,2026-05-22,2026-06-16,2027-05-22,240,232,2,25,25.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-22,2026-06-16,2027-05-22,PROD-046,240,232,2,25,25.66,365.0,False,,6,False,False,False,SILVER,True
2493,MOV-002493,LOT-2026-02493,PROD-036,Cochabamba,2026-05-13,2026-05-18,2026-05-31,340,326,10,5,58.54,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-13,2026-05-18,2026-05-31,PROD-036,340,326,10,5,58.54,18.0,False,,4,False,False,False,SILVER,True
2494,MOV-002494,LOT-2026-02494,PROD-059,Cochabamba,2026-06-13,2026-07-22,2027-06-13,154,146,2,39,49.31,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-13,2026-07-22,2027-06-13,PROD-059,154,146,2,39,49.31,365.0,False,,6,False,False,False,SILVER,True
2495,MOV-002495,LOT-2026-02495,PROD-024,Tarija,2026-07-19,2026-07-30,2027-07-19,732,722,4,11,16.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-19,2026-07-30,2027-07-19,PROD-024,732,722,4,11,16.74,365.0,False,,6,False,False,False,SILVER,True
2496,MOV-002496,LOT-2026-02496,PROD-030,Tarija,2026-06-21,2026-08-07,2027-06-21,302,293,8,47,34.93,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-21,2026-08-07,2027-06-21,PROD-030,302,293,8,47,34.93,365.0,False,,1,False,False,False,SILVER,True
2497,MOV-002497,LOT-2026-02497,PROD-042,Santa Cruz,2026-06-01,2026-06-28,2027-06-01,749,740,4,27,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-01,2026-06-28,2027-06-01,PROD-042,749,740,4,27,55.74,365.0,False,,5,False,False,False,SILVER,True
2498,MOV-002498,LOT-2026-02498,PROD-034,Santa Cruz,2026-06-15,2026-07-01,2026-07-03,115,108,4,16,54.4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-15,2026-07-01,2026-07-03,PROD-034,115,108,4,16,54.4,18.0,False,,3,False,False,False,SILVER,True
2499,MOV-002499,LOT-2026-02499,PROD-060,Cochabamba,2026-06-30,2026-07-15,2026-12-27,137,134,2,15,30.63,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-30,2026-07-15,2026-12-27,PROD-060,137,134,2,15,30.63,180.0,False,,1,False,False,False,SILVER,True
2500,MOV-002500,LOT-2026-02500,PROD-042,Cochabamba,2026-08-23,2026-09-07,2027-08-23,932,922,7,15,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-23,2026-09-07,2027-08-23,PROD-042,932,922,7,15,55.74,365.0,False,,3,False,False,False,SILVER,True
2501,MOV-002501,LOT-2026-02501,PROD-030,Tarija,2026-08-17,2026-09-02,2027-08-17,444,440,3,16,34.93,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-17,2026-09-02,2027-08-17,PROD-030,444,440,3,16,34.93,365.0,False,,1,False,False,False,SILVER,True
2502,MOV-002502,LOT-2026-02502,PROD-036,Santa Cruz,2026-07-30,2026-08-14,2026-08-17,310,297,10,15,58.54,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-30,2026-08-14,2026-08-17,PROD-036,310,297,10,15,58.54,18.0,False,,3,False,False,False,SILVER,True
2503,MOV-002503,LOT-2026-02503,PROD-022,Santa Cruz,2026-08-07,2026-08-14,2026-08-25,105,100,3,7,24.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-07,2026-08-14,2026-08-25,PROD-022,105,100,3,7,24.66,18.0,False,,2,False,False,False,SILVER,True
2504,MOV-002504,LOT-2026-02504,PROD-049,La Paz,2026-07-04,2026-07-06,2026-07-22,672,652,17,2,53.71,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-04,2026-07-06,2026-07-22,PROD-049,672,652,17,2,53.71,18.0,False,,3,False,False,False,SILVER,True
2505,MOV-002505,LOT-2026-02505,PROD-043,Tarija,2026-07-17,2026-07-20,2027-01-13,421,407,7,3,16.46,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-17,2026-07-20,2027-01-13,PROD-043,421,407,7,3,16.46,180.0,False,,7,False,False,False,SILVER,True
2506,MOV-002506,LOT-2026-02506,PROD-002,Oruro,2026-08-21,2026-09-03,2027-08-21,336,327,2,13,82.37,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-21,2026-09-03,2027-08-21,PROD-002,336,327,2,13,82.37,365.0,False,,7,False,False,False,SILVER,True
2507,MOV-002507,LOT-2026-02507,PROD-052,Oruro,2026-08-02,2026-08-11,2026-08-20,425,413,11,9,41.48,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-02,2026-08-11,2026-08-20,PROD-052,425,413,11,9,41.48,18.0,False,,1,False,False,False,SILVER,True
2508,MOV-002508,LOT-2026-02508,PROD-014,Oruro,2026-08-16,2026-09-04,2027-08-16,288,281,3,19,74.91,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-16,2026-09-04,2027-08-16,PROD-014,288,281,3,19,74.91,365.0,False,,4,False,False,False,SILVER,True
2509,MOV-002509,LOT-2026-02509,PROD-028,Tarija,2026-05-10,2026-05-26,2027-05-10,121,116,1,16,27.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-10,2026-05-26,2027-05-10,PROD-028,121,116,1,16,27.13,365.0,False,,4,False,False,False,SILVER,True
2510,MOV-002510,LOT-2026-02510,PROD-035,Santa Cruz,2026-05-16,2026-06-19,2026-11-12,393,385,5,34,37.84,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-16,2026-06-19,2026-11-12,PROD-035,393,385,5,34,37.84,180.0,False,,3,False,False,False,SILVER,True
2511,MOV-002511,LOT-2026-02511,PROD-002,Cochabamba,2026-05-31,2026-06-14,2027-05-31,502,493,3,14,82.37,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-31,2026-06-14,2027-05-31,PROD-002,502,493,3,14,82.37,365.0,False,,6,False,False,False,SILVER,True
2512,MOV-002512,LOT-2026-02512,PROD-056,Santa Cruz,2026-08-12,2026-08-18,2026-08-30,408,393,11,6,33.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-12,2026-08-18,2026-08-30,PROD-056,408,393,11,6,33.35,18.0,False,,4,False,False,False,SILVER,True
2513,MOV-002513,LOT-2026-02513,PROD-043,La Paz,2026-07-22,2026-08-16,2027-01-18,803,788,12,25,16.46,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-22,2026-08-16,2027-01-18,PROD-043,803,788,12,25,16.46,180.0,False,,3,False,False,False,SILVER,True
2514,MOV-002514,LOT-2026-02514,PROD-009,Oruro,2026-05-18,2026-05-30,2026-06-05,347,336,9,12,75.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-18,2026-05-30,2026-06-05,PROD-009,347,336,9,12,75.19,18.0,False,,2,False,False,False,SILVER,True
2515,MOV-002515,LOT-2026-02515,PROD-047,Cochabamba,2026-07-15,2026-07-19,2026-08-02,367,354,10,4,68.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-15,2026-07-19,2026-08-02,PROD-047,367,354,10,4,68.27,18.0,False,,3,False,False,False,SILVER,True
2516,MOV-002516,LOT-2026-02516,PROD-006,La Paz,2026-06-12,2026-07-15,2027-06-12,371,368,2,33,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-12,2026-07-15,2027-06-12,PROD-006,371,368,2,33,29.49,365.0,False,,1,False,False,False,SILVER,True
2517,MOV-002517,LOT-2026-02517,PROD-056,Cochabamba,2026-05-25,2026-06-13,2026-06-12,131,124,5,19,33.35,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-05-25,2026-06-13,2026-06-12,PROD-056,131,124,5,19,33.35,18.0,False,,2,True,False,False,SILVER,True
2518,MOV-002518,LOT-2026-02518,PROD-057,Oruro,2026-08-04,2026-08-23,2027-08-04,172,166,2,19,16.73,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-04,2026-08-23,2027-08-04,PROD-057,172,166,2,19,16.73,365.0,False,,4,False,False,False,SILVER,True
2519,MOV-002519,LOT-2026-02519,PROD-009,Santa Cruz,2026-08-13,2026-09-09,2026-08-31,551,520,27,27,75.19,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-08-13,2026-09-09,2026-08-31,PROD-009,551,520,27,27,75.19,18.0,False,,4,True,False,False,SILVER,True
2520,MOV-002520,LOT-2026-02520,PROD-059,La Paz,2026-05-17,2026-05-31,2027-05-17,931,920,5,14,49.31,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-17,2026-05-31,2027-05-17,PROD-059,931,920,5,14,49.31,365.0,False,,6,False,False,False,SILVER,True
2521,MOV-002521,LOT-2026-02521,PROD-042,La Paz,2026-07-12,2026-07-26,2027-07-12,605,597,4,14,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-12,2026-07-26,2027-07-12,PROD-042,605,597,4,14,55.74,365.0,False,,4,False,False,False,SILVER,True
2522,MOV-002522,LOT-2026-02522,PROD-057,Cochabamba,2026-08-06,2026-08-18,2027-08-06,482,480,2,12,16.73,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-06,2026-08-18,2027-08-06,PROD-057,482,480,2,12,16.73,365.0,False,,0,False,False,False,SILVER,True
2523,MOV-002523,LOT-2026-02523,PROD-018,La Paz,2026-08-01,2026-08-19,2027-08-01,302,293,3,18,33.66,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-01,2026-08-19,2027-08-01,PROD-018,302,293,3,18,33.66,365.0,False,,6,False,False,False,SILVER,True
2524,MOV-002524,LOT-2026-02524,PROD-056,La Paz,2026-06-24,2026-07-04,2026-07-12,719,694,21,10,33.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-24,2026-07-04,2026-07-12,PROD-056,719,694,21,10,33.35,18.0,False,,4,False,False,False,SILVER,True
2525,MOV-002525,LOT-2026-02525,PROD-048,Tarija,2026-06-29,2026-07-30,2027-06-29,618,609,4,31,49.21,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-29,2026-07-30,2027-06-29,PROD-048,618,609,4,31,49.21,365.0,False,,5,False,False,False,SILVER,True
2526,MOV-002526,LOT-2026-02526,PROD-025,Cochabamba,2026-07-24,2026-08-04,2027-01-20,356,349,4,11,54.32,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-24,2026-08-04,2027-01-20,PROD-025,356,349,4,11,54.32,180.0,False,,3,False,False,False,SILVER,True
2527,MOV-002527,LOT-2026-02527,PROD-027,Santa Cruz,2026-05-07,2026-06-18,2026-05-25,946,871,68,42,64.06,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-05-07,2026-06-18,2026-05-25,PROD-027,946,871,68,42,64.06,18.0,False,,7,True,False,False,SILVER,True
2528,MOV-002528,LOT-2026-02528,PROD-042,Oruro,2026-05-03,2026-05-23,2027-05-03,809,798,5,20,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-03,2026-05-23,2027-05-03,PROD-042,809,798,5,20,55.74,365.0,False,,6,False,False,False,SILVER,True
2529,MOV-002529,LOT-2026-02529,PROD-029,Oruro,2026-05-15,2026-06-01,2027-05-15,829,822,7,17,81.05,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-15,2026-06-01,2027-05-15,PROD-029,829,822,7,17,81.05,365.0,False,,0,False,False,False,SILVER,True
2530,MOV-002530,LOT-2026-02530,PROD-010,La Paz,2026-06-20,2026-07-07,2027-06-20,819,812,5,17,18.97,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-20,2026-07-07,2027-06-20,PROD-010,819,812,5,17,18.97,365.0,False,,2,False,False,False,SILVER,True
2531,MOV-002531,LOT-2026-02531, prod-019 ,La Paz,2026-05-19,2026-06-15,2027-05-19,861,850,4,27,62.3,False,,False,,True,Formato esperado: PROD-\d{3},False,,False,,False,,False,,False,,False,,False,,False,,False,,True,NORMALIZAR_PRODUCTO_ID,Espacios y mayúsculas normalizados,2026-05-19,2026-06-15,2027-05-19,PROD-019,861,850,4,27,62.3,365.0,False,,7,False,False,False,SILVER,True
2532,MOV-002532,LOT-2026-02532,PROD-022,Oruro,2026-08-23,2026-08-28,2026-09-10,398,382,11,5,24.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-23,2026-08-28,2026-09-10,PROD-022,398,382,11,5,24.66,18.0,False,,5,False,False,False,SILVER,True
2533,MOV-002533,LOT-2026-02533,PROD-036,Cochabamba,2026-06-30,2026-07-14,2026-07-18,895,866,25,14,58.54,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-30,2026-07-14,2026-07-18,PROD-036,895,866,25,14,58.54,18.0,False,,4,False,False,False,SILVER,True
2534,MOV-002534,LOT-2026-02534, prod-036 ,La Paz,2026-06-24,2026-06-27,2026-07-12,410,399,11,3,58.54,False,,False,,True,Formato esperado: PROD-\d{3},False,,False,,False,,False,,False,,False,,False,,False,,False,,True,NORMALIZAR_PRODUCTO_ID,Espacios y mayúsculas normalizados,2026-06-24,2026-06-27,2026-07-12,PROD-036,410,399,11,3,58.54,18.0,False,,0,False,False,False,SILVER,True
2535,MOV-002535,LOT-2026-02535,PROD-044,Cochabamba,2026-05-23,2026-05-25,2026-06-10,545,529,15,2,38.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-23,2026-05-25,2026-06-10,PROD-044,545,529,15,2,38.35,18.0,False,,1,False,False,False,SILVER,True
2536,MOV-002536,LOT-2026-02536,PROD-017,Santa Cruz,2026-08-21,2026-09-16,2027-08-21,749,738,5,26,34.67,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-21,2026-09-16,2027-08-21,PROD-017,749,738,5,26,34.67,365.0,False,,6,False,False,False,SILVER,True
2537,MOV-002537,LOT-2026-02537,PROD-007,La Paz,2026-08-26,2026-09-11,2027-08-26,676,669,5,16,20.78,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-26,2026-09-11,2027-08-26,PROD-007,676,669,5,16,20.78,365.0,False,,2,False,False,False,SILVER,True
2538,MOV-002538,LOT-2026-02538,PROD-047,Tarija,2026-06-09,2026-06-18,2026-06-27,772,749,20,9,68.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-09,2026-06-18,2026-06-27,PROD-047,772,749,20,9,68.27,18.0,False,,3,False,False,False,SILVER,True
2539,MOV-002539,LOT-2026-02539,PROD-035,Tarija,2026-06-14,2026-06-27,2026-12-11,523,515,8,13,37.84,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-14,2026-06-27,2026-12-11,PROD-035,523,515,8,13,37.84,180.0,False,,0,False,False,False,SILVER,True
2540,MOV-002540,LOT-2026-02540,PROD-041,Oruro,2026-06-15,2026-06-21,2026-12-12,609,601,8,6,48.44,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-15,2026-06-21,2026-12-12,PROD-041,609,601,8,6,48.44,180.0,False,,0,False,False,False,SILVER,True
2541,MOV-002541,LOT-2026-02541,PROD-024,Santa Cruz,2026-08-09,2026-08-26,2027-08-09,741,730,4,17,16.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-09,2026-08-26,2027-08-09,PROD-024,741,730,4,17,16.74,365.0,False,,7,False,False,False,SILVER,True
2542,MOV-002542,LOT-2026-02542,PROD-011,Santa Cruz,2026-07-04,2026-07-14,2026-12-31,639,626,9,10,32.86,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-04,2026-07-14,2026-12-31,PROD-011,639,626,9,10,32.86,180.0,False,,4,False,False,False,SILVER,True
2543,MOV-002543,LOT-2026-02543,PROD-017,Santa Cruz,2026-06-16,2026-07-07,2027-06-16,128,121,2,21,34.67,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-16,2026-07-07,2027-06-16,PROD-017,128,121,2,21,34.67,365.0,False,,5,False,False,False,SILVER,True
