_fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,humedad_cabina_pct,desviacion_termica_flag,temperatura_anterior,ts_temperatura_anterior,variacion_temperatura_30min,ts_base_variacion,motivo_temperatura_anterior,motivo_variacion_30min,desviacion_proximos_60min_flag,ventana_objetivo_evaluable,objetivo_coincide_con_silver,calidad_estado,calidad_motivo
15743,2026-08-30 01:11:00+00:00,VIA-00656,ORD-2026-01180,CAM-19,PROD-041,-17.39,75.5,0,-18.14,2026-08-30 00:41:00+00:00,0.75,2026-08-30 00:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15744,2026-08-30 01:41:00+00:00,VIA-00656,ORD-2026-01180,CAM-19,PROD-041,-17.06,63.9,0,-17.39,2026-08-30 01:11:00+00:00,0.33000000000000185,2026-08-30 01:11:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15745,2026-08-30 02:11:00+00:00,VIA-00656,ORD-2026-01180,CAM-19,PROD-041,-18.49,61.0,0,-17.06,2026-08-30 01:41:00+00:00,-1.4299999999999997,2026-08-30 01:41:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15746,2026-08-22 04:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.17,52.4,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15747,2026-08-22 04:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.67,54.8,0,20.17,2026-08-22 04:21:00+00:00,0.5,2026-08-22 04:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15748,2026-08-22 05:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,18.41,37.7,0,20.67,2026-08-22 04:51:00+00:00,-2.2600000000000016,2026-08-22 04:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15749,2026-08-22 05:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,19.5,46.6,0,18.41,2026-08-22 05:21:00+00:00,1.0899999999999999,2026-08-22 05:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15750,2026-08-22 06:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,17.95,53.4,0,19.5,2026-08-22 05:51:00+00:00,-1.5500000000000007,2026-08-22 05:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15751,2026-08-22 06:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.41,46.9,0,17.95,2026-08-22 06:21:00+00:00,2.460000000000001,2026-08-22 06:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15752,2026-08-22 07:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,19.39,45.2,0,20.41,2026-08-22 06:51:00+00:00,-1.0199999999999996,2026-08-22 06:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15753,2026-08-22 07:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,21.47,43.2,0,19.39,2026-08-22 07:21:00+00:00,2.0799999999999983,2026-08-22 07:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15754,2026-08-22 08:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,16.47,54.7,0,21.47,2026-08-22 07:51:00+00:00,-5.0,2026-08-22 07:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15755,2026-08-22 08:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,18.87,40.0,0,16.47,2026-08-22 08:21:00+00:00,2.400000000000002,2026-08-22 08:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15756,2026-08-22 09:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.82,44.6,0,18.87,2026-08-22 08:51:00+00:00,1.9499999999999993,2026-08-22 08:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15757,2026-08-22 09:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.42,48.5,0,20.82,2026-08-22 09:21:00+00:00,-0.3999999999999986,2026-08-22 09:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15758,2026-08-22 10:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,17.49,49.3,0,20.42,2026-08-22 09:51:00+00:00,-2.9300000000000033,2026-08-22 09:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15759,2026-08-22 10:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.63,50.5,0,17.49,2026-08-22 10:21:00+00:00,3.1400000000000006,2026-08-22 10:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15760,2026-08-22 11:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,22.64,46.5,0,20.63,2026-08-22 10:51:00+00:00,2.0100000000000016,2026-08-22 10:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15761,2026-08-22 11:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,24.34,34.9,0,22.64,2026-08-22 11:21:00+00:00,1.6999999999999993,2026-08-22 11:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15762,2026-08-22 12:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,16.96,62.7,0,24.34,2026-08-22 11:51:00+00:00,-7.379999999999999,2026-08-22 11:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15763,2026-08-22 12:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,22.35,52.1,0,16.96,2026-08-22 12:21:00+00:00,5.390000000000001,2026-08-22 12:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15764,2026-08-22 13:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,21.09,43.7,0,22.35,2026-08-22 12:51:00+00:00,-1.2600000000000016,2026-08-22 12:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15765,2026-08-22 13:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,22.63,49.9,0,21.09,2026-08-22 13:21:00+00:00,1.5399999999999991,2026-08-22 13:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15766,2026-08-22 14:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,17.86,54.2,0,22.63,2026-08-22 13:51:00+00:00,-4.77,2026-08-22 13:51:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15767,2026-08-22 14:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,20.11,53.0,0,17.86,2026-08-22 14:21:00+00:00,2.25,2026-08-22 14:21:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15768,2026-08-22 15:21:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,19.95,41.3,0,20.11,2026-08-22 14:51:00+00:00,-0.16000000000000014,2026-08-22 14:51:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15769,2026-08-22 15:51:00+00:00,VIA-00657,ORD-2026-04118,CAM-23,PROD-046,23.65,50.0,0,19.95,2026-08-22 15:21:00+00:00,3.6999999999999993,2026-08-22 15:21:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15770,2026-08-29 07:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,3.87,64.9,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15771,2026-08-29 08:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,3.32,73.6,0,3.87,2026-08-29 07:55:00+00:00,-0.5500000000000003,2026-08-29 07:55:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15772,2026-08-29 08:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,2.23,93.9,0,3.32,2026-08-29 08:25:00+00:00,-1.0899999999999999,2026-08-29 08:25:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15773,2026-08-29 09:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,5.3,79.4,0,2.23,2026-08-29 08:55:00+00:00,3.07,2026-08-29 08:55:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15774,2026-08-29 09:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,2.75,84.1,0,5.3,2026-08-29 09:25:00+00:00,-2.55,2026-08-29 09:25:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15775,2026-08-29 10:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.02,78.5,0,2.75,2026-08-29 09:55:00+00:00,1.2699999999999996,2026-08-29 09:55:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15776,2026-08-29 10:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,3.45,69.8,0,4.02,2026-08-29 10:25:00+00:00,-0.5699999999999994,2026-08-29 10:25:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15777,2026-08-29 11:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,1.94,76.6,1,3.45,2026-08-29 10:55:00+00:00,-1.5100000000000002,2026-08-29 10:55:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15778,2026-08-29 11:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,5.44,79.1,0,1.94,2026-08-29 11:25:00+00:00,3.5000000000000004,2026-08-29 11:25:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15779,2026-08-29 12:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.27,87.0,0,5.44,2026-08-29 11:55:00+00:00,-1.1700000000000008,2026-08-29 11:55:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15780,2026-08-29 12:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.32,67.1,0,4.27,2026-08-29 12:25:00+00:00,0.05000000000000071,2026-08-29 12:25:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15782,2026-08-29 13:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,3.73,76.1,0,4.32,2026-08-29 12:55:00+00:00,,,,"sin_lectura_en_[t-45,t-30]_minutos",1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15783,2026-08-29 14:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,9.39,76.0,1,3.73,2026-08-29 13:55:00+00:00,5.66,2026-08-29 13:55:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15784,2026-08-29 14:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,10.3,82.9,1,9.39,2026-08-29 14:25:00+00:00,0.9100000000000001,2026-08-29 14:25:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15785,2026-08-29 15:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,8.35,74.2,1,10.3,2026-08-29 14:55:00+00:00,-1.950000000000001,2026-08-29 14:55:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15786,2026-08-29 15:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,10.1,79.5,1,8.35,2026-08-29 15:25:00+00:00,1.75,2026-08-29 15:25:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15787,2026-08-29 16:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,10.57,83.6,1,10.1,2026-08-29 15:55:00+00:00,0.47000000000000064,2026-08-29 15:55:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15788,2026-08-29 16:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.93,74.8,0,10.57,2026-08-29 16:25:00+00:00,-5.640000000000001,2026-08-29 16:25:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15789,2026-08-29 17:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.1,79.7,0,4.93,2026-08-29 16:55:00+00:00,-0.8300000000000001,2026-08-29 16:55:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15790,2026-08-29 17:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.39,81.3,0,4.1,2026-08-29 17:25:00+00:00,0.29000000000000004,2026-08-29 17:25:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15791,2026-08-29 18:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,4.85,77.1,0,4.39,2026-08-29 17:55:00+00:00,0.45999999999999996,2026-08-29 17:55:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15792,2026-08-29 18:55:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,3.72,85.6,0,4.85,2026-08-29 18:25:00+00:00,-1.1299999999999994,2026-08-29 18:25:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15793,2026-08-29 19:25:00+00:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,3.88,84.3,0,3.72,2026-08-29 18:55:00+00:00,0.1599999999999997,2026-08-29 18:55:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15794,2026-08-20 19:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.58,74.7,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15795,2026-08-20 20:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.72,69.8,0,-17.58,2026-08-20 19:33:00+00:00,-0.14000000000000057,2026-08-20 19:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15796,2026-08-20 20:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-19.07,73.2,0,-17.72,2026-08-20 20:03:00+00:00,-1.3500000000000014,2026-08-20 20:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15797,2026-08-20 21:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.3,70.5,0,-19.07,2026-08-20 20:33:00+00:00,1.7699999999999996,2026-08-20 20:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15798,2026-08-20 21:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-19.4,68.2,0,-17.3,2026-08-20 21:03:00+00:00,-2.099999999999998,2026-08-20 21:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15799,2026-08-20 22:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.54,72.0,0,-19.4,2026-08-20 21:33:00+00:00,0.8599999999999994,2026-08-20 21:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15800,2026-08-20 22:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.82,78.3,0,-18.54,2026-08-20 22:03:00+00:00,-0.28000000000000114,2026-08-20 22:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15801,2026-08-20 23:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.14,69.7,0,-18.82,2026-08-20 22:33:00+00:00,0.6799999999999997,2026-08-20 22:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15802,2026-08-20 23:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.05,68.0,0,-18.14,2026-08-20 23:03:00+00:00,0.08999999999999986,2026-08-20 23:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15803,2026-08-21 00:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.76,70.3,0,-18.05,2026-08-20 23:33:00+00:00,0.28999999999999915,2026-08-20 23:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15804,2026-08-21 00:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.15,59.7,0,-17.76,2026-08-21 00:03:00+00:00,0.610000000000003,2026-08-21 00:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15805,2026-08-21 01:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.85,82.9,0,-17.15,2026-08-21 00:33:00+00:00,-1.7000000000000028,2026-08-21 00:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15806,2026-08-21 01:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-16.96,71.8,0,-18.85,2026-08-21 01:03:00+00:00,1.8900000000000006,2026-08-21 01:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15807,2026-08-21 02:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.18,64.0,0,-16.96,2026-08-21 01:33:00+00:00,-1.2199999999999989,2026-08-21 01:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15808,2026-08-21 02:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.13,65.1,0,-18.18,2026-08-21 02:03:00+00:00,0.05000000000000071,2026-08-21 02:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15809,2026-08-21 03:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-19.8,71.9,0,-18.13,2026-08-21 02:33:00+00:00,-1.6700000000000017,2026-08-21 02:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15810,2026-08-21 03:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.55,62.0,0,-19.8,2026-08-21 03:03:00+00:00,2.25,2026-08-21 03:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15811,2026-08-21 04:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.28,79.8,0,-17.55,2026-08-21 03:33:00+00:00,0.2699999999999996,2026-08-21 03:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15812,2026-08-21 04:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.43,66.9,0,-17.28,2026-08-21 04:03:00+00:00,-1.1499999999999986,2026-08-21 04:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15813,2026-08-21 05:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.98,69.4,0,-18.43,2026-08-21 04:33:00+00:00,0.4499999999999993,2026-08-21 04:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15814,2026-08-21 05:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-19.11,65.5,0,-17.98,2026-08-21 05:03:00+00:00,-1.129999999999999,2026-08-21 05:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15815,2026-08-21 06:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-17.79,71.8,0,-19.11,2026-08-21 05:33:00+00:00,1.3200000000000003,2026-08-21 05:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15816,2026-08-21 06:33:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.8,67.7,0,-17.79,2026-08-21 06:03:00+00:00,-1.0100000000000016,2026-08-21 06:03:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15817,2026-08-21 07:03:00+00:00,VIA-00659,ORD-2026-01940,CAM-24,PROD-025,-18.97,74.7,0,-18.8,2026-08-21 06:33:00+00:00,-0.16999999999999815,2026-08-21 06:33:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
15818,2026-08-09 23:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.56,76.7,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15819,2026-08-09 23:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,2.8,81.1,0,3.56,2026-08-09 23:04:00+00:00,-0.7600000000000002,2026-08-09 23:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15820,2026-08-10 00:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,2.04,78.0,0,2.8,2026-08-09 23:34:00+00:00,-0.7599999999999998,2026-08-09 23:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15821,2026-08-10 00:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.14,78.7,0,2.04,2026-08-10 00:04:00+00:00,1.1,2026-08-10 00:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15822,2026-08-10 01:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.02,76.6,0,3.14,2026-08-10 00:34:00+00:00,-0.1200000000000001,2026-08-10 00:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15823,2026-08-10 01:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.78,89.5,0,3.02,2026-08-10 01:04:00+00:00,0.7599999999999998,2026-08-10 01:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15824,2026-08-10 02:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.64,82.5,0,3.78,2026-08-10 01:34:00+00:00,-0.13999999999999968,2026-08-10 01:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15825,2026-08-10 02:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.69,80.4,0,3.64,2026-08-10 02:04:00+00:00,0.04999999999999982,2026-08-10 02:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15826,2026-08-10 03:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,4.48,,0,3.69,2026-08-10 02:34:00+00:00,0.7900000000000005,2026-08-10 02:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15827,2026-08-10 03:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.19,68.5,0,4.48,2026-08-10 03:04:00+00:00,-1.2900000000000005,2026-08-10 03:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15828,2026-08-10 04:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.99,85.4,0,3.19,2026-08-10 03:34:00+00:00,0.8000000000000003,2026-08-10 03:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15829,2026-08-10 04:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.44,86.0,0,3.99,2026-08-10 04:04:00+00:00,-0.5500000000000003,2026-08-10 04:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15830,2026-08-10 05:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.17,80.3,0,3.44,2026-08-10 04:34:00+00:00,-0.27,2026-08-10 04:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15831,2026-08-10 05:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,4.73,85.3,0,3.17,2026-08-10 05:04:00+00:00,1.5600000000000005,2026-08-10 05:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15832,2026-08-10 06:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,4.87,78.4,0,4.73,2026-08-10 05:34:00+00:00,0.13999999999999968,2026-08-10 05:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15833,2026-08-10 06:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,3.93,77.2,0,4.87,2026-08-10 06:04:00+00:00,-0.94,2026-08-10 06:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15834,2026-08-10 07:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,2.98,84.3,0,3.93,2026-08-10 06:34:00+00:00,-0.9500000000000002,2026-08-10 06:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15835,2026-08-10 07:34:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,4.61,72.8,0,2.98,2026-08-10 07:04:00+00:00,1.6300000000000003,2026-08-10 07:04:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
15836,2026-08-10 08:04:00+00:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,4.57,85.9,0,4.61,2026-08-10 07:34:00+00:00,-0.040000000000000036,2026-08-10 07:34:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
