fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,cantidad_problemas,reglas_con_problemas,incidencias_json,cantidad_critical,cantidad_warning,en_cuarentena,version_diagnostico,version_catalogo,sha256_bronze,zona_horaria_origen,reglas_no_ejecutadas
12950,2026-08-10 09:21:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,5.45,C,73.2,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12951,2026-08-10 09:51:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.26,C,86.8,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12952,2026-08-10 10:21:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.41,C,70.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12953,2026-08-10 10:51:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.2,C,84.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12954,2026-08-10 11:21:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,4.17,C,64.4,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12955,2026-08-10 11:51:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.68,C,98.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12956,2026-08-10 12:21:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.94,C,73.4,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12957,2026-08-10 12:51:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.58,C,79.3,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12958,2026-08-10 13:21:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,3.35,C,75.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12959,2026-08-10 13:51:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,5.99,C,71.0,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12960,2026-08-10 14:21:00,VIA-00540,ORD-2026-01396,CAM-15,PROD-026,4.87,C,81.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12961,2026-08-12 11:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.61,C,53.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12962,2026-08-12 12:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,18.79,C,50.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12963,2026-08-12 12:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.49,C,48.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12964,2026-08-12 13:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.72,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12965,2026-08-12 13:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,17.63,C,50.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12966,2026-08-12 14:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.57,C,49.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12967,2026-08-12 14:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,20.35,C,49.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12968,2026-08-12 15:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,18.93,C,30.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12969,2026-08-12 15:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,18.34,C,52.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12970,2026-08-12 16:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,17.44,C,47.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12971,2026-08-12 16:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,19.09,C,52.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12972,2026-08-12 17:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,19.78,C,49.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12973,2026-08-12 17:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,23.1,C,51.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12974,2026-08-12 18:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.14,C,44.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12975,2026-08-12 18:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,22.33,C,41.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12976,2026-08-12 19:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,20.53,C,46.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12977,2026-08-12 19:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.61,C,41.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12978,2026-08-12 20:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,17.98,C,59.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12979,2026-08-12 20:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,18.95,C,56.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12980,2026-08-12 21:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.84,C,43.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12981,2026-08-12 21:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,18.67,C,38.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12982,2026-08-12 22:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,22.39,C,36.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12983,2026-08-12 22:52:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,22.39,C,56.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12984,2026-08-12 23:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,20.15,C,46.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12985,2026-08-06 18:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.13,C,88.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12986,2026-08-06 18:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.93,C,90.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12987,2026-08-06 19:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.29,C,79.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12988,2026-08-06 19:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.85,C,70.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12989,2026-08-06 20:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.2,C,84.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12990,2026-08-06 20:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,2.44,C,74.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12991,2026-08-06 21:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.77,C,81.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12992,2026-08-06 21:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.98,C,82.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12993,2026-08-06 22:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.17,C,60.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12994,2026-08-06 22:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.75,C,77.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12995,2026-08-06 23:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.14,C,84.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12996,2026-08-06 23:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.42,C,75.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12997,2026-08-07 00:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.35,C,81.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12998,2026-08-07 00:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.94,C,69.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
12999,2026-08-07 01:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,2.71,C,83.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13000,2026-08-07 01:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.41,C,75.0,0,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13001,2026-08-07 02:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.49,C,83.4,0,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13002,2026-08-07 02:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,9.56,C,89.2,1,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13003,2026-08-07 03:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,9.17,C,82.5,1,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13004,2026-08-07 03:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,9.65,C,73.7,1,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13005,2026-08-07 04:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,9.99,C,77.5,1,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13006,2026-08-07 04:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,10.42,C,75.7,1,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13007,2026-08-07 05:29:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,4.05,C,68.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13008,2026-08-07 05:59:00,VIA-00542,ORD-2026-00425,CAM-08,PROD-001,3.72,C,93.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13009,2026-08-28 19:31:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,18.38,C,59.7,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-031"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13010,2026-08-28 20:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,20.79,C,41.0,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-031"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
13011,2026-08-28 20:31:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,21.5,C,39.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-031"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
