_fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_original,lote_id_original,producto_id_original,centro_distribucion_original,fecha_ingreso_original,fecha_salida_original,fecha_vencimiento_original,cantidad_ingreso_original,cantidad_salida_original,cantidad_merma_original,dias_en_almacen_original,costo_unitario_bob_original,errores_bloqueantes,motivos_transformacion,motivos_imputacion,fue_transformada,fue_imputada,cantidad_ingreso_conversion_invalida,cantidad_ingreso_centinela_detectado,cantidad_salida_conversion_invalida,cantidad_salida_centinela_detectado,cantidad_merma_conversion_invalida,cantidad_merma_centinela_detectado,dias_en_almacen_conversion_invalida,dias_en_almacen_centinela_detectado,costo_unitario_bob_conversion_invalida,costo_unitario_bob_centinela_detectado,fecha_ingreso_timestamp_detectado,fecha_ingreso_timestamp_utc,fecha_salida_timestamp_detectado,fecha_salida_timestamp_utc,fecha_vencimiento_timestamp_detectado,fecha_vencimiento_timestamp_utc,fecha_ingreso_conversion_determinista,fecha_ingreso_conversion_invalida,fecha_salida_conversion_determinista,fecha_salida_conversion_invalida,fecha_vencimiento_conversion_determinista,fecha_vencimiento_conversion_invalida,fecha_salida_vacia,centro_distribucion_valido,salida_incoherente,cantidad_restante_calculada,dias_vencimiento_calculado,vence_dentro_30_dias,duplicado_clave,duplicado_exacto,conflicto_clave,conservar_copia_duplicada,producto_id_corresponde_productos_silver,fecha_vencimiento_fuente,wms_lote_id_disponible,calidad_motivo,calidad_estado,conteo_transformaciones,conteo_imputaciones,imputacion_metodo,imputacion_motivo
2883,MOV-002883,LOT-2026-02883,PROD-050,Cochabamba,2026-07-16,2026-07-29,2027-07-16,603.0,591.0,5.0,13.0,46.57,MOV-002883,LOT-2026-02883,PROD-050,Cochabamba,2026-07-16,2026-07-29,2027-07-16,603,591,5,13,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-319.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2884,MOV-002884,LOT-2026-02884,PROD-038,Santa Cruz,2026-08-21,2026-09-15,2027-08-21,401.0,392.0,3.0,25.0,26.68,MOV-002884,LOT-2026-02884,PROD-038,Santa Cruz,2026-08-21,2026-09-15,2027-08-21,401,392,3,25,26.68,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-355.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2885,MOV-002885,LOT-2026-02885,PROD-031,Cochabamba,2026-07-15,2026-08-13,2027-07-15,247.0,244.0,1.0,29.0,50.89,MOV-002885,LOT-2026-02885,PROD-031,Cochabamba,2026-07-15,2026-08-13,2027-07-15,247,244,1,29,50.89,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-318.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2886,MOV-002886,LOT-2026-02886,PROD-039,Santa Cruz,2026-07-15,2026-07-27,2027-07-15,433.0,427.0,3.0,12.0,53.27,MOV-002886,LOT-2026-02886,PROD-039,Santa Cruz,2026-07-15,2026-07-27,2027-07-15,433,427,3,12,53.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-318.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2887,MOV-002887,LOT-2026-02887,PROD-014,La Paz,2026-06-16,2026-07-17,2027-06-16,560.0,555.0,3.0,31.0,74.91,MOV-002887,LOT-2026-02887,PROD-014,La Paz,2026-06-16,2026-07-17,2027-06-16,560,555,3,31,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-289.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
2888,MOV-002888,LOT-2026-02888,PROD-059,Cochabamba,2026-08-25,2026-09-06,2027-08-25,649.0,638.0,5.0,12.0,49.31,MOV-002888,LOT-2026-02888,PROD-059,Cochabamba,2026-08-25,2026-09-06,2027-08-25,649,638,5,12,49.31,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-359.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2889,MOV-002889,LOT-2026-02889,PROD-010,La Paz,2026-05-31,2026-06-11,2027-05-31,497.0,488.0,3.0,11.0,18.97,MOV-002889,LOT-2026-02889,PROD-010,La Paz,2026-05-31,2026-06-11,2027-05-31,497,488,3,11,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-273.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
2890,MOV-002890,LOT-2026-02890,PROD-021,Tarija,2026-07-15,2026-07-27,2026-08-02,670.0,645.0,19.0,12.0,83.07,MOV-002890,LOT-2026-02890,PROD-021,Tarija,2026-07-15,2026-07-27,2026-08-02,670,645,19,12,83.07,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,29.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2891,MOV-002891,LOT-2026-02891,PROD-006,Tarija,2026-05-30,2026-06-10,2027-05-30,570.0,559.0,4.0,11.0,29.49,MOV-002891,LOT-2026-02891,PROD-006,Tarija,2026-05-30,2026-06-10,2027-05-30,570,559,4,11,29.49,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-272.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2892,MOV-002892,LOT-2026-02892,PROD-007,Santa Cruz,2026-07-08,2026-07-20,2027-07-08,579.0,568.0,5.0,12.0,20.78,MOV-002892,LOT-2026-02892,PROD-007,Santa Cruz,2026-07-08,2026-07-20,2027-07-08,579,568,5,12,20.78,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-311.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2893,MOV-002893,LOT-2026-02893,PROD-047,La Paz,2026-08-10,2026-08-23,2026-08-28,472.0,452.0,14.0,13.0,68.27,MOV-002893,LOT-2026-02893,PROD-047,La Paz,2026-08-10,2026-08-23,2026-08-28,472,452,14,13,68.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,3.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2894,MOV-002894,LOT-2026-02894,PROD-014,Tarija,2026-05-30,2026-06-18,2027-05-30,744.0,739.0,4.0,19.0,74.91,MOV-002894,LOT-2026-02894,PROD-014,Tarija,2026-05-30,2026-06-18,2027-05-30,744,739,4,19,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-272.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
2895,MOV-002895,LOT-2026-02895,PROD-005,Oruro,2026-08-01,2026-09-02,2027-08-01,720.0,707.0,6.0,32.0,35.68,MOV-002895,LOT-2026-02895,PROD-005,Oruro,2026-08-01,2026-09-02,2027-08-01,720,707,6,32,35.68,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-335.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2896,MOV-002896,LOT-2026-02896,PROD-004,Oruro,2026-06-03,2026-06-25,2026-06-21,177.0,165.0,7.0,22.0,16.27,MOV-002896,LOT-2026-02896,PROD-004,Oruro,2026-06-03,2026-06-25,2026-06-21,177,165,7,22,16.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,71.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2897,MOV-002897,LOT-2026-02897,PROD-052,Santa Cruz,2026-08-09,2026-08-20,2026-08-27,705.0,684.0,19.0,11.0,41.48,MOV-002897,LOT-2026-02897,PROD-052,Santa Cruz,2026-08-09,2026-08-20,2026-08-27,705,684,19,11,41.48,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,4.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2898,MOV-002898,LOT-2026-02898,PROD-057,Cochabamba,2026-07-08,2026-07-26,2027-07-08,813.0,801.0,5.0,18.0,16.73,MOV-002898,LOT-2026-02898,PROD-057,Cochabamba,2026-07-08,2026-07-26,2027-07-08,813,801,5,18,16.73,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-311.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2899,MOV-002899,LOT-2026-02899,PROD-025,Santa Cruz,2026-05-31,2026-06-30,2026-11-27,855.0,840.0,11.0,30.0,54.32,MOV-002899,LOT-2026-02899,PROD-025,Santa Cruz,2026-05-31,2026-06-30,2026-11-27,855,840,11,30,54.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-88.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2900,MOV-002900,LOT-2026-02900,PROD-058,Santa Cruz,2026-05-06,2026-05-15,2026-11-02,648.0,633.0,10.0,9.0,82.19,MOV-002900,LOT-2026-02900,PROD-058,Santa Cruz,2026-05-06,2026-05-15,2026-11-02,648,633,10,9,82.19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-63.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2901,MOV-002901,LOT-2026-02901,PROD-022,Tarija,2026-07-02,2026-07-11,2026-07-20,99.0,93.0,3.0,9.0,24.66,MOV-002901,LOT-2026-02901,PROD-022,Tarija,2026-07-02,2026-07-11,2026-07-20,99,93,3,9,24.66,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,42.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2902,MOV-002902,LOT-2026-02902,PROD-017,La Paz,2026-07-02,2026-07-18,2027-07-02,345.0,339.0,2.0,16.0,34.67,MOV-002902,LOT-2026-02902,PROD-017,La Paz,2026-07-02,2026-07-18,2027-07-02,345,339,2,16,34.67,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-305.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2903,MOV-002903,LOT-2026-02903,PROD-017,Santa Cruz,2026-05-03,2026-05-16,2027-05-03,277.0,274.0,2.0,13.0,34.67,MOV-002903,LOT-2026-02903,PROD-017,Santa Cruz,2026-05-03,2026-05-16,2027-05-03,277,274,2,13,34.67,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-245.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2904,MOV-002904,LOT-2026-02904,PROD-034,Cochabamba,2026-06-20,2026-07-12,2026-07-08,617.0,589.0,26.0,22.0,54.4,MOV-002904,LOT-2026-02904,PROD-034,Cochabamba,2026-06-20,2026-07-12,2026-07-08,617,589,26,22,54.4,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,54.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2905,MOV-002905,LOT-2026-02905,PROD-047,Santa Cruz,2026-08-25,2026-09-02,2026-09-12,935.0,906.0,25.0,8.0,68.27,MOV-002905,LOT-2026-02905,PROD-047,Santa Cruz,2026-08-25,2026-09-02,2026-09-12,935,906,25,8,68.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-12.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2906,MOV-002906,LOT-2026-02906,PROD-027,Tarija,2026-06-16,2026-06-25,2026-07-04,573.0,557.0,16.0,9.0,64.06,MOV-002906,LOT-2026-02906,PROD-027,Tarija,2026-06-16,2026-06-25,2026-07-04,573,557,16,9,64.06,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,58.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2907,MOV-002907,LOT-2026-02907,PROD-054,Santa Cruz,2026-08-20,2026-08-25,2027-02-16,620.0,605.0,9.0,5.0,79.92,MOV-002907,LOT-2026-02907,PROD-054,Santa Cruz,2026-08-20,2026-08-25,2027-02-16,620,605,9,5,79.92,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-169.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2908,MOV-002908,LOT-2026-02908,PROD-056,Cochabamba,2026-05-18,2026-05-31,2026-06-05,769.0,742.0,21.0,13.0,33.35,MOV-002908,LOT-2026-02908,PROD-056,Cochabamba,2026-05-18,2026-05-31,2026-06-05,769,742,21,13,33.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,87.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2909,MOV-002909,LOT-2026-02909,PROD-059,Oruro,2026-08-13,2026-09-06,2027-08-13,225.0,222.0,2.0,24.0,49.31,MOV-002909,LOT-2026-02909,PROD-059,Oruro,2026-08-13,2026-09-06,2027-08-13,225,222,2,24,49.31,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-347.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2910,MOV-002910,LOT-2026-02910,PROD-052,Tarija,2026-07-06,2026-07-28,2026-07-24,689.0,659.0,30.0,22.0,41.48,MOV-002910,LOT-2026-02910,PROD-052,Tarija,2026-07-06,2026-07-28,2026-07-24,689,659,30,22,41.48,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,38.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2911,MOV-002911,LOT-2026-02911,PROD-038,Cochabamba,2026-05-01,2026-05-27,2027-05-01,464.0,461.0,3.0,26.0,26.68,MOV-002911,LOT-2026-02911,PROD-038,Cochabamba,2026-05-01,2026-05-27,2027-05-01,464,461,3,26,26.68,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-243.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2912,MOV-002912,LOT-2026-02912,PROD-032,Tarija,2026-07-20,2026-08-04,2027-07-20,854.0,840.0,7.0,15.0,33.13,MOV-002912,LOT-2026-02912,PROD-032,Tarija,2026-07-20,2026-08-04,2027-07-20,854,840,7,15,33.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-323.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2913,MOV-002913,LOT-2026-02913,PROD-038,Cochabamba,2026-08-03,2026-08-18,2027-08-03,300.0,293.0,2.0,15.0,26.68,MOV-002913,LOT-2026-02913,PROD-038,Cochabamba,2026-08-03,2026-08-18,2027-08-03,300,293,2,15,26.68,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-337.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2914,MOV-002914,LOT-2026-02914,PROD-055,Oruro,2026-05-29,2026-06-18,2027-05-29,402.0,394.0,2.0,20.0,69.47,MOV-002914,LOT-2026-02914,PROD-055,Oruro,2026-05-29,2026-06-18,2027-05-29,402,394,2,20,69.47,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-271.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2915,MOV-002915,LOT-2026-02915,PROD-001,La Paz,2026-08-11,2026-08-25,2026-08-29,773.0,751.0,22.0,14.0,20.26,MOV-002915,LOT-2026-02915,PROD-001,La Paz,2026-08-11,2026-08-25,2026-08-29,773,751,22,14,20.26,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,2.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2916,MOV-002916,LOT-2026-02916,PROD-003,La Paz,2026-08-01,2026-08-18,2027-08-01,594.0,590.0,4.0,17.0,68.01,MOV-002916,LOT-2026-02916,PROD-003,La Paz,2026-08-01,2026-08-18,2027-08-01,594,590,4,17,68.01,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-335.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2917,MOV-002917,LOT-2026-02917,PROD-038,Oruro,2026-05-12,2026-06-18,2027-05-12,245.0,238.0,2.0,37.0,26.68,MOV-002917,LOT-2026-02917,PROD-038,Oruro,2026-05-12,2026-06-18,2027-05-12,245,238,2,37,26.68,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-254.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2918,MOV-002918,LOT-2026-02918,PROD-014,Oruro,2026-08-05,2026-09-07,2027-08-05,266.0,264.0,2.0,33.0,74.91,MOV-002918,LOT-2026-02918,PROD-014,Oruro,2026-08-05,2026-09-07,2027-08-05,266,264,2,33,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-339.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
2919,MOV-002919,LOT-2026-02919,PROD-013,Cochabamba,2026-08-09,2026-08-22,2026-08-27,735.0,704.0,24.0,13.0,46.59,MOV-002919,LOT-2026-02919,PROD-013,Cochabamba,2026-08-09,2026-08-22,2026-08-27,735,704,24,13,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,4.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2920,MOV-002920,LOT-2026-02920,PROD-017,Tarija,2026-06-24,2026-07-04,2027-06-24,555.0,550.0,4.0,10.0,34.67,MOV-002920,LOT-2026-02920,PROD-017,Tarija,2026-06-24,2026-07-04,2027-06-24,555,550,4,10,34.67,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-297.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2921,MOV-002921,LOT-2026-02921,PROD-001,Tarija,2026-08-24,2026-09-07,2026-09-11,727.0,705.0,21.0,14.0,20.26,MOV-002921,LOT-2026-02921,PROD-001,Tarija,2026-08-24,2026-09-07,2026-09-11,727,705,21,14,20.26,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-11.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2922,MOV-002922,LOT-2026-02922,PROD-049,La Paz,2026-06-20,2026-06-23,2026-07-08,889.0,860.0,23.0,3.0,53.71,MOV-002922,LOT-2026-02922,PROD-049,La Paz,2026-06-20,2026-06-23,2026-07-08,889,860,23,3,53.71,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,54.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2923,MOV-002923,LOT-2026-02923,PROD-055,La Paz,2026-07-07,2026-07-20,2027-07-07,427.0,419.0,3.0,13.0,69.47,MOV-002923,LOT-2026-02923,PROD-055,La Paz,2026-07-07,2026-07-20,2027-07-07,427,419,3,13,69.47,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-310.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2924,MOV-002924,LOT-2026-02924,PROD-013,Tarija,2026-06-26,2026-07-11,2026-07-14,243.0,230.0,8.0,15.0,46.59,MOV-002924,LOT-2026-02924,PROD-013,Tarija,2026-06-26,2026-07-11,2026-07-14,243,230,8,15,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,48.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2925,MOV-002925,LOT-2026-02925,PROD-037,Cochabamba,2026-05-23,2026-05-31,2026-06-10,168.0,159.0,4.0,8.0,25.76,MOV-002925,LOT-2026-02925,PROD-037,Cochabamba,2026-05-23,2026-05-31,2026-06-10,168,159,4,8,25.76,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,82.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2926,MOV-002926,LOT-2026-02926,PROD-043,Tarija,2026-08-08,2026-09-13,2027-02-04,952.0,933.0,13.0,36.0,16.46,MOV-002926,LOT-2026-02926,PROD-043,Tarija,2026-08-08,2026-09-13,2027-02-04,952,933,13,36,16.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-157.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
2927,MOV-002927,LOT-2026-02927,PROD-051,Santa Cruz,2026-05-05,2026-05-07,2026-11-01,976.0,956.0,16.0,2.0,24.83,MOV-002927,LOT-2026-02927,PROD-051,Santa Cruz,2026-05-05,2026-05-07,2026-11-01,976,956,16,2,24.83,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-62.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
