order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif
ORD-2026-03979,CLI-099,PROD-038,2026-08-21 11:04:00,Tarija,CAM-26,CHO-045,227,219.0,72,57.7,1,0,0
ORD-2026-03980,CLI-066,PROD-013,2026-08-08 22:33:00,La Paz,CAM-28,CHO-002,168,164.0,72,53.9,1,0,0
ORD-2026-03981,CLI-074,PROD-033,2026-08-02 19:24:00,Cochabamba,CAM-22,CHO-145,461,461.0,24,19.0,1,1,1
ORD-2026-03982,CLI-069,PROD-003,2026-08-02 17:21:00,Cochabamba,CAM-23,CHO-108,89,,24,23.7,1,1,1
ORD-2026-03983,CLI-067,PROD-042,2026-08-24 05:01:00,Tarija,CAM-12,CHO-031,463,463.0,48,36.8,1,1,1
ORD-2026-03984,CLI-053,PROD-040,2026-08-04 21:05:00,Santa Cruz,CAM-20,CHO-092,253,253.0,72,50.8,1,1,1
ORD-2026-03985,CLI-037,PROD-004,2026-08-29 07:24:00,La Paz,CAM-27,CHO-083,487,487.0,48,39.4,1,1,1
ORD-2026-03986,CLI-099,PROD-057,2026-08-08 09:29:00,Tarija,CAM-26,CHO-031,365,365.0,24,19.5,1,1,1
ORD-2026-03987,CLI-028,PROD-002,2026-08-17 22:40:00,Cochabamba,CAM-01,CHO-077,453,453.0,72,55.3,1,1,1
ORD-2026-03988,CLI-013,PROD-053,2026-08-23 14:49:00,Oruro,CAM-24,CHO-032,260,260.0,72,55.5,1,1,1
ORD-2026-03989,CLI-020,PROD-035,2026-08-30 07:46:00,Cochabamba,CAM-08,CHO-068,52,52.0,24,19.1,1,1,1
ORD-2026-03990,CLI-064,PROD-005,2026-08-23 13:26:00,Oruro,CAM-05,CHO-150,126,121.0,24,14.5,1,0,0
ORD-2026-03991,CLI-045,PROD-030,2026-08-07 09:39:00,Tarija,CAM-12,CHO-008,65,65.0,48,42.6,1,1,1
ORD-2026-03992,CLI-031,PROD-013,2026-08-05 18:31:00,Cochabamba,CAM-23,CHO-054,271,271.0,48,36.4,1,1,1
ORD-2026-03993,CLI-058,PROD-051,2026-08-16 18:44:00,Tarija,CAM-03,CHO-009,222,222.0,24,25.6,0,1,0
ORD-2026-03994,CLI-018,PROD-045,2026-08-22 20:10:00,La Paz,CAM-30,CHO-102,379,379.0,72,77.4,0,1,0
ORD-2026-03995,CLI-005,PROD-041,2026-08-01 21:22:00,Cochabamba,CAM-19,CHO-138,207,207.0,72,66.8,1,1,1
ORD-2026-03996,CLI-042,PROD-033,2026-08-16 19:35:00,La Paz,CAM-15,CHO-021,294,294.0,72,69.8,1,1,1
ORD-2026-03997,CLI-007,PROD-027,2026-08-02 16:12:00,Santa Cruz,CAM-29,CHO-020,147,147.0,48,42.1,1,1,1
ORD-2026-03998,CLI-053,PROD-036,2026-08-05 05:43:00,Tarija,CAM-03,CHO-045,12,12.0,48,39.2,1,1,1
ORD-2026-03999,CLI-026,PROD-059,2026-08-15 20:57:00,Cochabamba,CAM-01,CHO-124,299,299.0,24,24.5,0,1,0
ORD-2026-04000,CLI-046,PROD-019,2026-08-17 06:08:00,Santa Cruz,CAM-20,CHO-059,145,145.0,24,18.2,1,1,1
ORD-2026-04001,CLI-037,PROD-013,2026-08-19 02:55:00,Oruro,CAM-05,CHO-098,300,293.0,24,21.5,1,0,0
ORD-2026-04002,CLI-020,PROD-001,2026-08-16 08:58:00,Tarija,CAM-26,CHO-061,159,159.0,24,16.2,1,1,1
ORD-2026-04003,CLI-067,PROD-017,2026-08-15 16:51:00,Tarija,CAM-03,CHO-044,155,155.0,72,58.8,1,1,1
ORD-2026-04004,CLI-019,PROD-048,2026-08-27 04:47:00,Cochabamba,CAM-23,CHO-086,441,441.0,72,53.9,1,1,1
ORD-2026-04005,CLI-093,PROD-055,2026-08-30 11:01:00,Cochabamba,CAM-19,CHO-086,215,215.0,48,52.8,0,1,0
ORD-2026-04006, cli-007 ,PROD-035,2026-08-28 09:09:00,Oruro,CAM-05,CHO-117,410,410.0,48,53.2,0,1,0
ORD-2026-04007,CLI-005,PROD-015,2026-08-21 17:52:00,Tarija,CAM-03,CHO-132,22,22.0,24,19.2,1,1,1
ORD-2026-04008,CLI-050,PROD-040,2026-08-26 21:04:00,Tarija,CAM-03,CHO-088,53,53.0,72,54.2,1,1,1
ORD-2026-04009,CLI-098,PROD-052,2026-08-07 02:51:00,Cochabamba,CAM-01,CHO-131,115,115.0,48,38.1,1,1,1
ORD-2026-04010,CLI-086,PROD-014,2026-08-07 19:41:00,Cochabamba,CAM-23,CHO-116,148,148.0,24,21.7,1,1,1
ORD-2026-04011,CLI-005,PROD-060,2026-08-20 06:19:00,Oruro,CAM-05,CHO-118,354,354.0,72,52.7,1,1,1
ORD-2026-04012,CLI-054,PROD-021,2026-08-29 13:02:00,Cochabamba,CAM-08,CHO-086,167,167.0,24,21.6,1,1,1
ORD-2026-04013,CLI-052,PROD-007,2026-08-13 21:17:00,Santa Cruz,CAM-21,CHO-037,67,67.0,48,46.7,1,1,1
ORD-2026-04014,CLI-048,PROD-055,2026-08-21 07:31:00,Santa Cruz,CAM-06,CHO-103,344,344.0,24,23.6,1,1,1
ORD-2026-04015,CLI-082,PROD-018,2026-08-01 16:06:00,La Paz,CAM-28,CHO-023,223,223.0,72,65.0,1,1,1
ORD-2026-04016,CLI-025,PROD-045,2026-08-27 19:03:00,La Paz,CAM-30,CHO-071,108,96.0,48,38.5,1,0,0
ORD-2026-04017,CLI-075,PROD-049,2026-08-23 23:10:00,Oruro,CAM-05,CHO-144,458,458.0,24,23.3,1,1,1
ORD-2026-04018,CLI-029,PROD-021,2026-08-30 05:58:00,La Paz,CAM-30,CHO-072,176,176.0,24,26.8,0,1,0
ORD-2026-04019,CLI-100,PROD-016,2026-08-11 06:22:00,Cochabamba,CAM-19,CHO-125,196,196.0,48,37.6,1,1,1
ORD-2026-04020,CLI-082,PROD-052,2026-08-15 10:51:00,Tarija,CAM-12,CHO-048,108,108.0,24,16.8,1,1,1
ORD-2026-04021,CLI-091,PROD-009,2026-08-16 12:44:00,Santa Cruz,CAM-18,CHO-096,56,56.0,72,53.1,1,1,1
ORD-2026-04022,CLI-035,PROD-056,2026-08-21 09:42:00,Oruro,CAM-05,CHO-022,207,207.0,48,42.1,1,1,1
ORD-2026-04023,CLI-016,PROD-004,2026-08-14 17:18:00,La Paz,CAM-27,CHO-102,393,393.0,24,23.9,1,1,1
ORD-2026-04024,CLI-019,PROD-005,2026-08-04 13:09:00,Cochabamba,CAM-19,CHO-068,104,104.0,24,20.1,1,1,1
ORD-2026-04025,CLI-079,PROD-048,2026-08-14 16:51:00,Cochabamba,CAM-23,CHO-041,27,27.0,72,56.3,1,1,1
ORD-2026-04026,CLI-031,PROD-040,2026-08-18 13:32:00,Cochabamba,CAM-08,CHO-089,201,201.0,72,53.7,1,1,1
ORD-2026-04027,CLI-011,PROD-009,2026-08-21 19:59:00,Santa Cruz,CAM-11,CHO-011,136,136.0,24,23.0,1,1,1
ORD-2026-04028,CLI-082,PROD-050,2026-08-17 03:42:00,Tarija,CAM-03,CHO-045,325,325.0,24,20.7,1,1,1
ORD-2026-04029,CLI-032,PROD-044,2026-08-26 09:08:00,Tarija,CAM-03,CHO-008,285,285.0,24,25.2,0,1,0
ORD-2026-04030,CLI-065,PROD-050,2026-08-28 02:29:00,Santa Cruz,CAM-20,CHO-104,448,448.0,24,17.2,1,1,1
ORD-2026-04031,CLI-059,PROD-045,2026-08-06 23:45:00,Santa Cruz,CAM-21,CHO-004,257,257.0,24,23.0,1,1,1
ORD-2026-04032,CLI-010,PROD-004,2026-08-27 17:05:00,Cochabamba,CAM-17,CHO-041,495,495.0,48,36.9,1,1,1
ORD-2026-04033,CLI-077,PROD-033,2026-08-28 14:50:00,Oruro,CAM-05,CHO-051,321,321.0,24,20.8,1,1,1
ORD-2026-04034,CLI-003,PROD-020,2026-08-05 14:44:00,Oruro,CAM-05,CHO-118,110,110.0,24,16.3,1,1,1
ORD-2026-04035,CLI-085,PROD-025,2026-08-12 19:44:00,Oruro,CAM-05,CHO-136,242,242.0,24,18.8,1,1,1
ORD-2026-04036,CLI-039,PROD-047,2026-08-21 06:34:00,Oruro,CAM-24,CHO-003,307,307.0,48,48.5,0,1,0
ORD-2026-04037,CLI-091,PROD-002,2026-08-06 10:37:00,Santa Cruz,CAM-25,CHO-142,473,473.0,72,51.9,1,1,1
ORD-2026-04038,CLI-049,PROD-046,2026-08-18 16:38:00,La Paz,CAM-27,CHO-107,319,318.0,48,30.8,1,0,0
ORD-2026-04039,CLI-057,PROD-008,2026-08-06 06:10:00,Cochabamba,CAM-23,CHO-116,187,187.0,24,18.6,1,1,1
ORD-2026-04040,CLI-021,PROD-015,2026-08-03 23:43:00,Oruro,CAM-05,CHO-150,22,22.0,72,64.9,1,1,1
ORD-2026-04041,CLI-054,PROD-024,2026-08-19 03:33:00,Santa Cruz,CAM-04,CHO-097,479,479.0,48,54.9,0,1,0
ORD-2026-04042,CLI-063,PROD-038,2026-08-26 09:14:00,Cochabamba,CAM-17,CHO-033,41,41.0,48,32.0,1,1,1
ORD-2026-04043,CLI-007,PROD-057,2026-08-15 07:27:00,La Paz,CAM-09,CHO-134,401,401.0,48,28.9,1,1,1
ORD-2026-04044,CLI-078,PROD-060,2026-08-07 02:11:00,Tarija,CAM-03,CHO-056,129,129.0,48,50.8,0,1,0
ORD-2026-04045,CLI-051,PROD-038,2026-08-01 04:59:00,La Paz,CAM-27,CHO-052,479,479.0,24,21.3,1,1,1
ORD-2026-04046,CLI-066,PROD-037,2026-08-18 02:15:00,La Paz,CAM-28,CHO-107,160,160.0,72,68.2,1,1,1
ORD-2026-04047,CLI-056,PROD-049,2026-08-12 17:00:00,Santa Cruz,CAM-20,CHO-074,51,51.0,72,63.0,1,1,1
ORD-2026-04048,CLI-073,PROD-048,2026-08-15 08:43:00,La Paz,CAM-28,CHO-102,349,349.0,72,54.2,1,1,1
ORD-2026-04049,CLI-058,PROD-033,2026-08-09 19:50:00,Cochabamba,CAM-22,CHO-055,480,480.0,48,45.6,1,1,1
ORD-2026-04050,CLI-088,PROD-053,2026-08-03 23:46:00,Tarija,CAM-26,CHO-082,410,410.0,48,33.8,1,1,1
ORD-2026-04051,CLI-096,PROD-026,2026-08-18 11:30:00,La Paz,CAM-15,CHO-063,283,283.0,48,39.3,1,1,1
ORD-2026-04052,CLI-034,PROD-035,2026-08-01 18:44:00,Oruro,CAM-05,CHO-110,411,398.0,24,20.1,1,0,0
ORD-2026-04053,CLI-038,PROD-004,2026-08-09 08:16:00,Santa Cruz,CAM-14,CHO-133,52,52.0,24,18.7,1,1,1
ORD-2026-04054,CLI-026,PROD-011,2026-08-23 03:22:00,La Paz,CAM-28,CHO-042,381,381.0,24,21.3,1,1,1
ORD-2026-04055,CLI-055,PROD-018,2026-08-04 00:38:00,Tarija,CAM-12,CHO-045,436,436.0,48,36.4,1,1,1
ORD-2026-04056,CLI-085,PROD-049,2026-08-15 11:50:00,Cochabamba,CAM-23,CHO-116,422,422.0,24,17.1,1,1,1
ORD-2026-04057,CLI-021,PROD-034,2026-08-23 02:48:00,Cochabamba,CAM-22,CHO-069,124,124.0,24,27.9,0,1,0
ORD-2026-04058,CLI-037,PROD-011,2026-08-21 11:04:00,Cochabamba,CAM-23,CHO-111,251,251.0,24,27.8,0,1,0
ORD-2026-04059,CLI-098,PROD-016,2026-08-21 02:21:00,Oruro,CAM-16,CHO-098,217,217.0,48,22.4,1,1,1
ORD-2026-04060,CLI-078,PROD-031,2026-08-02 11:01:00,Tarija,CAM-12,CHO-122,133,133.0,48,50.6,0,1,0
ORD-2026-04061,CLI-086,PROD-041,2026-08-28 13:31:00,Tarija,CAM-26,CHO-045,154,154.0,48,33.4,1,1,1
ORD-2026-04062,CLI-067,PROD-010,2026-08-23 02:37:00,La Paz,CAM-28,CHO-001,319,319.0,24,31.3,0,1,0
ORD-2026-04063,CLI-089,PROD-046,2026-08-11 02:20:00,Oruro,CAM-07,CHO-051,214,214.0,48,43.6,1,1,1
ORD-2026-04064,CLI-069,PROD-042,2026-08-29 05:30:00,La Paz,CAM-28,CHO-057,479,479.0,48,38.7,1,1,1
ORD-2026-04065,CLI-035,PROD-057,2026-08-27 22:51:00,La Paz,CAM-27,CHO-091,444,441.0,24,15.2,1,0,0
 ord-2026-04066 ,CLI-028,PROD-038,2026-08-08 03:17:00,Cochabamba,CAM-01,CHO-112,422,422.0,24,16.5,1,1,1
ORD-2026-04067,CLI-075,PROD-013,2026-08-13 07:55:00,Tarija,CAM-12,CHO-082,237,237.0,48,45.3,1,1,1
ORD-2026-04068,CLI-073,PROD-037,2026-08-25 06:21:00,Santa Cruz,CAM-04,CHO-074,29,25.0,48,40.9,1,0,0
ORD-2026-04069,CLI-035,PROD-045,2026-08-26 17:18:00,Cochabamba,CAM-19,CHO-145,406,406.0,24,13.3,1,1,1
ORD-2026-04070,CLI-064,PROD-051,2026-08-11 23:09:00,Oruro,CAM-05,CHO-067,225,225.0,48,31.1,1,1,1
ORD-2026-04071,CLI-086,PROD-008,2026-08-20 08:21:00,Cochabamba,CAM-08,CHO-033,22,22.0,72,57.4,1,1,1
ORD-2026-04072,CLI-008,PROD-052,2026-08-30 22:50:00,Oruro,CAM-05,CHO-098,203,194.0,24,29.5,0,0,0
ORD-2026-04073,CLI-011,PROD-046,2026-08-19 21:50:00,Cochabamba,CAM-22,CHO-112,170,170.0,48,35.9,1,1,1
ORD-2026-04074,CLI-018,PROD-056,2026-08-28 21:19:00,Cochabamba,CAM-22,CHO-019,117,117.0,48,32.6,1,1,1
ORD-2026-04075,CLI-029,PROD-029,2026-08-21 23:41:00,Cochabamba,CAM-19,CHO-140,143,143.0,24,18.2,1,1,1
ORD-2026-04076,CLI-036,PROD-007,2026-08-17 03:45:00,La Paz,CAM-15,CHO-002,40,40.0,48,55.8,0,1,0
ORD-2026-04077,CLI-010,PROD-035,2026-08-13 10:44:00,Tarija,CAM-26,CHO-010,461,461.0,72,90.7,0,1,0
ORD-2026-04078,CLI-007,PROD-036,2026-08-19 07:24:00,Tarija,CAM-03,CHO-010,327,327.0,48,33.1,1,1,1
ORD-2026-04079,CLI-017,PROD-060,2026-08-14 21:58:00,Santa Cruz,CAM-20,CHO-060,470,470.0,48,39.2,1,1,1
ORD-2026-04080,CLI-051,PROD-006,2026-08-23 14:53:00,Santa Cruz,CAM-04,CHO-096,33,33.0,24,12.9,1,1,1
ORD-2026-04081,CLI-017,PROD-051,2026-08-25 13:02:00,Oruro,CAM-05,CHO-118,415,415.0,72,62.0,1,1,1
ORD-2026-04082,CLI-046,PROD-021,2026-08-08 16:22:00,Tarija,CAM-03,CHO-048,168,168.0,24,20.4,1,1,1
ORD-2026-04083,CLI-006,PROD-013,2026-08-05 07:26:00,Oruro,CAM-05,CHO-144,294,294.0,24,21.4,1,1,1
ORD-2026-04084,CLI-094,PROD-039,2026-08-03 05:56:00,La Paz,CAM-28,CHO-066,442,442.0,24,22.2,1,1,1
ORD-2026-04085,CLI-030,PROD-046,2026-08-17 17:13:00,Cochabamba,CAM-22,CHO-147,425,425.0,48,38.0,1,1,1
ORD-2026-04086,CLI-022,PROD-035,2026-08-26 22:57:00,La Paz,CAM-09,CHO-083,417,417.0,24,13.8,1,1,1
ORD-2026-04087,CLI-063,PROD-019,2026-08-08 18:43:00,Oruro,CAM-05,CHO-117,203,203.0,48,39.0,1,1,1
ORD-2026-04088,CLI-023,PROD-059,2026-08-03 06:57:00,Cochabamba,CAM-23,CHO-073,243,243.0,48,28.8,1,1,1
ORD-2026-04089,CLI-013,PROD-004,2026-08-29 21:40:00,Oruro,CAM-16,CHO-098,105,105.0,72,29.9,1,1,1
ORD-2026-04090,CLI-099,PROD-039,2026-08-06 16:13:00,Cochabamba,CAM-22,CHO-033,75,75.0,48,43.0,1,1,1
ORD-2026-04091,CLI-071,PROD-023,2026-08-14 20:02:00,Oruro,CAM-05,CHO-051,420,420.0,24,18.4,1,1,1
ORD-2026-04092,CLI-022,PROD-046,2026-08-02 22:29:00,Tarija,CAM-26,CHO-015,287,287.0,72,53.1,1,1,1
ORD-2026-04093,CLI-087,PROD-047,2026-08-09 07:47:00,Santa Cruz,CAM-25,CHO-099,285,285.0,72,62.2,1,1,1
ORD-2026-04094,CLI-093,PROD-026,2026-08-30 03:24:00,Santa Cruz,CAM-18,CHO-121,480,480.0,72,57.9,1,1,1
ORD-2026-04095,CLI-048,PROD-022,2026-08-21 13:10:00,Santa Cruz,CAM-20,CHO-121,132,132.0,72,48.5,1,1,1
ORD-2026-04096,CLI-066,PROD-018,2026-08-27 15:18:00,Santa Cruz,CAM-29,CHO-004,194,194.0,24,19.2,1,1,1
ORD-2026-04097,CLI-003,PROD-051,2026-08-22 08:22:00,Oruro,CAM-05,CHO-136,384,384.0,72,54.6,1,1,1
ORD-2026-04098,CLI-098,PROD-050,2026-08-01 04:03:00,La Paz,CAM-28,CHO-148,365,365.0,48,42.8,1,1,1
ORD-2026-04099,CLI-049,PROD-034,2026-08-11 04:04:00,La Paz,CAM-30,CHO-040,315,315.0,48,34.8,1,1,1
ORD-2026-04100,CLI-043,PROD-025,2026-08-28 09:29:00,Cochabamba,CAM-08,CHO-058,145,145.0,24,18.2,1,1,1
ORD-2026-04101,CLI-017,PROD-026,2026-08-27 22:06:00,Cochabamba,CAM-17,CHO-115,433,433.0,48,34.9,1,1,1
ORD-2026-04102,CLI-041,PROD-011,2026-08-03 03:25:00,La Paz,CAM-09,CHO-007,48,48.0,48,25.9,1,1,1
ORD-2026-04103,CLI-043,PROD-040,2026-08-27 14:41:00,La Paz,CAM-09,CHO-137,58,58.0,48,45.3,1,1,1
ORD-2026-04104,CLI-021,PROD-047,2026-08-07 11:46:00,Tarija,CAM-12,CHO-061,190,190.0,48,37.1,1,1,1
ORD-2026-04105,CLI-022,PROD-015,2026-08-30 12:17:00,Santa Cruz,CAM-13,CHO-099,314,314.0,48,42.7,1,1,1
ORD-2026-04106,CLI-005,PROD-046,2026-08-11 01:50:00,Cochabamba,CAM-01,CHO-124,187,187.0,24,20.1,1,1,1
ORD-2026-04107,CLI-016,PROD-049,2026-08-04 21:05:00,Tarija,CAM-03,CHO-010,96,96.0,72,58.7,1,1,1
ORD-2026-04108,CLI-040,PROD-019,2026-08-05 13:35:00,Santa Cruz,CAM-14,CHO-076,335,335.0,48,43.6,1,1,1
ORD-2026-04109,CLI-070,PROD-036,2026-08-19 23:52:00,Tarija,CAM-03,CHO-061,120,120.0,24,19.0,1,1,1
ORD-2026-04110,CLI-018,PROD-022,2026-08-05 03:31:00,Tarija,CAM-12,CHO-015,411,407.0,48,37.0,1,0,0
ORD-2026-04111,CLI-079,PROD-055,2026-08-27 15:44:00,La Paz,CAM-09,CHO-063,255,255.0,48,56.3,0,1,0
ORD-2026-04112,CLI-092,PROD-020,2026-08-23 12:11:00,Oruro,CAM-05,CHO-119,496,496.0,24,15.3,1,1,1
ORD-2026-04113,CLI-042,PROD-052,2026-08-20 21:50:00,Cochabamba,CAM-23,CHO-054,407,407.0,72,53.0,1,1,1
ORD-2026-04114,CLI-048,PROD-026,2026-08-27 17:38:00,La Paz,CAM-28,CHO-127,428,420.0,48,43.9,1,0,0
ORD-2026-04115,CLI-088, prod-041 ,2026-08-26 09:05:00,Oruro,CAM-05,CHO-118,149,149.0,24,22.5,1,1,1
ORD-2026-04116,CLI-059,PROD-015,2026-08-04 19:47:00,Tarija,CAM-03,CHO-048,194,194.0,48,41.6,1,1,1
ORD-2026-04117,CLI-036,PROD-037,2026-08-02 05:46:00,Tarija,CAM-03,CHO-088,268,268.0,48,47.1,1,1,1
ORD-2026-04118,CLI-096,PROD-046,2026-08-15 16:42:00,Santa Cruz,CAM-21,CHO-013,143,143.0,24,19.9,1,1,1
ORD-2026-04119,CLI-002,PROD-009,2026-08-13 02:03:00,Cochabamba,CAM-22,CHO-055,456,456.0,48,29.5,1,1,1
ORD-2026-04120,CLI-097,PROD-022,2026-08-15 01:17:00,Cochabamba,CAM-22,CHO-087,167,167.0,24,20.0,1,1,1
ORD-2026-04121,CLI-062,PROD-032,2026-08-15 03:31:00,La Paz,CAM-15,CHO-040,53,53.0,48,43.7,1,1,1
ORD-2026-04122,CLI-075,PROD-024,2026-08-11 05:38:00,La Paz,CAM-30,CHO-007,377,377.0,24,18.5,1,1,1
ORD-2026-04123,CLI-005,PROD-060,2026-08-30 09:48:00,Cochabamba,CAM-08,CHO-094,126,126.0,48,34.2,1,1,1
ORD-2026-04124,CLI-062,PROD-027,2026-08-22 22:59:00,Santa Cruz,CAM-21,CHO-096,241,241.0,48,43.1,1,1,1
ORD-2026-04125,CLI-006,PROD-027,2026-08-06 01:12:00,Santa Cruz,CAM-11,CHO-035,139,139.0,72,33.6,1,1,1
ORD-2026-04126,CLI-020,PROD-050,2026-08-19 06:56:00,Oruro,CAM-05,CHO-067,307,,24,25.3,0,1,0
ORD-2026-04127,CLI-071,PROD-029,2026-08-18 16:43:00,La Paz,CAM-28,CHO-091,351,351.0,48,34.2,1,1,1
ORD-2026-04128,CLI-067,PROD-005,2026-08-30 10:00:00,Santa Cruz,CAM-18,CHO-096,482,482.0,24,19.5,1,1,1
ORD-2026-04129,CLI-083,PROD-016,2026-08-07 10:23:00,La Paz,CAM-15,CHO-137,382,366.0,72,44.1,1,0,0
ORD-2026-04130,CLI-031,PROD-019,2026-08-28 03:39:00,La Paz,CAM-09,CHO-126,342,342.0,48,41.1,1,1,1
ORD-2026-04131,CLI-083,PROD-026,2026-08-06 10:36:00,La Paz,CAM-28,CHO-148,476,476.0,72,65.6,1,1,1
ORD-2026-04132,CLI-095,PROD-024,2026-08-12 08:36:00,Santa Cruz,CAM-20,CHO-030,489,489.0,24,22.1,1,1,1
ORD-2026-04133,CLI-014,PROD-054,2026-08-27 11:01:00,Cochabamba,CAM-08,CHO-140,320,320.0,72,55.2,1,1,1
ORD-2026-04134,CLI-076,PROD-017,2026-08-02 11:50:00,La Paz,CAM-09,CHO-023,163,163.0,48,23.7,1,1,1
ORD-2026-04135,CLI-047,PROD-052,2026-08-13 05:33:00,Santa Cruz,CAM-14,CHO-149,44,44.0,48,32.6,1,1,1
ORD-2026-04136,CLI-076,PROD-055,2026-08-20 03:40:00,Tarija,CAM-03,CHO-031,64,64.0,48,51.8,0,1,0
ORD-2026-04137,CLI-062,PROD-037,2026-08-29 17:23:00,Cochabamba,CAM-19,CHO-058,432,413.0,48,42.2,1,0,0
ORD-2026-04138,CLI-014,PROD-048,2026-08-01 10:25:00,Tarija,CAM-03,CHO-146,396,396.0,48,33.4,1,1,1
ORD-2026-04139,CLI-072,PROD-001,2026-08-19 08:18:00,La Paz,CAM-09,CHO-007,123,123.0,24,19.3,1,1,1
ORD-2026-04140,CLI-031,PROD-002,2026-08-05 05:06:00,La Paz,CAM-09,CHO-063,432,432.0,72,58.3,1,1,1
ORD-2026-04141,CLI-093,PROD-024,2026-08-04 18:47:00,Oruro,CAM-05,CHO-022,46,46.0,48,32.0,1,1,1
ORD-2026-04142,CLI-058,PROD-039,2026-08-19 02:35:00,La Paz,CAM-28,CHO-063,236,236.0,48,32.4,1,1,1
ORD-2026-04143,CLI-050,PROD-032,2026-08-29 09:11:00,Oruro,CAM-24,CHO-119,187,187.0,24,26.5,0,1,0
ORD-2026-04144,CLI-081,PROD-026,2026-08-22 05:10:00,La Paz,CAM-15,CHO-091,445,445.0,72,70.0,1,1,1
ORD-2026-04145,CLI-006,PROD-055,2026-08-01 10:17:00,Santa Cruz,CAM-10,CHO-123,325,325.0,24,13.8,1,1,1
ORD-2026-04146,CLI-034,PROD-049,2026-08-21 23:52:00,Oruro,CAM-05,CHO-119,446,446.0,48,32.9,1,1,1
ORD-2026-04147,CLI-002,PROD-007,2026-08-01 12:03:00,Tarija,CAM-26,CHO-045,453,453.0,24,18.7,1,1,1
ORD-2026-04148,CLI-046,PROD-025,2026-08-10 19:58:00,Cochabamba,CAM-22,CHO-090,122,122.0,48,34.0,1,1,1
ORD-2026-04149,CLI-022,PROD-051,2026-08-18 22:25:00,La Paz,CAM-28,CHO-040,86,86.0,72,45.6,1,1,1
ORD-2026-04150,CLI-036,PROD-007,2026-08-01 20:45:00,Tarija,CAM-03,CHO-008,244,244.0,24,23.7,1,1,1
ORD-2026-04151,CLI-024,PROD-026,2026-08-20 19:01:00,Tarija,CAM-26,CHO-061,36,36.0,48,38.7,1,1,1
ORD-2026-04152,CLI-012,PROD-053,2026-08-19 18:28:00,Cochabamba,CAM-22,CHO-131,14,14.0,48,46.8,1,1,1
ORD-2026-04153,CLI-010,PROD-021,2026-08-16 22:21:00,Tarija,CAM-26,CHO-012,415,415.0,48,36.5,1,1,1
ORD-2026-04154,CLI-050,PROD-059,2026-08-09 02:04:00,Oruro,CAM-05,CHO-098,440,440.0,24,16.7,1,1,1
ORD-2026-04155,CLI-046,PROD-055,2026-08-13 15:33:00,Santa Cruz,CAM-13,CHO-070,211,211.0,48,35.2,1,1,1
ORD-2026-04156,CLI-064,PROD-050,2026-08-18 19:58:00,La Paz,CAM-28,CHO-139,461,461.0,72,44.4,1,1,1
ORD-2026-04157,CLI-084,PROD-015,2026-08-24 16:21:00,Oruro,CAM-05,CHO-110,191,191.0,24,19.7,1,1,1
ORD-2026-04158,CLI-065,PROD-001,2026-08-11 03:16:00,La Paz,CAM-09,CHO-139,148,148.0,72,56.4,1,1,1
ORD-2026-04159,CLI-001,PROD-029,2026-08-24 13:02:00,La Paz,CAM-28,CHO-027,78,78.0,72,58.2,1,1,1
ORD-2026-04160,CLI-033,PROD-048,2026-08-05 15:30:00,La Paz,CAM-28,CHO-042,167,167.0,24,12.0,1,1,1
ORD-2026-04161,CLI-084,PROD-022,2026-08-30 10:52:00,La Paz,CAM-28,CHO-139,142,127.0,48,41.5,1,0,0
ORD-2026-04162,CLI-084,PROD-008,2026-08-21 14:08:00,Oruro,CAM-05,CHO-003,41,41.0,72,80.0,0,1,0
ORD-2026-04163,CLI-097,PROD-023,2026-08-27 03:07:00,Santa Cruz,CAM-14,CHO-078,204,204.0,24,17.7,1,1,1
ORD-2026-04164,CLI-040,PROD-049,13/08/2026 10:03,La Paz,CAM-28,CHO-064,398,398.0,72,48.5,1,1,1
ORD-2026-04165,CLI-049,PROD-041,2026-08-14 10:56:00,Oruro,CAM-24,CHO-119,106,106.0,72,49.1,1,1,1
ORD-2026-04166,CLI-028,PROD-053,2026-08-02 05:15:00,Oruro,CAM-16,CHO-067,195,195.0,72,83.1,0,1,0
ORD-2026-04167,CLI-087,PROD-012,2026-08-21 09:14:00,Santa Cruz,CAM-20,CHO-101,67,67.0,48,46.2,1,1,1
ORD-2026-04168,CLI-049,PROD-030,2026-08-28 21:52:00,Santa Cruz,CAM-18,CHO-128,56,56.0,24,26.7,0,1,0
ORD-2026-04169,CLI-027,PROD-056,2026-08-29 21:47:00,La Paz,CAM-28,CHO-127,446,446.0,72,65.4,1,1,1
ORD-2026-04170,CLI-075,PROD-014,2026-08-05 22:02:00,Tarija,CAM-03,CHO-036,353,353.0,72,36.5,1,1,1
ORD-2026-04171,CLI-045,PROD-057,2026-08-17 02:46:00,Santa Cruz,CAM-20,CHO-133,179,162.0,24,18.9,1,0,0
ORD-2026-04172,CLI-060,PROD-029,2026-08-23 08:17:00,Cochabamba,CAM-08,CHO-069,442,442.0,48,39.6,1,1,1
ORD-2026-04173,CLI-097,PROD-040,2026-08-13 07:59:00,Santa Cruz,CAM-13,CHO-103,299,299.0,24,12.9,1,1,1
