fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,columnas_con_problemas,en_cuarentena
4887,ORD-2026-04887,CLI-002,PROD-058,2026-08-20 23:01:00,Cochabamba,CAM-01,CHO-111,181,181.0,72,50.4,1,1,1,,False
4888,ORD-2026-04888,CLI-070,PROD-055,2026-08-08 22:35:00,Tarija,CAM-12,CHO-088,417,417.0,24,20.0,1,1,1,,False
4889,ORD-2026-04889,CLI-059,PROD-059,2026-08-25 00:58:00,La Paz,CAM-09,CHO-021,340,340.0,24,23.7,1,1,1,,False
4890,ORD-2026-04890,CLI-056,PROD-047,2026-08-29 10:12:00,La Paz,CAM-28,CHO-127,328,328.0,72,56.1,1,1,1,,False
4891,ORD-2026-04891,CLI-096,PROD-002,2026-08-21 11:54:00,Tarija,CAM-03,CHO-008,384,384.0,48,32.6,1,1,1,,False
4892,ORD-2026-04892,CLI-035,PROD-007,2026-08-13 21:48:00,Santa Cruz,CAM-25,CHO-020,24,24.0,72,75.9,0,1,0,,False
4893,ORD-2026-04893,CLI-091,PROD-044,2026-08-02 14:50:00,Oruro,CAM-02,CHO-136,300,300.0,72,68.0,1,1,1,,False
4894,ORD-2026-04894,CLI-064,PROD-055,2026-08-09 01:13:00,Oruro,CAM-16,CHO-098,342,342.0,72,53.4,1,1,1,,False
4895,ORD-2026-04895,CLI-030,PROD-033,2026-08-04 19:47:00,Santa Cruz,CAM-25,CHO-062,220,220.0,24,21.8,1,1,1,,False
4896,ORD-2026-04896,CLI-003,PROD-030,2026-08-27 18:13:00,Santa Cruz,CAM-10,CHO-080,334,334.0,24,28.3,0,1,0,,False
4897,ORD-2026-04897,CLI-073,PROD-054,2026-08-28 08:02:00,Santa Cruz,CAM-21,CHO-104,259,259.0,72,59.8,1,1,1,,False
4898,ORD-2026-04898,CLI-030,PROD-017,2026-08-23 05:11:00,Santa Cruz,CAM-20,CHO-095,397,397.0,24,21.9,1,1,1,,False
4899,ORD-2026-04899,CLI-010,PROD-021,2026-08-17 00:40:00,Cochabamba,CAM-17,CHO-058,337,337.0,72,63.4,1,1,1,,False
4900,ORD-2026-04900,CLI-002,PROD-015,2026-08-17 00:09:00,Santa Cruz,CAM-14,CHO-141,450,450.0,48,42.0,1,1,1,,False
4901,ORD-2026-04901,CLI-080,PROD-016,2026-08-16 10:00:00,La Paz,CAM-15,CHO-005,194,194.0,24,20.6,1,1,1,,False
4902,ORD-2026-04902,CLI-043,PROD-029,2026-08-28 14:39:00,Oruro,CAM-16,CHO-022,334,334.0,48,42.5,1,1,1,,False
4903,ORD-2026-04903,CLI-063,PROD-057,2026-08-30 06:41:00,La Paz,CAM-15,CHO-023,434,434.0,48,36.9,1,1,1,,False
4904,ORD-2026-04904,CLI-026,PROD-054,2026-08-19 23:49:00,Cochabamba,CAM-23,CHO-016,92,92.0,72,38.7,1,1,1,,False
4905,ORD-2026-04905,CLI-094,PROD-039,2026-08-28 09:03:00,Cochabamba,CAM-23,CHO-094,295,295.0,48,18.6,1,1,1,,False
4906,ORD-2026-04906,CLI-016,PROD-016,2026-08-23 03:13:00,Santa Cruz,CAM-21,CHO-035,279,279.0,24,17.8,1,1,1,,False
4907,ORD-2026-04907,CLI-051,PROD-040,2026-08-11 14:36:00,Santa Cruz,CAM-14,CHO-149,86,86.0,72,65.9,1,1,1,,False
4908,ORD-2026-04908,CLI-079,PROD-005,2026-08-29 23:34:00,Cochabamba,CAM-23,CHO-041,197,197.0,24,21.1,1,1,1,,False
4909,ORD-2026-04909,CLI-074,PROD-026,2026-08-05 04:52:00,Cochabamba,CAM-17,CHO-014,207,207.0,48,44.9,1,1,1,,False
4910,ORD-2026-04910,CLI-025,PROD-028,2026-08-05 09:43:00,Santa Cruz,CAM-21,CHO-100,146,146.0,72,54.3,1,1,1,,False
4911,ORD-2026-04911,CLI-024,PROD-042,2026-08-08 16:04:00,Cochabamba,CAM-08,CHO-086,22,22.0,24,21.0,1,1,1,,False
4912,ORD-2026-04912,CLI-068,PROD-051,2026-08-22 16:03:00,La Paz,CAM-28,CHO-083,492,492.0,48,31.1,1,1,1,,False
4913,ORD-2026-04913,CLI-083,PROD-003,2026-08-29 11:48:00,La Paz,CAM-28,CHO-134,204,204.0,24,21.8,1,1,1,,False
4914,ORD-2026-04914,CLI-053,PROD-007,2026-08-18 17:50:00,Santa Cruz,CAM-25,CHO-020,165,165.0,72,67.3,1,1,1,,False
4915,ORD-2026-04915,CLI-031,PROD-047,2026-08-03 19:15:00,Tarija,CAM-26,CHO-105,393,393.0,48,38.2,1,1,1,,False
4916,ORD-2026-04916,CLI-085,PROD-008,2026-08-05 10:38:00,Oruro,CAM-05,CHO-022,116,116.0,48,39.5,1,1,1,,False
4917,ORD-2026-04917,CLI-091,PROD-035,2026-08-16 15:27:00,La Paz,CAM-09,CHO-134,36,36.0,72,51.4,1,1,1,,False
4918,ORD-2026-04918,CLI-031,PROD-024,2026-08-13 14:04:00,La Paz,CAM-30,CHO-002,269,269.0,24,27.4,0,1,0,,False
4919,ORD-2026-04919,CLI-049,PROD-036,2026-08-14 19:59:00,Santa Cruz,CAM-20,CHO-114,338,338.0,48,38.3,1,1,1,,False
4920,ORD-2026-04920,CLI-040,PROD-018,2026-08-23 03:49:00,Tarija,CAM-26,CHO-026,418,418.0,72,65.0,1,1,1,,False
4921,ORD-2026-04921,CLI-077,PROD-004,2026-08-13 18:35:00,Santa Cruz,CAM-04,CHO-035,238,238.0,48,28.1,1,1,1,,False
4922,ORD-2026-04922,CLI-034,PROD-001,2026-08-28 20:39:00,La Paz,CAM-28,CHO-005,411,411.0,24,22.1,1,1,1,,False
4923,ORD-2026-04923,CLI-032,PROD-032,2026-08-03 06:44:00,Cochabamba,CAM-08,CHO-140,35,35.0,48,48.1,0,1,0,,False
4924,ORD-2026-04924,CLI-004,PROD-002,2026-08-06 13:08:00,Cochabamba,CAM-08,CHO-130,280,280.0,72,70.4,1,1,1,,False
4925,ORD-2026-04925,CLI-061,PROD-008,2026-08-18 09:45:00,Santa Cruz,CAM-13,CHO-092,242,242.0,24,22.5,1,1,1,,False
4926,ORD-2026-04926,CLI-049,PROD-057,2026-08-16 05:19:00,Oruro,CAM-07,CHO-038,277,277.0,48,41.4,1,1,1,,False
4927,ORD-2026-04927,CLI-082,PROD-036,2026-08-20 13:05:00,Oruro,CAM-05,CHO-118,34,34.0,72,63.2,1,1,1,,False
4928,ORD-2026-04928,CLI-027,PROD-041,2026-08-10 14:49:00,La Paz,CAM-15,CHO-139,420,420.0,24,20.4,1,1,1,,False
4929,ORD-2026-04929,CLI-015,PROD-054,2026-08-18 00:10:00,Oruro,CAM-24,CHO-117,61,61.0,72,72.2,0,1,0,,False
4930,ORD-2026-04930,CLI-069,PROD-026,2026-08-06 20:54:00,Cochabamba,CAM-17,CHO-116,61,61.0,48,39.6,1,1,1,,False
4931,ORD-2026-04931,CLI-069,PROD-004,2026-08-13 19:58:00,Oruro,CAM-02,CHO-067,492,492.0,24,17.0,1,1,1,,False
4932,ORD-2026-04932,CLI-004,PROD-040,2026-08-15 11:14:00,Cochabamba,CAM-01,CHO-033,352,352.0,72,67.0,1,1,1,,False
4933,ORD-2026-04933,CLI-001,PROD-009,2026-08-04 13:54:00,Tarija,CAM-12,CHO-132,409,409.0,48,49.6,0,1,0,,False
4934,ORD-2026-04934,CLI-091,PROD-036,2026-08-05 11:42:00,Santa Cruz,CAM-11,CHO-078,180,180.0,48,33.4,1,1,1,,False
4935,ORD-2026-04935,CLI-025,PROD-012,2026-08-18 12:17:00,La Paz,CAM-28,CHO-102,481,481.0,48,27.8,1,1,1,,False
4936,ORD-2026-04936,CLI-036,PROD-029,2026-08-24 19:30:00,Cochabamba,CAM-01,CHO-054,106,106.0,48,40.0,1,1,1,,False
4937,ORD-2026-04937,CLI-004,PROD-033,2026-08-19 08:15:00,Oruro,CAM-24,CHO-051,227,227.0,24,21.1,1,1,1,,False
4938,ORD-2026-04938,CLI-055,PROD-011,2026-08-24 21:30:00,Cochabamba,CAM-08,CHO-069,402,402.0,24,20.3,1,1,1,,False
4939,ORD-2026-04939,CLI-097,PROD-030,2026-08-13 04:38:00,Cochabamba,CAM-08,CHO-112,305,305.0,24,19.1,1,1,1,,False
4940,ORD-2026-04940,CLI-045,PROD-041,2026-08-14 08:13:00,Tarija,CAM-26,CHO-048,79,79.0,48,27.3,1,1,1,,False
4941,ORD-2026-04941,CLI-069,PROD-042,2026-08-12 15:26:00,La Paz,CAM-30,CHO-023,400,400.0,48,39.1,1,1,1,,False
4942,ORD-2026-04942,CLI-025,PROD-046,2026-08-04 12:16:00,Oruro,CAM-24,CHO-098,13,13.0,48,40.8,1,1,1,,False
4943,ORD-2026-04943,CLI-010,PROD-030,2026-08-17 10:01:00,Cochabamba,CAM-17,CHO-140,465,465.0,72,49.7,1,1,1,,False
4944,ORD-2026-04944,CLI-018,PROD-008,2026-08-20 14:46:00,Santa Cruz,CAM-20,CHO-095,301,301.0,24,19.8,1,1,1,,False
4945,ORD-2026-04945,CLI-036,PROD-008,2026-08-02 10:12:00,Santa Cruz,CAM-20,CHO-109,249,249.0,48,47.5,1,1,1,,False
4946,ORD-2026-04946,CLI-083,PROD-047,2026-08-27 14:26:00,Oruro,CAM-16,CHO-117,427,427.0,24,21.3,1,1,1,,False
4947,ORD-2026-04947,CLI-032,PROD-017,2026-08-11 15:17:00,Oruro,CAM-05,CHO-038,413,413.0,24,20.0,1,1,1,,False
4948,ORD-2026-04948,CLI-043,PROD-007,2026-08-07 05:02:00,Tarija,CAM-12,CHO-050,343,343.0,24,12.7,1,1,1,,False
4949,ORD-2026-04949,CLI-089,PROD-037,2026-08-08 12:23:00,Cochabamba,CAM-08,CHO-089,350,350.0,72,39.1,1,1,1,,False
4950,ORD-2026-04950,CLI-096,PROD-054,2026-08-21 10:08:00,Santa Cruz,CAM-21,CHO-123,309,309.0,72,58.3,1,1,1,,False
4951,ORD-2026-04951,CLI-052,PROD-052,2026-08-07 07:10:00,Tarija,CAM-12,CHO-026,148,148.0,48,52.2,0,1,0,,False
4952,ORD-2026-04952,CLI-039,PROD-006,2026-08-04 21:57:00,Santa Cruz,CAM-10,CHO-100,439,439.0,72,59.4,1,1,1,,False
4953,ORD-2026-04953,CLI-018,PROD-052,2026-08-12 03:09:00,Tarija,CAM-12,CHO-031,428,428.0,48,35.4,1,1,1,,False
4954,ORD-2026-04954,CLI-002, prod-031 ,2026-08-12 08:03:00,Santa Cruz,CAM-20,CHO-114,222,222.0,24,18.0,1,1,1,producto_id,True
4955,ORD-2026-04955,CLI-046,PROD-011,2026-08-17 14:33:00,Santa Cruz,CAM-14,CHO-011,336,336.0,48,47.7,1,1,1,,False
4956,ORD-2026-04956,CLI-014,PROD-032,2026-08-08 01:17:00,Santa Cruz,CAM-18,CHO-018,356,356.0,72,75.9,0,1,0,,False
4957,ORD-2026-04957,CLI-067,PROD-024,2026-08-09 18:36:00,Oruro,CAM-05,CHO-136,485,485.0,72,72.5,0,1,0,,False
4958,ORD-2026-04958,CLI-080,PROD-024,2026-08-28 03:53:00,Cochabamba,CAM-19,CHO-054,242,242.0,72,62.1,1,1,1,,False
4959,ORD-2026-04959,CLI-096,PROD-038,2026-08-18 19:37:00,Oruro,CAM-24,CHO-098,371,371.0,24,15.4,1,1,1,,False
4960,ORD-2026-04960,CLI-035,PROD-050,2026-08-26 11:55:00,Cochabamba,CAM-19,CHO-124,139,139.0,24,23.4,1,1,1,,False
4961,ORD-2026-04961,CLI-015,PROD-006,2026-08-18 16:37:00,Santa Cruz,CAM-04,CHO-142,270,270.0,48,39.1,1,1,1,,False
4962,ORD-2026-04962,CLI-011,PROD-031,2026-08-19 15:10:00,Cochabamba,CAM-01,CHO-089,254,254.0,48,34.2,1,1,1,,False
4963,ORD-2026-04963,CLI-069,PROD-039,2026-08-25 16:28:00,La Paz,CAM-15,CHO-137,19,19.0,24,16.1,1,1,1,,False
4964,ORD-2026-04964,CLI-100,PROD-019,2026-08-02 14:54:00,Tarija,CAM-03,CHO-048,448,437.0,48,34.8,1,0,0,,False
4965,ORD-2026-04965,CLI-061,PROD-022,2026-08-01 06:29:00,Oruro,CAM-05,CHO-038,17,17.0,24,17.6,1,1,1,,False
4966,ORD-2026-04966,CLI-063,PROD-014,2026-08-02 16:47:00,Santa Cruz,CAM-18,CHO-004,498,491.0,48,46.5,1,0,0,,False
4967,ORD-2026-04967,CLI-026,PROD-032,2026-08-01 06:24:00,Cochabamba,CAM-22,CHO-068,cincuenta,11.0,24,15.2,1,1,1,cantidad_solicitada,True
4968,ORD-2026-04968,CLI-096,PROD-045,2026-08-05 06:49:00,Cochabamba,CAM-17,CHO-111,374,374.0,24,19.8,1,1,1,,False
4969,ORD-2026-04969,CLI-090,PROD-033,2026-08-07 11:04:00,Santa Cruz,CAM-14,CHO-013,45,45.0,72,50.8,1,1,1,,False
4970,ORD-2026-04970,CLI-020,PROD-030,2026-08-16 01:56:00,Santa Cruz,CAM-13,CHO-085,422,422.0,48,25.2,1,1,1,,False
4971,ORD-2026-04971,CLI-035,PROD-038,2026-08-16 07:34:00,Oruro,CAM-24,CHO-117,458,458.0,48,35.2,1,1,1,,False
4972,ORD-2026-04972,CLI-065,PROD-009,2026-08-19 21:48:00,Tarija,CAM-12,CHO-146,141,141.0,48,30.6,1,1,1,,False
4973,ORD-2026-04973,CLI-020,PROD-018,2026-08-26 21:09:00,Santa Cruz,CAM-04,CHO-030,249,249.0,48,39.7,1,1,1,,False
4974,ORD-2026-04974,CLI-059,PROD-043,2026-08-05 22:55:00,Tarija,CAM-03,CHO-031,421,421.0,72,61.1,1,1,1,,False
4975,ORD-2026-04975,CLI-099,PROD-022,2026-08-04 12:45:00,Santa Cruz,CAM-20,CHO-034,393,393.0,72,36.0,1,1,1,,False
4976,ORD-2026-04976,CLI-086,PROD-025,2026-08-25 23:12:00,Oruro,CAM-07,CHO-067,180,180.0,24,21.9,1,1,1,,False
4977,ORD-2026-04977,CLI-019,PROD-011,2026-08-20 15:02:00,Oruro,CAM-05,CHO-118,68,68.0,24,25.3,0,1,0,,False
4978,ORD-2026-04978,CLI-020,PROD-019,2026-08-06 04:41:00,La Paz,CAM-09,CHO-023,25,25.0,48,27.3,1,1,1,,False
4979,ORD-2026-04979,CLI-017,PROD-031,2026-08-06 12:55:00,Tarija,CAM-03,CHO-008,268,268.0,48,35.8,1,1,1,,False
4980,ORD-2026-04980,CLI-071,PROD-015,2026-08-17 23:20:00,Cochabamba,CAM-22,CHO-143,190,190.0,72,56.3,1,1,1,,False
4981,ORD-2026-04981,CLI-080,PROD-041,2026-08-21 20:08:00,Cochabamba,CAM-17,CHO-094,149,149.0,48,35.2,1,1,1,,False
4982,ORD-2026-04982,CLI-063,PROD-001,2026-08-21 12:25:00,Santa Cruz,CAM-20,CHO-149,223,223.0,72,80.7,0,1,0,,False
4983,ORD-2026-04983,CLI-016,PROD-024,2026-08-24 06:52:00,La Paz,CAM-09,CHO-039,398,398.0,48,42.8,1,1,1,,False
4984,ORD-2026-04984,CLI-035,PROD-048,2026-08-05 04:50:00,Santa Cruz,CAM-18,CHO-037,208,195.0,24,18.6,1,0,0,,False
4985,ORD-2026-04985,CLI-004,PROD-055,2026-08-06 08:54:00,La Paz,CAM-27,CHO-134,350,350.0,24,23.0,1,1,1,,False
4986,ORD-2026-04986,CLI-010,PROD-034,2026-08-06 06:46:00,Oruro,CAM-02,CHO-051,130,130.0,48,45.8,1,1,1,,False
4987,ORD-2026-04987,CLI-022,PROD-023,2026-08-07 23:08:00,Oruro,CAM-05,CHO-117,20,20.0,72,62.1,1,1,1,,False
4988,ORD-2026-04988,CLI-080,PROD-009,2026-08-30 15:14:00,Cochabamba,CAM-22,CHO-077,499,499.0,48,52.6,0,1,0,,False
4989,ORD-2026-04989,CLI-048,PROD-019,2026-08-24 02:59:00,Oruro,CAM-05,CHO-032,471,471.0,48,33.0,1,1,1,,False
4990,ORD-2026-04990,CLI-003,PROD-016,2026-08-13 19:03:00,La Paz,CAM-15,CHO-023,46,46.0,24,18.5,1,1,1,,False
4991,ORD-2026-04991,CLI-081,PROD-032,2026-08-07 06:26:00,Tarija,CAM-03,CHO-082,447,447.0,24,19.7,1,1,1,,False
4992,ORD-2026-04992,CLI-006,PROD-011,2026-08-09 14:35:00,Santa Cruz,CAM-14,CHO-104,352,352.0,48,46.8,1,1,1,,False
4993,ORD-2026-04993,CLI-048,PROD-051,2026-08-20 17:29:00,Oruro,CAM-05,CHO-117,449,449.0,24,19.9,1,1,1,,False
4994,ORD-2026-04994,CLI-058,PROD-008,2026-08-11 14:41:00,Tarija,CAM-12,CHO-056,22,22.0,24,14.8,1,1,1,,False
4995,ORD-2026-04995,CLI-098,PROD-040,2026-08-26 21:26:00,La Paz,CAM-09,CHO-148,325,325.0,72,51.9,1,1,1,,False
4996,ORD-2026-04996,CLI-013,PROD-054,2026-08-19 17:12:00,Cochabamba,CAM-23,CHO-111,400,400.0,48,47.5,1,1,1,,False
4997,ORD-2026-04997,CLI-031,PROD-014,2026-08-28 23:34:00,La Paz,CAM-30,CHO-066,278,278.0,48,47.3,1,1,1,,False
4998,ORD-2026-04998,CLI-047,PROD-018,2026-08-18 11:39:00,Tarija,CAM-12,CHO-036,129,129.0,72,46.1,1,1,1,,False
4999,ORD-2026-04999,CLI-039,PROD-013,2026-08-26 18:00:00,Cochabamba,CAM-23,CHO-073,142,142.0,72,55.7,1,1,1,,False
5000,ORD-2026-05000,CLI-063,PROD-059,2026-08-03 05:02:00,Santa Cruz,CAM-14,CHO-142,10,10.0,48,35.4,1,1,1,,False
5001,ORD-2026-05001,CLI-068,PROD-020,2026-08-09 07:08:00,Cochabamba,CAM-22,CHO-069,489,489.0,48,44.1,1,1,1,,False
5002,ORD-2026-05002,CLI-035,PROD-003,2026-08-29 08:12:00,Oruro,CAM-05,CHO-150,122,105.0,48,36.6,1,0,0,,False
5003,ORD-2026-05003,CLI-056,PROD-020,2026-08-26 11:20:00,Santa Cruz,CAM-14,CHO-109,74,74.0,24,19.7,1,1,1,,False
5004, ord-2026-05004 ,CLI-029,PROD-050,2026-08-22 19:24:00,Cochabamba,CAM-22,CHO-124,234,234.0,72,68.1,1,1,1,order_id,True
5005,ORD-2026-05005,CLI-032,PROD-037,2026-08-19 03:38:00,Santa Cruz,CAM-13,CHO-076,194,194.0,48,40.7,1,1,1,,False
5006,ORD-2026-05006,CLI-024,PROD-032,2026-08-16 11:34:00,La Paz,CAM-28,CHO-127,244,244.0,24,16.2,1,1,1,,False
5007,ORD-2026-05007,CLI-062,PROD-034,2026-08-24 08:26:00,La Paz,CAM-15,CHO-091,233,233.0,48,28.6,1,1,1,,False
5008,ORD-2026-05008,CLI-067,PROD-019,2026-08-11 01:52:00,La Paz,CAM-28,CHO-134,135,135.0,72,68.7,1,1,1,,False
5009,ORD-2026-05009,CLI-061,PROD-045,2026-08-04 19:14:00,La Paz,CAM-27,CHO-064,384,384.0,72,66.6,1,1,1,,False
5010,ORD-2026-05010,CLI-064,PROD-044,2026-08-08 15:48:00,Tarija,CAM-26,CHO-056,359,356.0,48,32.4,1,0,0,,False
5011,ORD-2026-05011,CLI-043,PROD-007,2026-08-02 08:15:00,Santa Cruz,CAM-14,CHO-060,138,138.0,72,50.7,1,1,1,,False
5012,ORD-2026-05012, cli-002 ,PROD-052,2026-08-26 09:15:00,Oruro,CAM-05,CHO-032,208,208.0,48,51.2,0,1,0,cliente_id,True
5013,ORD-2026-05013,CLI-088,PROD-052,2026-08-14 01:49:00,Cochabamba,CAM-08,CHO-087,35,35.0,48,35.3,1,1,1,,False
5014,ORD-2026-05014,CLI-091,PROD-052,2026-08-14 01:43:00,Tarija,CAM-03,CHO-056,291,291.0,48,46.3,1,1,1,,False
5015,ORD-2026-05015,CLI-009,PROD-012,2026-08-07 18:33:00,Cochabamba,CAM-23,CHO-054,101,101.0,24,16.8,1,1,1,,False
5016,ORD-2026-05016,CLI-099,PROD-042,2026-08-23 23:19:00,Santa Cruz,CAM-10,CHO-046,451,451.0,48,28.8,1,1,1,,False
5017,ORD-2026-05017,CLI-100,PROD-045,2026-08-10 02:50:00,Santa Cruz,CAM-13,CHO-037,279,279.0,72,59.6,1,1,1,,False
5018,ORD-2026-05018,CLI-071,PROD-022,2026-08-24 19:14:00,Cochabamba,CAM-08,CHO-151,491,491.0,72,42.0,1,1,1,,False
5019,ORD-2026-05019,CLI-078,PROD-055,2026-08-01 14:36:00,Cochabamba,CAM-23,CHO-143,148,148.0,72,57.8,1,1,1,,False
5020,ORD-2026-05020,CLI-057,PROD-043,2026-08-03 18:14:00,Oruro,CAM-07,CHO-119,149,149.0,48,40.7,1,1,1,,False
5021,ORD-2026-05021,CLI-010,PROD-025,2026-08-25 07:49:00,Santa Cruz,CAM-13,CHO-101,17,3.0,72,52.2,1,0,0,,False
5022,ORD-2026-05022,CLI-067,PROD-053,2026-08-29 07:10:00,Oruro,CAM-05,CHO-119,277,277.0,24,19.2,1,1,1,,False
5023,ORD-2026-05023,CLI-062,PROD-060,2026-08-20 23:32:00,Oruro,CAM-05,CHO-110,251,251.0,24,23.2,1,1,1,,False
5024,ORD-2026-05024,CLI-084,PROD-053,2026-08-12 12:41:00,Cochabamba,CAM-19,CHO-135,243,243.0,24,22.8,1,1,1,,False
5025,ORD-2026-05025,CLI-007,PROD-030,2026-08-01 00:07:00,La Paz,CAM-30,CHO-017,299,299.0,24,17.6,1,1,1,,False
5026,ORD-2026-05026,CLI-072,PROD-013,2026-08-07 22:59:00,La Paz,CAM-09,CHO-002,162,,24,13.2,1,1,1,cantidad_entregada,True
5027,ORD-2026-05027,CLI-034,PROD-046,2026-08-03 17:58:00,Santa Cruz,CAM-06,CHO-100,90,90.0,72,65.9,1,1,1,,False
5028,ORD-2026-05028,CLI-018,PROD-018,2026-08-06 07:07:00,Cochabamba,CAM-17,CHO-145,48,48.0,72,63.3,1,1,1,,False
5029,ORD-2026-05029,CLI-077,PROD-053,2026-08-29 17:03:00,La Paz,CAM-30,CHO-083,455,455.0,72,82.5,0,1,0,,False
5030,ORD-2026-05030,CLI-085,PROD-045,2026-08-24 07:57:00,La Paz,CAM-15,CHO-134,122,122.0,48,29.4,1,1,1,,False
5031, ord-2026-05031 ,CLI-006,PROD-004,2026-08-20 15:48:00,Tarija,CAM-03,CHO-048,171,171.0,24,21.3,1,1,1,order_id,True
5032,ORD-2026-05032,CLI-060,PROD-045,2026-08-09 00:11:00,Santa Cruz,CAM-04,CHO-081,106,106.0,48,28.6,1,1,1,,False
5033,ORD-2026-05033,CLI-074,PROD-034,2026-08-30 05:59:00,La Paz,CAM-15,CHO-064,319,319.0,48,46.5,1,1,1,,False
5034,ORD-2026-05034,CLI-090,PROD-031,2026-08-27 22:52:00,La Paz,CAM-09,CHO-040,180,180.0,72,58.4,1,1,1,,False
5035,ORD-2026-05035,CLI-060,PROD-045,2026-08-19 20:56:00,Tarija,CAM-12,CHO-043,49,49.0,72,61.4,1,1,1,,False
5036,ORD-2026-05036,CLI-095,PROD-017,2026-08-14 18:46:00,Oruro,CAM-05,CHO-136,250,250.0,24,26.4,0,1,0,,False
5037,ORD-2026-05037,CLI-053,PROD-014,2026-08-03 22:51:00,Tarija,CAM-12,CHO-048,337,337.0,48,37.9,1,1,1,,False
5038,ORD-2026-05038,CLI-088,PROD-012,2026-08-13 03:40:00,La Paz,CAM-28,CHO-066,19,19.0,48,36.5,1,1,1,,False
5039,ORD-2026-05039,CLI-033,PROD-059,2026-08-17 09:22:00,La Paz,CAM-28,CHO-071,477,477.0,48,37.4,1,1,1,,False
5040,ORD-2026-05040,CLI-077,PROD-039,2026-08-14 22:32:00,Santa Cruz,CAM-11,CHO-018,37,37.0,72,65.2,1,1,1,,False
5041,ORD-2026-05041,CLI-002,PROD-011,2026-08-22 05:10:00,Oruro,CAM-05,CHO-067,129,129.0,24,18.2,1,1,1,,False
5042,ORD-2026-05042,CLI-033,PROD-043,2026-08-09 08:35:00,Santa Cruz,CAM-14,CHO-114,345,345.0,48,35.2,1,1,1,,False
5043,ORD-2026-05043,CLI-084,PROD-043,2026-08-01 08:58:00,Cochabamba,CAM-01,CHO-138,234,234.0,48,38.4,1,1,1,,False
5044,ORD-2026-05044,CLI-085,PROD-031,2026-08-12 01:42:00,Oruro,CAM-05,CHO-051,38,38.0,24,22.2,1,1,1,,False
5045,ORD-2026-05045,CLI-002,PROD-034,2026-08-07 03:47:00,Oruro,CAM-24,CHO-032,165,165.0,48,36.9,1,1,1,,False
5046,ORD-2026-05046,CLI-086,PROD-059,2026-08-13 21:28:00,Cochabamba,CAM-01,CHO-054,278,278.0,48,40.9,1,1,1,,False
5047,ORD-2026-05047,CLI-089,PROD-010,2026-08-03 05:32:00,La Paz,CAM-28,CHO-134,138,138.0,48,44.0,1,1,1,,False
5048,ORD-2026-05048,CLI-021,PROD-022,2026-08-24 09:03:00,La Paz,CAM-09,CHO-049,259,259.0,48,42.5,1,1,1,,False
5049,ORD-2026-05049,CLI-052,PROD-056,2026-08-15 01:51:00,La Paz,CAM-09,CHO-005,368,368.0,48,40.4,1,1,1,,False
5050,ORD-2026-05050,CLI-023,PROD-049,2026-08-08 11:16:00,Oruro,CAM-05,CHO-119,144,144.0,48,37.2,1,1,1,,False
5051,ORD-2026-05051,CLI-019,PROD-016,2026-08-06 03:19:00,Santa Cruz,CAM-21,CHO-103,195,177.0,48,43.7,1,0,0,,False
5052,ORD-2026-05052,CLI-087,PROD-037,2026-08-05 09:00:00,Oruro,CAM-07,CHO-150,474,474.0,48,45.3,1,1,1,,False
5053,ORD-2026-05053,CLI-017,PROD-038,2026-08-18 17:45:00,La Paz,CAM-27,CHO-137,403,403.0,48,31.4,1,1,1,,False
5054,ORD-2026-05054,CLI-047,PROD-020,2026-08-30 01:07:00,Tarija,CAM-12,CHO-048,324,324.0,24,23.0,1,1,1,,False
5055,ORD-2026-05055,CLI-043,PROD-050,2026-08-19 23:27:00,Tarija,CAM-12,CHO-122,178,178.0,48,37.2,1,1,1,,False
5056,ORD-2026-05056,CLI-072,PROD-057,2026-08-08 03:56:00,Santa Cruz,CAM-21,CHO-149,478,478.0,72,40.2,1,1,1,,False
5057,ORD-2026-05057,CLI-066,PROD-013,2026-08-30 18:05:00,Oruro,CAM-05,CHO-144,202,202.0,72,48.7,1,1,1,,False
5058,ORD-2026-05058,CLI-085,PROD-037,2026-08-22 09:21:00,Tarija,CAM-03,CHO-088,335,335.0,72,56.1,1,1,1,,False
5059,ORD-2026-05059,CLI-045,PROD-035,2026-08-13 11:33:00,Cochabamba,CAM-01,CHO-145,367,367.0,72,78.2,0,1,0,,False
5060,ORD-2026-05060,CLI-099,PROD-039,2026-08-04 11:02:00,Oruro,CAM-05,CHO-003,287,287.0,24,17.2,1,1,1,,False
5061,ORD-2026-05061,CLI-093,PROD-045,2026-08-27 04:56:00,Cochabamba,CAM-01,CHO-108,481,481.0,48,31.3,1,1,1,,False
5062,ORD-2026-05062,CLI-077,PROD-036,2026-08-10 00:09:00,Tarija,CAM-12,CHO-122,171,171.0,72,65.3,1,1,1,,False
5063,ORD-2026-05063,CLI-017,PROD-045,2026-08-18 13:18:00,Tarija,CAM-26,CHO-015,212,212.0,48,50.7,0,1,0,,False
5064,ORD-2026-05064,CLI-069,PROD-058,2026-08-14 03:52:00,Tarija,CAM-12,CHO-122,317,317.0,48,51.4,0,1,0,,False
5065,ORD-2026-05065,CLI-032,PROD-019,2026-08-11 03:00:00,La Paz,CAM-09,CHO-063,155,155.0,48,38.1,1,1,1,,False
