fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_estado,timestamp_motivo,viaje_id_estado,viaje_id_motivo,order_id_estado,order_id_motivo,camion_id_estado,camion_id_motivo,producto_id_estado,producto_id_motivo,temperatura_cabina_c_estado,temperatura_cabina_c_motivo,temp_unit_estado,temp_unit_motivo,humedad_cabina_pct_estado,humedad_cabina_pct_motivo,desviacion_termica_flag_estado,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_estado,desviacion_proximos_60min_flag_motivo,cantidad_problemas,en_cuarentena,severidad_maxima,columnas_con_problemas,motivos_fila,zona_horaria_origen,version_diagnostico,sha256_bronze,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,humedad_cabina_pct_tratada,timestamp_utc,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,apta_objetivo_60min
13817,2026-08-23 12:49:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,22.38,C,43.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,22.38,43.2,2026-08-23T16:49:00Z,False,False,,False,TRATADO,True,True,True,True
13818,2026-08-23 13:19:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,20.34,C,45.0,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.34,45.0,2026-08-23T17:19:00Z,False,False,,False,TRATADO,True,True,True,True
13819,2026-08-23 13:49:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,21.47,C,55.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.47,55.4,2026-08-23T17:49:00Z,False,False,,False,TRATADO,True,True,True,True
13820,2026-08-23 14:19:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,23.48,C,40.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,23.48,40.8,2026-08-23T18:19:00Z,False,False,,False,TRATADO,True,True,True,True
13821,2026-08-23 14:49:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,21.76,C,48.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.76,48.1,2026-08-23T18:49:00Z,False,False,,False,TRATADO,True,True,True,True
13822,2026-08-23 15:19:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,18.13,C,48.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.13,48.5,2026-08-23T19:19:00Z,False,False,,False,TRATADO,True,True,True,True
13823,2026-08-23 15:49:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,19.46,C,56.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,19.46,56.5,2026-08-23T19:49:00Z,False,False,,False,TRATADO,True,True,True,True
13825,2026-08-22 09:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.14,C,84.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.14,84.7,2026-08-22T13:46:00Z,False,False,,False,TRATADO,True,True,True,True
13826,2026-08-22 10:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.62,C,66.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.62,66.9,2026-08-22T14:16:00Z,False,False,,False,TRATADO,True,True,True,True
13827,2026-08-22 10:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.28,C,72.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.28,72.9,2026-08-22T14:46:00Z,False,False,,False,TRATADO,True,True,True,True
13828,2026-08-22 11:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.85,C,85.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.85,85.3,2026-08-22T15:16:00Z,False,False,,False,TRATADO,True,True,True,True
13829,2026-08-22 11:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,5.18,C,73.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,5.18,73.3,2026-08-22T15:46:00Z,False,False,,False,TRATADO,True,True,True,True
13830,2026-08-22 12:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.92,C,84.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.92,84.8,2026-08-22T16:16:00Z,False,False,,False,TRATADO,True,True,True,True
13831,2026-08-22 12:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.12,C,95.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.12,95.5,2026-08-22T16:46:00Z,False,False,,False,TRATADO,True,True,True,True
13832,2026-08-22 13:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.05,C,84.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.05,84.2,2026-08-22T17:16:00Z,False,False,,False,TRATADO,True,True,True,True
13833,2026-08-22 13:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.08,C,80.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.08,80.4,2026-08-22T17:46:00Z,False,False,,False,TRATADO,True,True,True,True
13834,2026-08-22 14:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.69,C,72.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.69,72.9,2026-08-22T18:16:00Z,False,False,,False,TRATADO,True,True,True,True
13835,2026-08-22 14:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.99,C,82.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.99,82.5,2026-08-22T18:46:00Z,False,False,,False,TRATADO,True,True,True,True
13836,2026-08-22 15:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,5.09,C,80.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,5.09,80.4,2026-08-22T19:16:00Z,False,False,,False,TRATADO,True,True,True,True
13837,2026-08-22 15:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,5.44,C,74.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,5.44,74.7,2026-08-22T19:46:00Z,False,False,,False,TRATADO,True,True,True,True
13838,2026-08-22 16:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.26,C,77.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.26,77.8,2026-08-22T20:16:00Z,False,False,,False,TRATADO,True,True,True,True
13839,2026-08-22 16:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.17,C,71.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.17,71.6,2026-08-22T20:46:00Z,False,False,,False,TRATADO,True,True,True,True
13840,2026-08-22 17:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.27,C,84.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.27,84.5,2026-08-22T21:16:00Z,False,False,,False,TRATADO,True,True,True,True
13841,2026-08-22 17:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.98,C,79.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.98,79.6,2026-08-22T21:46:00Z,False,False,,False,TRATADO,True,True,True,True
13842,2026-08-22 18:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.36,C,73.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.36,73.2,2026-08-22T22:16:00Z,False,False,,False,TRATADO,True,True,True,True
13843,2026-08-22 18:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.1,C,76.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.1,76.8,2026-08-22T22:46:00Z,False,False,,False,TRATADO,True,True,True,True
13844,2026-08-22 19:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.29,C,86.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.29,86.3,2026-08-22T23:16:00Z,False,False,,False,TRATADO,True,True,True,True
13845,2026-08-22 19:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.26,C,72.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.26,72.7,2026-08-22T23:46:00Z,False,False,,False,TRATADO,True,True,True,True
13846,2026-08-22 20:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.28,C,60.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.28,60.1,2026-08-23T00:16:00Z,False,False,,False,TRATADO,True,True,True,True
13847,2026-08-22 20:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.25,C,64.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,3.25,64.9,2026-08-23T00:46:00Z,False,False,,False,TRATADO,True,True,True,True
13848,2026-08-22 21:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.53,C,75.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,4.53,75.5,2026-08-23T01:16:00Z,False,False,,False,TRATADO,True,True,True,True
13849,2026-08-07 12:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.07,C,46.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.07,46.1,2026-08-07T16:58:00Z,False,False,,False,TRATADO,True,True,True,True
13850,2026-08-07 13:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.98,C,42.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.98,42.1,2026-08-07T17:28:00Z,False,False,,False,TRATADO,True,True,True,True
13851,2026-08-07 13:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,17.16,C,45.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,17.16,45.2,2026-08-07T17:58:00Z,False,False,,False,TRATADO,True,True,True,True
13852,2026-08-07 14:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.98,C,48.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.98,48.7,2026-08-07T18:28:00Z,False,False,,False,TRATADO,True,True,True,True
13853,2026-08-07 14:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,17.13,C,44.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,17.13,44.8,2026-08-07T18:58:00Z,False,False,,False,TRATADO,True,True,True,True
13854,2026-08-07 15:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,21.66,C,46.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.66,46.9,2026-08-07T19:28:00Z,False,False,,False,TRATADO,True,True,True,True
13855,2026-08-07 15:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.43,C,36.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.43,36.6,2026-08-07T19:58:00Z,False,False,,False,TRATADO,True,True,True,True
13856,2026-08-07 16:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.11,C,57.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,19.11,57.6,2026-08-07T20:28:00Z,False,False,,False,TRATADO,True,True,True,True
13857,2026-08-07 16:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,22.18,C,54.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,22.18,54.6,2026-08-07T20:58:00Z,False,False,,False,TRATADO,True,True,True,True
13858,2026-08-07 17:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.52,C,47.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.52,47.6,2026-08-07T21:28:00Z,False,False,,False,TRATADO,True,True,True,True
13859,2026-08-07 17:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.46,C,42.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.46,42.9,2026-08-07T21:58:00Z,False,False,,False,TRATADO,True,True,True,True
13860,2026-08-07 18:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,23.39,C,42.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,23.39,42.3,2026-08-07T22:28:00Z,False,False,,False,TRATADO,True,True,True,True
13861,2026-08-07 18:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.85,C,48.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.85,48.3,2026-08-07T22:58:00Z,False,False,,False,TRATADO,True,True,True,True
13862,2026-08-07 19:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,21.34,C,63.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.34,63.4,2026-08-07T23:28:00Z,False,False,,False,TRATADO,True,True,True,True
13863,2026-08-07 19:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.62,C,43.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,19.62,43.5,2026-08-07T23:58:00Z,False,False,,False,TRATADO,True,True,True,True
13864,2026-08-07 20:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.44,C,57.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,19.44,57.4,2026-08-08T00:28:00Z,False,False,,False,TRATADO,True,True,True,True
13865,2026-08-07 20:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.93,C,46.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.93,46.8,2026-08-08T00:58:00Z,False,False,,False,TRATADO,True,True,True,True
