fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_estado,timestamp_motivo,viaje_id_estado,viaje_id_motivo,order_id_estado,order_id_motivo,camion_id_estado,camion_id_motivo,producto_id_estado,producto_id_motivo,temperatura_cabina_c_estado,temperatura_cabina_c_motivo,temp_unit_estado,temp_unit_motivo,humedad_cabina_pct_estado,humedad_cabina_pct_motivo,desviacion_termica_flag_estado,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_estado,desviacion_proximos_60min_flag_motivo,cantidad_problemas,en_cuarentena,severidad_maxima,columnas_con_problemas,motivos_fila,zona_horaria_origen,version_diagnostico,sha256_bronze,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,humedad_cabina_pct_tratada,timestamp_utc,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,categoria_producto_maestro,tipo_camion_maestro,compatibilidad_tipo_camion_estado,posible_incompatibilidad_termica,compatibilidad_tipo_camion_motivo,apta_objetivo_60min
28842,2026-08-27 05:16:00,VIA-00757,ORD-2026-01175,CAM-20,PROD-042,20.86,C,50.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|camion_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | camion_id: Sin correspondencia en Flota Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-20,C,20.86,50.7,2026-08-27T09:16:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28843,2026-08-30 14:53:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.05,C,71.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-23,C,3.05,71.5,2026-08-30T18:53:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Seco,REVISAR,True,Producto Fresco/Congelado en camion registrado Seco; verificar configuracion operativa,False
28844,2026-08-20 19:22:00,VIA-00091,ORD-2026-05940,CAM-26,PROD-053,4.46,C,78.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-26,C,4.46,78.3,2026-08-20T23:22:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28845,2026-08-05 14:02:00,VIA-00980,ORD-2026-05944,CAM-26,PROD-007,21.78,C,49.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-26,C,21.78,49.8,2026-08-05T18:02:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28846,2026-08-05 23:29:00,VIA-00640,ORD-2026-02492,CAM-22,PROD-047,3.86,C,66.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-22,C,3.86,66.3,2026-08-06T03:29:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28847,2026-08-28 23:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,,C,46.3,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,4,True,CRITICO,timestamp|viaje_id|producto_id|temperatura_cabina_c,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | CUARENTENA_CONFLICTO,Timestamp local de Bolivia convertido a UTC | Misma clave de lectura con datos distintos,CAM-24,C,,46.3,2026-08-29T03:01:00Z,False,False,Temperatura sin valor recuperable | Clave de lectura en conflicto,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28848,2026-08-27 19:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,18.45,C,,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,4,True,CRITICO,timestamp|viaje_id|producto_id|humedad_cabina_pct,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | producto_id: Sin correspondencia en Productos Silver de cobertura parcial | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | CUARENTENA_CONFLICTO,Timestamp local de Bolivia convertido a UTC | Misma clave de lectura con datos distintos,CAM-03,C,18.45,,2026-08-27T23:42:00Z,False,False,Humedad sin valor recuperable | Clave de lectura en conflicto,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28849,2026-08-17 08:26:00,VIA-00073,ORD-2026-01330,CAM-13,PROD-018,20.25,C,53.6,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-13,C,20.25,53.6,2026-08-17T12:26:00Z,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Seco,Seco,SIN_ALERTA,False,,False
28850,2026-08-04 13:49:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.56,C,54.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-19,C,-17.56,54.4,2026-08-04T17:49:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28851,2026-08-12 18:33:00,VIA-01182,ORD-2026-01656,CAM-26,PROD-048,21.01,C,46.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-26,C,21.01,46.3,2026-08-12T22:33:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28852,2026-08-14 02:26:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-18.33,C,63.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-08,C,-18.33,63.4,2026-08-14T06:26:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28853,2026-08-18 14:54:00,VIA-00258,ORD-2026-04678,CAM-08,PROD-058,-18.64,C,70.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-08,C,-18.64,70.4,2026-08-18T18:54:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28854,2026-08-14 09:12:00,VIA-00939,ORD-2026-05340,CAM-03,PROD-030,21.35,C,53.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-03,C,21.35,53.8,2026-08-14T13:12:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28855,2026-08-16 08:41:00,VIA-01166,ORD-2026-01739,CAM-27,PROD-050,23.28,C,45.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-27,C,23.28,45.8,2026-08-16T12:41:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28856,2026-08-30 05:53:00,VIA-00433,ORD-2026-00959,CAM-10,PROD-023,2.99,C,64.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-10,C,2.99,64.7,2026-08-30T09:53:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28857,2026-08-02 22:34:00,VIA-00260,ORD-2026-02932,CAM-30,PROD-002,22.76,C,44.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|camion_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | camion_id: Sin correspondencia en Flota Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-30,C,22.76,44.5,2026-08-03T02:34:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28858,2026-08-08 08:33:00,VIA-00674,ORD-2026-05091,CAM-08,PROD-055,22.22,C,47.9,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-08,C,22.22,47.9,2026-08-08T12:33:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28859,2026-08-26 12:11:00,VIA-00828,ORD-2026-04623,CAM-01,PROD-049,4.17,C,75.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-01,C,4.17,75.5,2026-08-26T16:11:00Z,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28860,2026-08-04 15:52:00,VIA-00751,ORD-2026-06416,CAM-09,PROD-048,18.51,C,44.0,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-09,C,18.51,44.0,2026-08-04T19:52:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28861,2026-08-16 01:15:00,VIA-00718,ORD-2026-00659,CAM-21,PROD-038,20.83,C,38.6,0,1,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-21,C,20.83,38.6,2026-08-16T05:15:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28862,2026-08-26 18:25:00,VIA-00761,ORD-2026-00954,CAM-24,PROD-015,3.77,C,,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|humedad_cabina_pct,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | CUARENTENA_CONFLICTO,Timestamp local de Bolivia convertido a UTC | Misma clave de lectura con datos distintos,CAM-24,C,3.77,,2026-08-26T22:25:00Z,False,False,Humedad sin valor recuperable | Clave de lectura en conflicto,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28863,2026-08-05 05:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.95,C,34.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-10,C,20.95,34.5,2026-08-05T09:31:00Z,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Seco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28864,2026-08-14 01:36:00,VIA-01028,ORD-2026-07477,CAM-15,PROD-034,4.93,C,79.0,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-15,C,4.93,79.0,2026-08-14T05:36:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28865,2026-08-16 01:22:00,VIA-01056,ORD-2026-02364,CAM-28,PROD-008,-17.47,C,60.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-28,C,-17.47,60.7,2026-08-16T05:22:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28866,2026-08-12 16:33:00,VIA-00786,ORD-2026-05280,CAM-13,PROD-040,21.28,C,39.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-13,C,21.28,39.7,2026-08-12T20:33:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28867,2026-08-15 17:31:00,VIA-00442,ORD-2026-02381,CAM-24,PROD-059,20.77,C,47.2,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | EXCLUIR_COPIA,Timestamp local de Bolivia convertido a UTC | Copia exacta de otra lectura,CAM-24,C,20.77,47.2,2026-08-15T21:31:00Z,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
