fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,order_id_en_cuarentena,order_id_motivo,cliente_id_en_cuarentena,cliente_id_motivo,producto_id_en_cuarentena,producto_id_motivo,fecha_despacho_en_cuarentena,fecha_despacho_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,camion_id_en_cuarentena,camion_id_motivo,chofer_id_en_cuarentena,chofer_id_motivo,cantidad_solicitada_en_cuarentena,cantidad_solicitada_motivo,cantidad_entregada_en_cuarentena,cantidad_entregada_motivo,tiempo_entrega_prometido_hrs_en_cuarentena,tiempo_entrega_prometido_hrs_motivo,tiempo_entrega_real_hrs_en_cuarentena,tiempo_entrega_real_hrs_motivo,otif_on_time_en_cuarentena,otif_on_time_motivo,otif_in_full_en_cuarentena,otif_in_full_motivo,otif_en_cuarentena,otif_motivo,en_cuarentena
3526,ORD-2026-03526,CLI-002,PROD-005,2026-08-17 04:50:00,Santa Cruz,CAM-23,CHO-039,237,233.0,24,17.8,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3527,ORD-2026-03527,CLI-095,PROD-044,2026-08-02 22:34:00,Tarija,CAM-19,CHO-025,396,384.0,48,35.0,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3528,ORD-2026-03528,CLI-003,PROD-041,2026-08-07 00:33:00,Oruro,CAM-24,CHO-027,243,228.0,24,19.6,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3529,ORD-2026-03529,CLI-004,PROD-003,2026-08-06 07:08:00,Tarija,CAM-26,CHO-074,192,192.0,48,35.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3530,ORD-2026-03530,CLI-040,PROD-055,2026-08-10 11:34:00,Oruro,CAM-20,CHO-038,156,156.0,24,15.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3531,ORD-2026-03531,CLI-087,PROD-019,2026-08-05 22:01:00,Cochabamba,CAM-27,CHO-002,39,39.0,72,51.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3532,ORD-2026-03532,CLI-090,PROD-001,2026-08-18 01:32:00,Santa Cruz,CAM-08,CHO-034,246,246.0,48,28.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3533,ORD-2026-03533,CLI-082,PROD-018,2026-08-03 14:26:00,Tarija,CAM-21,CHO-074,351,351.0,48,37.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3534,ORD-2026-03534,CLI-004,PROD-059,2026-08-23 23:12:00,Tarija,CAM-26,CHO-005,181,181.0,72,48.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3535,ORD-2026-03535,CLI-021,PROD-056,2026-08-09 19:11:00,La Paz,CAM-15,CHO-006,44,44.0,48,46.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3536,ORD-2026-03536,CLI-026,PROD-037,2026-08-29 03:56:00,Tarija,CAM-26,CHO-014,492,492.0,48,38.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3537,ORD-2026-03537,CLI-077,PROD-060,2026-08-03 20:46:00,Tarija,CAM-19,CHO-032,469,459.0,48,35.8,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3538,ORD-2026-03538,CLI-032,PROD-060,2026-08-20 18:30:00,Tarija,CAM-19,CHO-067,11,11.0,24,24.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3539,ORD-2026-03539,CLI-082,PROD-049,2026-08-24 22:39:00,La Paz,CAM-15,CHO-103,357,357.0,72,74.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3540,ORD-2026-03540,CLI-029,PROD-053,2026-08-20 12:51:00,Oruro,CAM-24,CHO-027,99,99.0,24,15.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3541,ORD-2026-03541,CLI-031,PROD-005,2026-08-16 02:10:00,Oruro,CAM-03,CHO-066,390,390.0,72,59.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3542,ORD-2026-03542,CLI-063,PROD-015,2026-08-09 20:58:00,La Paz,CAM-04,CHO-018,302,302.0,24,17.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3543,ORD-2026-03543,CLI-014,PROD-046,2026-08-22 06:17:00,Cochabamba,CAM-13,CHO-057,264,264.0,24,24.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3544,ORD-2026-03544,CLI-014,PROD-042,2026-08-11 07:42:00,Cochabamba,CAM-05,CHO-089,366,366.0,72,61.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3545,ORD-2026-03545,CLI-016,PROD-004,2026-08-25 04:06:00,La Paz,CAM-15,CHO-124,316,316.0,48,36.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3546,ORD-2026-03546,CLI-093,PROD-021,2026-08-03 12:37:00,Santa Cruz,CAM-08,CHO-145,291,291.0,24,21.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3547,ORD-2026-03547,CLI-027,PROD-012,2026-08-12 15:03:00,Oruro,CAM-16,CHO-095,262,262.0,48,47.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3548,ORD-2026-03548,CLI-082,PROD-018,2026-08-19 04:22:00,La Paz,CAM-12,CHO-050,460,460.0,48,37.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3549,ORD-2026-03549,CLI-028,PROD-041,2026-08-23 06:37:00,La Paz,CAM-28,CHO-140,154,154.0,24,23.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3550,ORD-2026-03550,CLI-094,PROD-038,2026-08-21 18:38:00,Cochabamba,CAM-06,CHO-080,250,250.0,24,20.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3551,ORD-2026-03551,CLI-013,PROD-052,2026-08-21 08:12:00,Tarija,CAM-26,CHO-099,155,155.0,24,19.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3552,ORD-2026-03552,CLI-077,PROD-049,2026-08-27 00:00:00,La Paz,CAM-28,CHO-073,468,468.0,24,19.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3553,ORD-2026-03553,CLI-070,PROD-033,2026-08-03 18:34:00,La Paz,CAM-10,CHO-056,55,55.0,48,30.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3554,ORD-2026-03554,CLI-049,PROD-011,2026-08-17 04:57:00,La Paz,CAM-15,CHO-013,411,411.0,48,33.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3555,ORD-2026-03555,CLI-038,PROD-011,2026-08-14 17:20:00,Santa Cruz,CAM-08,CHO-137,402,402.0,48,38.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3556,ORD-2026-03556,CLI-097,PROD-046,2026-08-17 00:32:00,Cochabamba,CAM-17,CHO-109,117,117.0,72,46.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3557,ORD-2026-03557,CLI-070,PROD-003,2026-08-11 09:23:00,La Paz,CAM-04,CHO-124,152,152.0,72,63.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3558,ORD-2026-03558,CLI-028,PROD-021,2026-08-22 19:23:00,La Paz,CAM-10,CHO-001,231,231.0,24,22.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3559,ORD-2026-03559,CLI-078,PROD-013,2026-08-25 01:29:00,Oruro,CAM-20,CHO-095,418,418.0,48,45.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3560,ORD-2026-03560,CLI-023,PROD-029,2026-08-26 00:32:00,Santa Cruz,CAM-18,CHO-146,77,60.0,48,50.8,0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3561,ORD-2026-03561,CLI-020,PROD-020,2026-08-27 22:22:00,Oruro,CAM-20,CHO-038,118,118.0,48,43.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3562,ORD-2026-03562,CLI-007,PROD-042,2026-08-30 15:02:00,Tarija,CAM-21,CHO-032,371,371.0,48,39.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3563,ORD-2026-03563,CLI-021,PROD-052,2026-08-23 16:47:00,Oruro,CAM-24,CHO-046,222,222.0,72,62.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3564,ORD-2026-03564,CLI-074,PROD-060,2026-08-05 12:29:00,Oruro,CAM-20,CHO-046,198,198.0,72,77.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3565,ORD-2026-03565,CLI-005,PROD-031,2026-08-25 20:05:00,Cochabamba,CAM-11,CHO-128,70,70.0,72,46.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3566,ORD-2026-03566,CLI-056,PROD-010,2026-08-26 18:20:00,Cochabamba,CAM-30,CHO-040,131,131.0,48,47.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3567,ORD-2026-03567,CLI-012,PROD-005,2026-08-03 22:59:00,Tarija,CAM-21,CHO-078,198,184.0,72,59.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3568,ORD-2026-03568,CLI-035,PROD-029,2026-08-21 14:17:00,Tarija,CAM-26,CHO-067,139,139.0,48,32.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3569,ORD-2026-03569,CLI-097,PROD-001,2026-08-19 09:15:00,Oruro,CAM-24,CHO-095,257,257.0,24,27.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3570,ORD-2026-03570,CLI-033,PROD-017,2026-08-24 14:01:00,Oruro,CAM-03,CHO-095,220,220.0,48,35.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3571,ORD-2026-03571,CLI-057,PROD-031,2026-08-27 03:25:00,Tarija,CAM-21,CHO-032,129,119.0,48,30.4,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3572,ORD-2026-03572,CLI-056,PROD-024,2026-08-06 21:02:00,La Paz,CAM-04,CHO-147,406,406.0,24,25.0,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3573,ORD-2026-03573,CLI-090,PROD-013,2026-08-11 23:38:00,Tarija,CAM-19,CHO-014,305,305.0,24,22.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3574, ord-2026-03574 ,CLI-030,PROD-027,2026-08-03 03:40:00,Cochabamba,CAM-01,CHO-083,172,172.0,72,56.5,1,1,1,True,Formato esperado: ORD-2026-\d{5},False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True
3575,ORD-2026-03575,CLI-080,PROD-041,2026-08-21 06:19:00,Tarija,CAM-26,CHO-084,355,355.0,72,41.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3576,ORD-2026-03576,CLI-025,PROD-041,2026-08-20 03:08:00,Cochabamba,CAM-22,CHO-089,314,314.0,24,19.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3577,ORD-2026-03577,CLI-078,PROD-021,2026-08-13 06:36:00,Tarija,CAM-19,CHO-043,33,33.0,72,71.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3578,ORD-2026-03578,CLI-001,PROD-004,2026-08-11 07:47:00,Oruro,CAM-03,CHO-046,439,439.0,24,22.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3579,ORD-2026-03579,CLI-022,PROD-034,2026-08-14 14:34:00,Tarija,CAM-19,CHO-005,310,310.0,48,41.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3580,ORD-2026-03580,CLI-043,PROD-048,2026-08-14 03:57:00,Oruro,CAM-16,CHO-027,457,457.0,24,17.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3581,ORD-2026-03581,CLI-074,PROD-025,2026-08-16 14:57:00,Cochabamba,CAM-02,CHO-070,109,109.0,48,38.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3582,ORD-2026-03582,CLI-019,PROD-033,2026-08-30 21:44:00,Cochabamba,CAM-01,CHO-003,57,57.0,72,57.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3583,ORD-2026-03583,CLI-011,PROD-025,2026-08-25 14:54:00,Santa Cruz,CAM-08,CHO-106,257,257.0,48,28.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3584,ORD-2026-03584,CLI-060,PROD-054,2026-08-19 23:09:00,Santa Cruz,CAM-08,CHO-034,156,152.0,48,30.7,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3585,ORD-2026-03585,CLI-071,PROD-013,2026-08-06 10:04:00,Cochabamba,CAM-11,CHO-096,476,476.0,48,35.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3586,ORD-2026-03586,CLI-028,PROD-033,2026-08-01 01:56:00,La Paz,CAM-07,CHO-018,425,425.0,72,71.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3587,ORD-2026-03587,CLI-091,PROD-018,2026-08-03 23:36:00,Tarija,CAM-21,CHO-078,21,21.0,48,25.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3588,ORD-2026-03588,CLI-039,PROD-051,2026-08-29 23:12:00,Cochabamba,CAM-01,CHO-143,475,475.0,72,58.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3589,ORD-2026-03589,CLI-097,PROD-040,2026-08-12 04:39:00,Santa Cruz,CAM-18,CHO-053,50,50.0,24,24.3,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3590,ORD-2026-03590,CLI-099,PROD-054,2026-08-17 23:34:00,La Paz,CAM-10,CHO-101,228,228.0,48,32.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3591,ORD-2026-03591,CLI-004,PROD-058,2026-08-10 03:23:00,La Paz,CAM-10,CHO-013,247,247.0,48,30.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3592,ORD-2026-03592,CLI-032,PROD-024,2026-08-12 21:04:00,Cochabamba,CAM-25,CHO-072,158,158.0,48,39.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3593,ORD-2026-03593,CLI-063,PROD-007,2026-08-08 21:28:00,Cochabamba,CAM-11,CHO-085,489,489.0,48,34.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3594,ORD-2026-03594,CLI-023,PROD-033,2026-08-10 16:53:00,Cochabamba,CAM-02,CHO-002,468,468.0,72,72.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3595,ORD-2026-03595,CLI-044,PROD-007,2026-08-22 12:16:00,Tarija,CAM-19,CHO-078,347,347.0,72,29.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3596,ORD-2026-03596,CLI-057,PROD-042,2026-08-09 09:19:00,La Paz,CAM-04,CHO-104,215,215.0,72,48.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3597,ORD-2026-03597,CLI-059,PROD-001,2026-08-14 10:01:00,Santa Cruz,CAM-08,CHO-030,38,38.0,72,40.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3598,ORD-2026-03598,CLI-069,PROD-060,2026-08-20 03:27:00,Cochabamba,CAM-22,CHO-042,366,366.0,48,48.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3599,ORD-2026-03599,CLI-088,PROD-017,2026-08-25 15:11:00,Santa Cruz,CAM-09,CHO-036,71,71.0,48,43.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3600,ORD-2026-03600,CLI-061,PROD-053,2026-08-07 23:47:00,La Paz,CAM-10,CHO-126,27,27.0,72,63.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3601,ORD-2026-03601,CLI-066,PROD-018,2026-08-26 23:02:00,Tarija,CAM-19,CHO-119,63,63.0,72,53.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3602,ORD-2026-03602,CLI-061,PROD-059,2026-08-04 06:14:00,Tarija,CAM-21,CHO-055,299,299.0,48,30.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3603,ORD-2026-03603,CLI-065,PROD-031,2026-08-26 02:55:00,Cochabamba,CAM-25,CHO-122,493,493.0,48,54.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3604,ORD-2026-03604,CLI-033,PROD-012,2026-08-19 22:40:00,Santa Cruz,CAM-18,CHO-138,448,448.0,24,16.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3605,ORD-2026-03605,CLI-079,PROD-049,2026-08-01 10:14:00,Santa Cruz,CAM-08,CHO-100,21,21.0,24,19.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3606,ORD-2026-03606,CLI-058,PROD-020,2026-08-21 17:51:00,La Paz,CAM-04,CHO-035,130,130.0,48,60.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3607,ORD-2026-03607,CLI-071,PROD-035,2026-08-08 21:43:00,Oruro,CAM-20,CHO-066,265,265.0,24,15.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3608,ORD-2026-03608,CLI-002,PROD-059,2026-08-05 19:01:00,Cochabamba,CAM-06,CHO-091,53,53.0,48,41.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3609,ORD-2026-03609,CLI-080,PROD-053,2026-08-30 16:54:00,Santa Cruz,CAM-08,CHO-039,157,157.0,24,19.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3610,ORD-2026-03610,CLI-041,PROD-043,2026-08-15 16:23:00,Cochabamba,CAM-22,CHO-077,354,354.0,48,41.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3611,ORD-2026-03611,CLI-083,PROD-054,2026-08-17 22:09:00,Santa Cruz,CAM-08,CHO-106,412,412.0,72,45.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3612,ORD-2026-03612,CLI-012,PROD-048,2026-08-18 07:36:00,Tarija,CAM-26,CHO-063,135,135.0,24,18.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3613,ORD-2026-03613,CLI-020,PROD-045,2026-08-02 11:37:00,Santa Cruz,CAM-08,CHO-133,33,33.0,24,20.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3614,ORD-2026-03614,CLI-009,PROD-024,2026-08-12 09:16:00,Oruro,CAM-20,CHO-027,122,122.0,24,17.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3615,ORD-2026-03615,CLI-007,PROD-009,2026-08-03 19:54:00,Santa Cruz,CAM-08,CHO-114,468,468.0,48,30.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3616,ORD-2026-03616,CLI-040,PROD-051,2026-08-18 08:27:00,La Paz,CAM-15,CHO-147,494,494.0,72,65.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3617,ORD-2026-03617,CLI-036,PROD-051,2026-08-22 01:07:00,La Paz,CAM-15,CHO-022,474,474.0,72,56.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3618,ORD-2026-03618,CLI-097,PROD-008,2026-08-30 21:35:00,Cochabamba,CAM-25,CHO-044,25,25.0,48,47.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3619,ORD-2026-03619,CLI-010,PROD-033,2026-08-11 20:22:00,Santa Cruz,CAM-29,CHO-028,286,286.0,24,23.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3620,ORD-2026-03620,CLI-098,PROD-012,2026-08-27 12:50:00,Cochabamba,CAM-01,CHO-044,311,311.0,72,72.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3621,ORD-2026-03621,CLI-066,PROD-015,2026-08-09 12:28:00,Cochabamba,CAM-11,CHO-047,65,65.0,24,21.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3622,ORD-2026-03622,CLI-078,PROD-038,2026-08-04 00:52:00,Tarija,CAM-21,CHO-014,213,213.0,24,19.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3623,ORD-2026-03623,CLI-071,PROD-030,2026-08-10 09:35:00,Oruro,CAM-16,CHO-046,428,428.0,48,47.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3624,ORD-2026-03624,CLI-037,PROD-058,2026-08-16 14:59:00,Oruro,CAM-24,CHO-066,356,356.0,48,41.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3625,ORD-2026-03625,CLI-053,PROD-053,2026-08-03 19:13:00,Tarija,CAM-21,CHO-043,60,60.0,72,66.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3626,ORD-2026-03626,CLI-047,PROD-016,2026-08-25 21:31:00,Oruro,CAM-24,CHO-046,247,247.0,24,22.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
3627,ORD-2026-03627,CLI-036,PROD-023,2026-08-15 05:37:00,Santa Cruz,CAM-08,CHO-071,304,304.0,72,52.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
